YEAR,MONTH,DAY,VISITOR_TEAM,HOME_TEAM,MIN_LINE,MAX_LINE,AVERAGE_LINE
2012,01,02,Milwaukee,Denver,196.5,197.5,197.125
2012,01,02,New Orleans,Utah,179.5,180.5,179.5
2012,01,03,Charlotte,Cleveland,188.5,189.5,189.0
2012,01,03,Sacramento,Memphis,189.5,190.5,190.375
2012,01,03,Portland,Oklahoma City,196.5,197.5,196.75
2012,01,03,Atlanta,Chicago,182.5,182.5,182.5
2012,01,03,Milwaukee,Utah,186.5,186.5,186.5
2012,01,03,Houston,L.A. Lakers,191.5,191.5,191.5
2012,01,04,Cleveland,Toronto,191.5,191.5,191.5
2012,01,04,Washington,Orlando,189.5,189.5,189.5
2012,01,04,Brooklyn,Boston,179.5,180.5,180.375
2012,01,04,Charlotte,New York,201.5,201.5,201.5
2012,01,04,Indiana,Miami,197.5,197.5,197.5
2012,01,04,Chicago,Detroit,180.5,180.5,180.5
2012,01,04,Memphis,Minnesota,196.5,196.5,196.5
2012,01,04,Philadelphia,New Orleans,181.5,182.5,181.75
2012,01,04,Golden State,San Antonio,189.5,190.5,189.75
2012,01,04,Phoenix,Dallas,194.5,195.5,194.625
2012,01,04,Sacramento,Denver,209.5,209.5,209.5
2012,01,04,Houston,L.A. Clippers,206.5,207.5,207.0
2012,01,05,Miami,Atlanta,185.5,186.5,186.375
2012,01,05,Dallas,San Antonio,188.5,189.5,189.25
2012,01,05,Milwaukee,Sacramento,186.5,187.5,187.375
2012,01,05,L.A. Lakers,Portland,184.5,184.5,184.5
2012,01,06,Brooklyn,Toronto,181.5,182.5,181.625
2012,01,06,Detroit,Philadelphia,186.5,186.5,186.5
2012,01,06,New York,Washington,200.5,201.5,200.75
2012,01,06,Atlanta,Charlotte,184.5,184.5,184.5
2012,01,06,Indiana,Boston,185.5,186.5,185.625
2012,01,06,Chicago,Orlando,181.5,181.5,181.5
2012,01,06,Denver,New Orleans,189.5,190.5,190.25
2012,01,06,Houston,Oklahoma City,206.5,206.5,206.5
2012,01,06,Cleveland,Minnesota,198.5,199.5,199.25
2012,01,06,Memphis,Utah,185.5,185.5,185.5
2012,01,06,Portland,Phoenix,196.5,196.5,196.5
2012,01,06,Golden State,L.A. Lakers,186.5,186.5,186.5
2012,01,07,Chicago,Atlanta,174.5,176.5,175.25
2012,01,07,Charlotte,Indiana,189.5,190.5,189.875
2012,01,07,Miami,Brooklyn,189.5,192.5,191.0
2012,01,07,New York,Detroit,190.5,192.5,191.25
2012,01,07,Toronto,Philadelphia,187.5,188.5,187.75
2012,01,07,Oklahoma City,Houston,199.5,202.5,201.625
2012,01,07,Denver,San Antonio,199.5,199.5,199.5
2012,01,07,New Orleans,Dallas,179.5,180.5,179.625
2012,01,07,Milwaukee,L.A. Clippers,192.5,192.5,192.5
2012,01,07,Utah,Golden State,189.5,191.5,190.5
2012,01,08,Minnesota,Washington,196.5,196.5,196.5
2012,01,08,Orlando,Sacramento,195.5,195.5,195.5
2012,01,08,San Antonio,Oklahoma City,196.5,196.5,196.5
2012,01,08,Milwaukee,Phoenix,185.5,185.5,185.5
2012,01,08,Cleveland,Portland,191.5,192.5,192.25
2012,01,08,Memphis,L.A. Lakers,182.5,184.5,183.625
2012,01,09,Minnesota,Toronto,186.5,187.5,186.625
2012,01,09,Indiana,Philadelphia,185.5,185.5,185.5
2012,01,09,Atlanta,Brooklyn,177.5,179.5,178.75
2012,01,09,Charlotte,New York,200.5,200.5,200.5
2012,01,09,Detroit,Chicago,177.5,178.5,177.625
2012,01,09,New Orleans,Denver,191.5,192.5,192.375
2012,01,10,Sacramento,Philadelphia,197.5,197.5,197.5
2012,01,10,Toronto,Washington,183.5,183.5,183.5
2012,01,10,Houston,Charlotte,193.5,194.5,193.625
2012,01,10,Dallas,Detroit,180.5,181.5,180.75
2012,01,10,San Antonio,Milwaukee,185.5,185.5,185.5
2012,01,10,Oklahoma City,Memphis,193.5,193.5,193.5
2012,01,10,Chicago,Minnesota,184.5,184.5,184.5
2012,01,10,Cleveland,Utah,187.5,188.5,187.625
2012,01,10,L.A. Clippers,Portland,195.5,196.5,196.0
2012,01,10,Phoenix,L.A. Lakers,191.5,192.5,191.625
2012,01,10,Miami,Golden State,197.5,197.5,197.5
2012,01,11,Sacramento,Toronto,190.5,191.5,191.125
2012,01,11,Atlanta,Indiana,183.5,183.5,183.5
2012,01,11,Philadelphia,New York,196.5,196.5,196.5
2012,01,11,Dallas,Boston,182.5,183.5,182.625
2012,01,11,Washington,Chicago,180.5,180.5,180.5
2012,01,11,Oklahoma City,New Orleans,183.5,183.5,183.5
2012,01,11,Houston,San Antonio,198.5,198.5,198.5
2012,01,11,Brooklyn,Denver,197.5,198.5,198.125
2012,01,11,L.A. Lakers,Utah,182.5,183.5,183.375
2012,01,11,Orlando,Portland,185.5,186.5,185.875
2012,01,11,Miami,L.A. Clippers,203.5,204.5,203.75
2012,01,12,Charlotte,Atlanta,180.5,181.5,181.125
2012,01,12,New York,Memphis,192.5,192.5,192.5
2012,01,12,Detroit,Milwaukee,177.5,178.5,177.875
2012,01,12,Cleveland,Phoenix,196.5,196.5,196.5
2012,01,12,Orlando,Golden State,187.5,188.5,187.625
2012,01,13,Indiana,Toronto,178.5,178.5,178.5
2012,01,13,Washington,Philadelphia,185.5,186.5,185.75
2012,01,13,Detroit,Charlotte,181.5,182.5,182.375
2012,01,13,Chicago,Boston,175.5,176.5,176.25
2012,01,13,Minnesota,New Orleans,180.5,180.5,180.5
2012,01,13,Sacramento,Houston,199.5,200.5,200.375
2012,01,13,Milwaukee,Dallas,184.5,185.5,184.75
2012,01,13,Portland,San Antonio,194.5,195.5,195.375
2012,01,13,Brooklyn,Phoenix,192.5,192.5,192.5
2012,01,13,Miami,Denver,210.5,210.5,210.5
2012,01,13,Cleveland,L.A. Lakers,188.5,189.5,188.625
2012,01,14,Philadelphia,Washington,186.5,186.5,186.5
2012,01,14,Golden State,Charlotte,190.5,190.5,190.5
2012,01,14,Minnesota,Atlanta,187.5,188.5,187.875
2012,01,14,Boston,Indiana,180.5,180.5,180.5
2012,01,14,Toronto,Chicago,176.5,176.5,176.5
2012,01,14,New Orleans,Memphis,174.5,175.5,175.25
2012,01,14,Portland,Houston,195.5,196.5,196.375
2012,01,14,New York,Oklahoma City,197.5,197.5,197.5
2012,01,14,Sacramento,Dallas,194.5,195.5,195.375
2012,01,14,Brooklyn,Utah,190.5,190.5,190.5
2012,01,14,L.A. Lakers,L.A. Clippers,188.5,189.5,188.625
2012,01,15,Golden State,Detroit,187.5,187.5,187.5
2012,01,15,Utah,Denver,206.5,207.5,207.0
2012,01,15,Phoenix,San Antonio,196.5,197.5,197.375
2012,01,16,Orlando,New York,192.5,194.5,193.375
2012,01,16,Chicago,Memphis,174.5,175.5,174.625
2012,01,16,Milwaukee,Philadelphia,185.5,185.5,185.5
2012,01,16,Houston,Washington,192.5,192.5,192.5
2012,01,16,Cleveland,Charlotte,193.5,193.5,193.5
2012,01,16,Portland,New Orleans,181.5,182.5,181.625
2012,01,16,Brooklyn,L.A. Clippers,192.5,195.5,193.5
2012,01,16,Toronto,Atlanta,177.5,177.5,177.5
2012,01,16,Oklahoma City,Boston,186.5,186.5,186.5
2012,01,16,Sacramento,Minnesota,197.5,198.5,198.375
2012,01,16,Dallas,L.A. Lakers,182.5,184.5,182.875
2012,01,17,Charlotte,Orlando,192.5,193.5,193.375
2012,01,17,Golden State,Cleveland,196.5,196.5,196.5
2012,01,17,San Antonio,Miami,197.5,198.5,197.625
2012,01,17,Phoenix,Chicago,180.5,182.5,181.5
2012,01,17,Denver,Milwaukee,196.5,197.5,196.75
2012,01,17,Detroit,Houston,188.5,189.5,189.125
2012,01,17,L.A. Clippers,Utah,189.5,190.5,189.75
2012,01,18,Denver,Philadelphia,203.5,203.5,203.5
2012,01,18,Oklahoma City,Washington,197.5,198.5,197.625
2012,01,18,San Antonio,Orlando,192.5,192.5,192.5
2012,01,18,Toronto,Boston,175.5,175.5,175.5
2012,01,18,Golden State,Brooklyn,196.5,197.5,197.25
2012,01,18,Phoenix,New York,200.5,200.5,200.5
2012,01,18,Portland,Atlanta,185.5,185.5,185.5
2012,01,18,Memphis,New Orleans,176.5,177.5,176.875
2012,01,18,Detroit,Minnesota,185.5,186.5,186.375
2012,01,18,Indiana,Sacramento,190.5,191.5,191.125
2012,01,18,Dallas,L.A. Clippers,181.5,182.5,182.375
2012,01,19,L.A. Lakers,Miami,191.5,192.5,191.75
2012,01,19,New Orleans,Houston,183.5,184.5,184.375
2012,01,19,Dallas,Utah,184.5,184.5,184.5
2012,01,20,Portland,Toronto,180.5,180.5,180.5
2012,01,20,Atlanta,Philadelphia,183.5,184.5,183.75
2012,01,20,Denver,Washington,205.5,206.5,205.75
2012,01,20,Phoenix,Boston,183.5,183.5,183.5
2012,01,20,Milwaukee,New York,188.5,189.5,189.25
2012,01,20,Memphis,Detroit,180.5,180.5,180.5
2012,01,20,Chicago,Cleveland,185.5,185.5,185.5
2012,01,20,L.A. Lakers,Orlando,178.5,179.5,179.125
2012,01,20,Sacramento,San Antonio,194.5,195.5,194.625
2012,01,20,Minnesota,L.A. Clippers,191.5,191.5,191.5
2012,01,20,Indiana,Golden State,193.5,194.5,193.625
2012,01,21,Cleveland,Atlanta,187.5,187.5,187.5
2012,01,21,Denver,New York,206.5,207.5,206.875
2012,01,21,Philadelphia,Miami,192.5,193.5,193.375
2012,01,21,Portland,Detroit,177.5,178.5,177.625
2012,01,21,Oklahoma City,Brooklyn,200.5,201.5,201.125
2012,01,21,Charlotte,Chicago,183.5,184.5,183.625
2012,01,21,Sacramento,Memphis,190.5,190.5,190.5
2012,01,21,Dallas,New Orleans,170.5,170.5,170.5
2012,01,21,San Antonio,Houston,192.5,193.5,193.125
2012,01,21,Minnesota,Utah,190.5,190.5,190.5
2012,01,22,Boston,Washington,178.5,179.5,179.375
2012,01,22,Toronto,L.A. Clippers,184.5,185.5,185.0
2012,01,22,Charlotte,Brooklyn,192.5,192.5,192.5
2012,01,22,Milwaukee,Miami,192.5,193.5,192.625
2012,01,22,Indiana,L.A. Lakers,179.5,180.5,180.0
2012,01,23,Washington,Philadelphia,194.5,194.5,194.5
2012,01,23,Orlando,Boston,175.5,175.5,175.5
2012,01,23,Brooklyn,Chicago,188.5,189.5,189.25
2012,01,23,Atlanta,Milwaukee,179.5,180.5,179.625
2012,01,23,San Antonio,New Orleans,176.5,177.5,177.25
2012,01,23,Detroit,Oklahoma City,186.5,186.5,186.5
2012,01,23,Houston,Minnesota,196.5,197.5,197.0
2012,01,23,Phoenix,Dallas,183.5,183.5,183.5
2012,01,23,Sacramento,Portland,194.5,195.5,194.75
2012,01,23,Memphis,Golden State,194.5,195.5,194.875
2012,01,24,Orlando,Indiana,183.5,183.5,183.5
2012,01,24,New York,Charlotte,190.5,191.5,191.25
2012,01,24,Cleveland,Miami,203.5,203.5,203.5
2012,01,24,Toronto,Phoenix,187.5,188.5,188.25
2012,01,24,Memphis,Portland,186.5,187.5,187.25
2012,01,25,Brooklyn,Philadelphia,191.5,192.5,192.375
2012,01,25,Charlotte,Washington,192.5,192.5,192.5
2012,01,25,New York,Cleveland,195.5,196.5,196.25
2012,01,25,Miami,Detroit,186.5,187.5,186.875
2012,01,25,Indiana,Chicago,186.5,187.5,187.125
2012,01,25,Milwaukee,Houston,189.5,189.5,189.5
2012,01,25,New Orleans,Oklahoma City,186.5,186.5,186.5
2012,01,25,Minnesota,Dallas,182.5,182.5,182.5
2012,01,25,Atlanta,San Antonio,189.5,189.5,189.5
2012,01,25,Toronto,Utah,187.5,188.5,188.375
2012,01,25,Denver,Sacramento,205.5,205.5,205.5
2012,01,25,L.A. Clippers,L.A. Lakers,185.5,186.5,186.25
2012,01,25,Portland,Golden State,192.5,193.5,192.75
2012,01,26,Boston,Orlando,173.5,174.5,174.0
2012,01,26,Memphis,L.A. Clippers,192.5,192.5,192.5
2012,01,27,Charlotte,Philadelphia,182.5,182.5,182.5
2012,01,27,Indiana,Boston,174.5,176.5,175.5
2012,01,27,Atlanta,Detroit,179.5,179.5,179.5
2012,01,27,Brooklyn,Cleveland,191.5,192.5,191.625
2012,01,27,New York,Miami,196.5,196.5,196.5
2012,01,27,Milwaukee,Chicago,185.5,185.5,185.5
2012,01,27,Orlando,New Orleans,175.5,176.5,176.0
2012,01,27,Washington,Houston,197.5,197.5,197.5
2012,01,27,San Antonio,Minnesota,195.5,195.5,195.5
2012,01,27,Utah,Dallas,184.5,185.5,185.375
2012,01,27,Toronto,Denver,195.5,196.5,196.125
2012,01,27,Phoenix,Portland,193.5,193.5,193.5
2012,01,27,Oklahoma City,Golden State,199.5,199.5,199.5
2012,01,28,Detroit,Philadelphia,177.5,177.5,177.5
2012,01,28,Washington,Charlotte,183.5,183.5,183.5
2012,01,28,New York,Houston,192.5,192.5,192.5
2012,01,28,L.A. Lakers,Milwaukee,182.5,183.5,183.375
2012,01,28,Sacramento,Utah,191.5,192.5,192.375
2012,01,28,Memphis,Phoenix,190.5,191.5,190.625
2012,01,29,Chicago,Miami,191.5,192.5,191.75
2012,01,29,Cleveland,Boston,180.5,180.5,180.5
2012,01,29,Toronto,Brooklyn,183.5,184.5,183.75
2012,01,29,Indiana,Orlando,181.5,182.5,182.0
2012,01,29,San Antonio,Dallas,186.5,187.5,186.625
2012,01,29,Atlanta,New Orleans,176.5,176.5,176.5
2012,01,29,L.A. Lakers,Minnesota,183.5,184.5,183.875
2012,01,29,L.A. Clippers,Denver,205.5,206.5,205.625
2012,01,30,Orlando,Philadelphia,178.5,178.5,178.5
2012,01,30,Chicago,Washington,189.5,189.5,189.5
2012,01,30,New Orleans,Miami,185.5,186.5,186.25
2012,01,30,Detroit,Milwaukee,181.5,182.5,182.375
2012,01,30,San Antonio,Memphis,189.5,190.5,189.875
2012,01,30,Minnesota,Houston,198.5,198.5,198.5
2012,01,30,Portland,Utah,186.5,187.5,187.25
2012,01,30,Dallas,Phoenix,184.5,184.5,184.5
2012,01,30,Oklahoma City,L.A. Clippers,201.5,202.5,201.625
2012,01,31,Atlanta,Toronto,177.5,177.5,177.5
2012,01,31,Boston,Cleveland,179.5,179.5,179.5
2012,01,31,Brooklyn,Indiana,190.5,190.5,190.5
2012,01,31,Detroit,New York,183.5,184.5,184.25
2012,01,31,Denver,Memphis,200.5,201.5,201.125
2012,01,31,Charlotte,L.A. Lakers,180.5,181.5,180.75
2012,01,31,Sacramento,Golden State,198.5,198.5,198.5
2012,02,01,Chicago,Philadelphia,178.5,178.5,178.5
2012,02,01,Washington,Orlando,185.5,185.5,185.5
2012,02,01,Toronto,Boston,172.5,172.5,172.5
2012,02,01,Detroit,Brooklyn,181.5,181.5,181.5
2012,02,01,Miami,Milwaukee,197.5,198.5,198.0
2012,02,01,Phoenix,New Orleans,183.5,183.5,183.5
2012,02,01,Oklahoma City,Dallas,197.5,198.5,198.0
2012,02,01,Indiana,Minnesota,196.5,196.5,196.5
2012,02,01,Houston,San Antonio,196.5,196.5,196.5
2012,02,01,Charlotte,Portland,182.5,183.5,183.375
2012,02,01,L.A. Clippers,Utah,196.5,197.5,197.125
2012,02,02,Memphis,Atlanta,182.5,183.5,183.375
2012,02,02,Chicago,New York,189.5,189.5,189.5
2012,02,02,New Orleans,San Antonio,180.5,181.5,181.125
2012,02,02,Portland,Sacramento,189.5,189.5,189.5
2012,02,02,Denver,L.A. Clippers,207.5,207.5,207.5
2012,02,02,Utah,Golden State,197.5,197.5,197.5
2012,02,03,Miami,Philadelphia,190.5,191.5,190.625
2012,02,03,Cleveland,Orlando,189.5,189.5,189.5
2012,02,03,Washington,Toronto,186.5,187.5,186.5
2012,02,03,Minnesota,Brooklyn,199.5,199.5,199.5
2012,02,03,Milwaukee,Detroit,183.5,183.5,183.5
2012,02,03,New York,Boston,185.5,185.5,185.5
2012,02,03,Phoenix,Houston,200.5,201.5,201.125
2012,02,03,Memphis,Oklahoma City,192.5,193.5,193.0
2012,02,03,Indiana,Dallas,191.5,191.5,191.5
2012,02,03,L.A. Lakers,Denver,194.5,195.5,195.0
2012,02,04,L.A. Clippers,Washington,200.5,201.5,201.375
2012,02,04,Philadelphia,Atlanta,179.5,180.5,180.25
2012,02,04,Orlando,Indiana,187.5,188.5,188.375
2012,02,04,Brooklyn,New York,196.5,198.5,197.875
2012,02,04,New Orleans,Detroit,175.5,175.5,175.5
2012,02,04,Dallas,Cleveland,190.5,191.5,191.375
2012,02,04,Houston,Minnesota,204.5,204.5,204.5
2012,02,04,Chicago,Milwaukee,186.5,186.5,186.5
2012,02,04,Oklahoma City,San Antonio,194.5,195.5,194.625
2012,02,04,L.A. Lakers,Utah,186.5,187.5,187.125
2012,02,04,Charlotte,Phoenix,187.5,188.5,187.875
2012,02,04,Golden State,Sacramento,199.5,199.5,199.5
2012,02,04,Denver,Portland,200.5,201.5,201.375
2012,02,05,Memphis,Boston,175.5,176.5,175.75
2012,02,05,Toronto,Miami,191.5,191.5,191.5
2012,02,06,L.A. Lakers,Philadelphia,178.5,178.5,178.5
2012,02,06,Toronto,Washington,186.5,187.5,187.0
2012,02,06,L.A. Clippers,Orlando,191.5,191.5,191.5
2012,02,06,Chicago,Brooklyn,186.5,187.5,187.25
2012,02,06,Utah,New York,195.5,196.5,195.75
2012,02,06,Phoenix,Atlanta,189.5,190.5,189.625
2012,02,06,San Antonio,Memphis,183.5,185.5,184.25
2012,02,06,Sacramento,New Orleans,182.5,183.5,182.75
2012,02,06,Houston,Denver,208.5,211.5,210.625
2012,02,06,Oklahoma City,Portland,195.5,196.5,196.375
2012,02,07,Utah,Indiana,192.5,192.5,192.5
2012,02,07,Charlotte,Boston,176.5,176.5,176.5
2012,02,07,Cleveland,Miami,199.5,200.5,200.5
2012,02,07,Phoenix,Milwaukee,194.5,194.5,194.5
2012,02,07,Sacramento,Minnesota,197.5,197.5,197.5
2012,02,07,Oklahoma City,Golden State,207.5,209.5,207.875
2012,02,08,Milwaukee,Toronto,186.5,186.5,186.5
2012,02,08,San Antonio,Philadelphia,180.5,181.5,181.375
2012,02,08,New York,Washington,192.5,192.5,192.5
2012,02,08,Miami,Orlando,191.5,191.5,191.5
2012,02,08,L.A. Clippers,Cleveland,195.5,196.5,195.625
2012,02,08,Detroit,Brooklyn,187.5,187.5,187.5
2012,02,08,Indiana,Atlanta,188.5,188.5,188.5
2012,02,08,Minnesota,Memphis,189.5,190.5,190.25
2012,02,08,Chicago,New Orleans,181.5,182.5,181.875
2012,02,08,Dallas,Denver,195.5,196.5,195.625
2012,02,08,Houston,Portland,195.5,196.5,195.625
2012,02,09,L.A. Lakers,Boston,173.5,176.5,174.875
2012,02,09,Golden State,Denver,211.5,212.5,212.25
2012,02,09,Houston,Phoenix,197.5,197.5,197.5
2012,02,09,Oklahoma City,Sacramento,202.5,204.5,203.5
2012,02,10,Boston,Toronto,176.5,177.5,176.5
2012,02,10,L.A. Clippers,Philadelphia,187.5,187.5,187.5
2012,02,10,Miami,Washington,202.5,202.5,202.5
2012,02,10,Chicago,Charlotte,180.5,182.5,180.75
2012,02,10,Atlanta,Orlando,180.5,181.5,181.5
2012,02,10,Brooklyn,Detroit,187.5,188.5,187.625
2012,02,10,Milwaukee,Cleveland,192.5,193.5,193.25
2012,02,10,L.A. Lakers,New York,185.5,185.5,185.5
2012,02,10,Indiana,Memphis,183.5,183.5,183.5
2012,02,10,Portland,New Orleans,177.5,181.5,177.5
2012,02,10,Dallas,Minnesota,192.5,192.5,192.5
2012,02,10,Oklahoma City,Utah,201.5,202.5,202.25
2012,02,11,L.A. Clippers,Charlotte,184.5,185.5,185.25
2012,02,11,Denver,Indiana,201.5,201.5,201.5
2012,02,11,Philadelphia,Cleveland,185.5,186.5,186.375
2012,02,11,San Antonio,Brooklyn,194.5,194.5,194.5
2012,02,11,New York,Minnesota,197.5,197.5,197.5
2012,02,11,Portland,Dallas,186.5,187.5,187.03333333333333
2012,02,11,Orlando,Milwaukee,187.5,187.5,187.5
2012,02,11,Phoenix,Sacramento,196.5,196.5,196.5
2012,02,12,L.A. Lakers,Toronto,175.5,176.5,175.625
2012,02,12,Chicago,Boston,171.5,172.5,172.375
2012,02,12,Washington,Detroit,192.5,193.5,193.125
2012,02,12,Miami,Atlanta,189.5,189.5,189.5
2012,02,12,Houston,Golden State,203.5,203.5,203.5
2012,02,12,Utah,Memphis,188.5,189.5,188.75
2012,02,13,Philadelphia,Charlotte,178.5,179.5,179.25
2012,02,13,Minnesota,Orlando,190.5,190.5,190.5
2012,02,13,Miami,Milwaukee,200.5,201.5,201.125
2012,02,13,Utah,New Orleans,181.5,181.5,181.5
2012,02,13,L.A. Clippers,Dallas,189.5,189.5,189.5
2012,02,13,Phoenix,Golden State,204.5,205.5,205.25
2012,02,14,New York,Toronto,189.5,190.5,190.375
2012,02,14,Miami,Indiana,199.5,199.5,199.5
2012,02,14,San Antonio,Detroit,188.5,188.5,188.5
2012,02,14,Utah,Oklahoma City,199.5,201.5,201.0
2012,02,14,Sacramento,Chicago,186.5,187.5,186.625
2012,02,14,Houston,Memphis,187.5,187.5,187.5
2012,02,14,Phoenix,Denver,204.5,205.5,204.625
2012,02,14,Washington,Portland,193.5,194.5,193.75
2012,02,14,Atlanta,L.A. Lakers,178.5,179.5,178.625
2012,02,15,San Antonio,Toronto,184.5,185.5,185.5
2012,02,15,Philadelphia,Orlando,180.5,180.5,180.5
2012,02,15,Detroit,Boston,181.5,182.5,182.25
2012,02,15,Memphis,Brooklyn,185.5,186.5,185.875
2012,02,15,Sacramento,New York,198.5,198.5,198.5
2012,02,15,Indiana,Cleveland,193.5,194.5,194.375
2012,02,15,New Orleans,Milwaukee,185.5,185.5,185.5
2012,02,15,Oklahoma City,Houston,200.5,201.5,201.25
2012,02,15,Charlotte,Minnesota,194.5,195.5,195.375
2012,02,15,Denver,Dallas,197.5,197.5,197.5
2012,02,15,Atlanta,Phoenix,186.5,186.5,186.5
2012,02,15,Portland,Golden State,196.5,197.5,196.875
2012,02,15,Washington,L.A. Clippers,198.5,199.5,199.375
2012,02,16,Brooklyn,Indiana,195.5,195.5,195.5
2012,02,16,Boston,Chicago,178.5,179.5,179.125
