YEAR,MONTH,DAY,VISITOR_TEAM,HOME_TEAM,MIN_LINE,MAX_LINE,AVERAGE_LINE
2013,11,06,Toronto,Charlotte,186.5,187.5,187.375
2013,11,06,Chicago,Indiana,182.5,183.5,182.625
2013,11,06,L.A. Clippers,Orlando,207.5,208.5,208.25
2013,11,06,Washington,Philadelphia,204.5,205.5,205.375
2013,11,06,Utah,Boston,185.5,185.5,185.5
2013,11,06,New Orleans,Memphis,190.5,190.5,190.5
2013,11,06,Cleveland,Milwaukee,190.5,191.5,191.375
2013,11,06,Golden State,Minnesota,209.5,210.5,209.75
2013,11,06,Phoenix,San Antonio,198.5,199.5,198.625
2013,11,06,Dallas,Oklahoma City,210.5,210.5,210.5
2013,11,07,L.A. Clippers,Miami,207.5,208.5,207.625
2013,11,07,Atlanta,Denver,203.5,204.5,203.75
2013,11,07,L.A. Lakers,Houston,216.5,217.5,216.75
2013,11,08,Brooklyn,Washington,197.5,198.5,197.5
2013,11,08,New York,Charlotte,190.5,191.5,190.625
2013,11,08,Toronto,Indiana,187.5,187.5,187.5
2013,11,08,Boston,Orlando,190.5,191.5,190.875
2013,11,08,Cleveland,Philadelphia,205.5,206.5,205.75
2013,11,08,Oklahoma City,Detroit,195.5,197.5,197.0
2013,11,08,Utah,Chicago,185.5,186.5,186.375
2013,11,08,Dallas,Minnesota,210.5,210.5,210.5
2013,11,08,L.A. Lakers,New Orleans,202.5,203.5,202.875
2013,11,08,Golden State,San Antonio,202.5,203.5,202.75
2013,11,08,Denver,Phoenix,199.5,200.5,200.125
2013,11,08,Sacramento,Portland,200.5,201.5,200.625
2013,11,09,Utah,Toronto,187.5,188.5,187.625
2013,11,09,Orlando,Atlanta,199.5,199.5,199.5
2013,11,09,Indiana,Brooklyn,187.5,187.5,187.5
2013,11,09,Philadelphia,Cleveland,199.5,200.5,199.75
2013,11,09,Boston,Miami,193.5,194.5,193.75
2013,11,09,L.A. Clippers,Houston,214.5,215.5,215.125
2013,11,09,Golden State,Memphis,191.5,192.5,191.625
2013,11,09,Dallas,Milwaukee,206.5,207.5,206.75
2013,11,09,Portland,Sacramento,198.5,199.5,198.625
2013,11,10,San Antonio,New York,195.5,196.5,196.375
2013,11,10,Washington,Oklahoma City,203.5,204.5,204.125
2013,11,10,New Orleans,Phoenix,195.5,196.5,196.25
2013,11,10,Minnesota,L.A. Lakers,209.5,210.5,210.375
2013,11,11,Atlanta,Charlotte,195.5,197.5,196.5
2013,11,11,Memphis,Indiana,182.5,182.5,182.5
2013,11,11,San Antonio,Philadelphia,203.5,204.5,204.375
2013,11,11,Orlando,Boston,190.5,192.5,191.25
2013,11,11,Cleveland,Chicago,187.5,188.5,187.75
2013,11,11,Toronto,Houston,203.5,204.5,204.0
2013,11,11,Denver,Utah,197.5,197.5,197.5
2013,11,11,Detroit,Portland,198.5,199.5,199.375
2013,11,11,Minnesota,L.A. Clippers,210.5,211.5,210.875
2013,11,12,Milwaukee,Miami,194.5,195.5,194.875
2013,11,12,Washington,Dallas,205.5,206.5,205.625
2013,11,12,Detroit,Golden State,203.5,204.5,203.875
2013,11,12,New Orleans,L.A. Lakers,199.5,200.5,199.625
2013,11,13,Milwaukee,Orlando,193.5,194.5,194.5
2013,11,13,Houston,Philadelphia,207.5,208.5,207.625
2013,11,13,Charlotte,Boston,191.5,192.5,191.875
2013,11,13,Toronto,Memphis,185.5,186.5,185.625
2013,11,13,Cleveland,Minnesota,200.5,202.5,201.625
2013,11,13,New York,Atlanta,201.5,201.5,201.5
2013,11,13,Washington,San Antonio,198.5,198.5,198.5
2013,11,13,L.A. Lakers,Denver,207.5,208.5,208.375
2013,11,13,New Orleans,Utah,190.5,191.5,191.375
2013,11,13,Phoenix,Portland,203.5,203.5,203.5
2013,11,13,Brooklyn,Sacramento,194.5,194.5,194.5
2013,11,13,Oklahoma City,L.A. Clippers,209.5,210.5,209.625
2013,11,14,Houston,New York,206.5,207.5,207.125
2013,11,14,Oklahoma City,Golden State,206.5,208.5,207.625
2013,11,15,Milwaukee,Indiana,183.5,184.5,184.125
2013,11,15,Chicago,Toronto,181.5,182.5,181.875
2013,11,15,Philadelphia,Atlanta,207.5,208.5,207.625
2013,11,15,Portland,Boston,194.5,194.5,194.5
2013,11,15,Charlotte,Cleveland,186.5,187.5,187.375
2013,11,15,Dallas,Miami,205.5,205.5,205.5
2013,11,15,Minnesota,Denver,208.5,210.5,209.375
2013,11,15,Brooklyn,Phoenix,196.5,197.5,196.875
2013,11,15,San Antonio,Utah,193.5,193.5,193.5
2013,11,15,Memphis,L.A. Lakers,196.5,198.5,197.625
2013,11,15,Detroit,Sacramento,197.5,199.5,198.25
2013,11,16,Miami,Charlotte,193.5,193.5,193.5
2013,11,16,Dallas,Orlando,203.5,204.5,204.5
2013,11,16,Cleveland,Washington,192.5,193.5,192.625
2013,11,16,Atlanta,New York,201.5,202.5,202.375
2013,11,16,Indiana,Chicago,177.5,178.5,178.25
2013,11,16,Denver,Houston,213.5,214.5,213.875
2013,11,16,Boston,Minnesota,202.5,202.5,202.5
2013,11,16,Philadelphia,New Orleans,204.5,204.5,204.5
2013,11,16,Oklahoma City,Milwaukee,198.5,199.5,199.25
2013,11,16,Utah,Golden State,198.5,198.5,198.5
2013,11,16,Brooklyn,L.A. Clippers,202.5,202.5,202.5
2013,11,17,Portland,Toronto,193.5,194.5,193.75
2013,11,17,Memphis,Sacramento,187.5,188.5,187.625
2013,11,17,Detroit,L.A. Lakers,204.5,205.5,205.375
2013,11,18,Portland,Brooklyn,195.5,196.5,196.375
2013,11,18,Charlotte,Chicago,180.5,181.5,180.625
2013,11,18,Denver,Oklahoma City,212.5,213.5,212.75
2013,11,18,Philadelphia,Dallas,215.5,215.5,215.5
2013,11,18,Golden State,Utah,195.5,196.5,195.75
2013,11,18,Memphis,L.A. Clippers,196.5,197.5,196.625
2013,11,19,Minnesota,Washington,206.5,207.5,206.75
2013,11,19,Atlanta,Miami,203.5,205.5,204.625
2013,11,19,New York,Detroit,198.5,199.5,199.0
2013,11,19,Boston,Houston,205.5,206.5,205.625
2013,11,19,Phoenix,Sacramento,193.5,195.5,194.5
2013,11,20,Brooklyn,Charlotte,185.5,186.5,186.125
2013,11,20,Washington,Cleveland,191.5,192.5,191.625
2013,11,20,Indiana,New York,185.5,186.5,185.75
2013,11,20,Miami,Orlando,199.5,200.5,200.25
2013,11,20,Toronto,Philadelphia,203.5,204.5,203.625
2013,11,20,Detroit,Atlanta,202.5,202.5,202.5
2013,11,20,Portland,Milwaukee,194.5,195.5,194.75
2013,11,20,L.A. Clippers,Minnesota,213.5,213.5,213.5
2013,11,20,Utah,New Orleans,194.5,195.5,195.375
2013,11,20,Boston,San Antonio,192.5,193.5,193.375
2013,11,20,Sacramento,Phoenix,195.5,196.5,196.0
2013,11,20,Houston,Dallas,214.5,215.5,214.75
2013,11,20,Memphis,Golden State,189.5,189.5,189.5
2013,11,21,L.A. Clippers,Oklahoma City,212.5,212.5,212.5
2013,11,21,Chicago,Denver,199.5,200.5,199.625
2013,11,22,Phoenix,Charlotte,190.5,190.5,190.5
2013,11,22,Milwaukee,Philadelphia,201.5,202.5,202.0
2013,11,22,Washington,Toronto,194.5,194.5,194.5
2013,11,22,Indiana,Boston,186.5,186.5,186.5
2013,11,22,Atlanta,Detroit,196.5,197.5,197.375
2013,11,22,San Antonio,Memphis,183.5,184.5,184.125
2013,11,22,Brooklyn,Minnesota,202.5,202.5,202.5
2013,11,22,Cleveland,New Orleans,195.5,195.5,195.5
2013,11,22,Utah,Dallas,201.5,203.5,202.125
2013,11,22,Chicago,Portland,189.5,191.5,190.5
2013,11,22,Golden State,L.A. Lakers,202.5,203.5,202.875
2013,11,23,Sacramento,L.A. Clippers,207.5,208.5,208.25
2013,11,23,New York,Washington,192.5,193.5,192.875
2013,11,23,Philadelphia,Indiana,194.5,195.5,195.5
2013,11,23,Boston,Atlanta,194.5,194.5,194.5
2013,11,23,Orlando,Miami,201.5,202.5,202.125
2013,11,23,Minnesota,Houston,212.5,213.5,212.625
2013,11,23,Charlotte,Milwaukee,184.5,185.5,184.875
2013,11,23,Cleveland,San Antonio,191.5,192.5,192.375
2013,11,23,Dallas,Denver,214.5,214.5,214.5
2013,11,23,Portland,Golden State,199.5,200.5,200.25
2013,11,24,Detroit,Brooklyn,190.5,191.5,190.625
2013,11,24,Chicago,L.A. Clippers,193.5,194.5,194.5
2013,11,24,Phoenix,Orlando,198.5,200.5,199.75
2013,11,24,Utah,Oklahoma City,196.5,197.5,196.625
2013,11,24,Sacramento,L.A. Lakers,204.5,204.5,204.5
2013,11,25,Boston,Charlotte,185.5,185.5,185.5
2013,11,25,Minnesota,Indiana,196.5,196.5,196.5
2013,11,25,Milwaukee,Detroit,191.5,193.5,192.75
2013,11,25,Phoenix,Miami,203.5,203.5,203.5
2013,11,25,Houston,Memphis,194.5,194.5,194.5
2013,11,25,Denver,Dallas,213.5,213.5,213.5
2013,11,25,New Orleans,San Antonio,200.5,201.5,200.625
2013,11,25,Chicago,Utah,181.5,182.5,181.625
2013,11,25,New York,Portland,195.5,196.5,195.75
2013,11,26,Brooklyn,Toronto,191.5,191.5,191.5
2013,11,26,L.A. Lakers,Washington,197.5,198.5,198.375
2013,11,26,Orlando,Atlanta,199.5,200.5,199.625
2013,11,26,Golden State,New Orleans,206.5,208.5,207.375
2013,11,27,Indiana,Charlotte,181.5,181.5,181.5
2013,11,27,Philadelphia,Orlando,208.5,209.5,209.125
2013,11,27,Memphis,Boston,182.5,182.5,182.5
2013,11,27,L.A. Lakers,Brooklyn,199.5,200.5,199.625
2013,11,27,Miami,Cleveland,196.5,197.5,197.375
2013,11,27,Chicago,Detroit,185.5,185.5,185.5
2013,11,27,San Antonio,Oklahoma City,201.5,202.5,201.75
2013,11,27,Atlanta,Houston,204.5,205.5,205.5
2013,11,27,Washington,Milwaukee,189.5,190.5,190.375
2013,11,27,Denver,Minnesota,212.5,213.5,213.375
2013,11,27,Golden State,Dallas,205.5,206.5,206.375
2013,11,27,Portland,Phoenix,199.5,199.5,199.5
2013,11,27,New York,L.A. Clippers,204.5,205.5,204.75
2013,11,29,Miami,Toronto,196.5,197.5,196.625
2013,11,29,Milwaukee,Charlotte,184.5,185.5,185.125
2013,11,29,San Antonio,Orlando,192.5,194.5,193.625
2013,11,29,Dallas,Atlanta,202.5,202.5,202.5
2013,11,29,Cleveland,Boston,189.5,190.5,189.625
2013,11,29,L.A. Lakers,Detroit,201.5,202.5,202.375
2013,11,29,Brooklyn,Houston,204.5,206.5,205.25
2013,11,29,Golden State,Oklahoma City,203.5,204.5,204.375
2013,11,29,Washington,Indiana,186.5,186.5,186.5
2013,11,29,New Orleans,Philadelphia,209.5,209.5,209.5
2013,11,29,New York,Denver,202.5,202.5,202.5
2013,11,29,Phoenix,Utah,190.5,190.5,190.5
2013,11,29,L.A. Clippers,Sacramento,202.5,203.5,203.375
2013,11,30,Atlanta,Washington,190.5,190.5,190.5
2013,11,30,Chicago,Cleveland,182.5,182.5,182.5
2013,11,30,Brooklyn,Memphis,186.5,186.5,186.5
2013,11,30,Minnesota,Dallas,208.5,208.5,208.5
2013,11,30,Houston,San Antonio,205.5,206.5,205.625
2013,11,30,Utah,Phoenix,194.5,195.5,195.0
2013,11,30,Boston,Milwaukee,185.5,185.5,185.5
2014,06,05,Miami,San Antonio,198.5,199.5,198.75
2014,06,08,Miami,San Antonio,198.5,200.5,198.75
2014,06,10,San Antonio,Miami,196.5,198.5,197.25
2014,06,12,San Antonio,Miami,195.5,196.5,195.875
2014,06,15,Miami,San Antonio,197.5,198.5,197.625
2014,05,01,Indiana,Atlanta,188.5,188.5,188.5
2014,05,01,Oklahoma City,Memphis,184.5,186.5,185.125
2014,05,01,L.A. Clippers,Golden State,210.5,211.5,210.75
2014,05,02,Toronto,Brooklyn,192.5,192.5,192.5
2014,05,02,San Antonio,Dallas,197.5,198.5,197.625
2014,05,02,Houston,Portland,212.5,213.5,212.625
2014,05,03,Atlanta,Indiana,184.5,185.5,184.625
2014,05,03,Memphis,Oklahoma City,185.5,186.5,185.625
2014,05,03,Golden State,L.A. Clippers,207.5,208.5,207.625
2014,05,04,Brooklyn,Toronto,189.5,189.5,189.5
2014,05,04,Dallas,San Antonio,197.5,199.5,198.25
2014,05,05,Washington,Indiana,183.5,184.5,183.75
2014,05,05,L.A. Clippers,Oklahoma City,213.5,214.5,213.625
2014,05,06,Brooklyn,Miami,192.5,193.5,192.625
2014,05,06,Portland,San Antonio,206.5,207.5,206.75
2014,05,07,Washington,Indiana,186.5,187.5,187.0
2014,05,07,L.A. Clippers,Oklahoma City,215.5,215.5,215.5
2014,05,08,Brooklyn,Miami,191.5,192.5,191.75
2014,05,08,Portland,San Antonio,207.5,209.5,208.0
2014,05,09,Indiana,Washington,183.5,184.5,183.75
2014,05,09,Oklahoma City,L.A. Clippers,214.5,215.5,214.625
2014,05,10,Miami,Brooklyn,188.5,188.5,188.5
2014,05,10,San Antonio,Portland,208.5,208.5,208.5
2014,05,11,Oklahoma City,L.A. Clippers,213.5,214.5,214.25
2014,05,11,Indiana,Washington,179.5,180.5,180.25
2014,05,12,Miami,Brooklyn,186.5,188.5,187.0
2014,05,12,San Antonio,Portland,210.5,212.5,210.875
2014,05,13,Washington,Indiana,181.5,181.5,181.5
2014,05,13,L.A. Clippers,Oklahoma City,213.5,215.5,214.375
2014,05,14,Brooklyn,Miami,189.5,189.5,189.5
2014,05,14,Portland,San Antonio,208.5,209.5,209.25
2014,05,15,Indiana,Washington,180.5,181.5,181.25
2014,05,15,Oklahoma City,L.A. Clippers,213.5,213.5,213.5
2014,05,18,Miami,Indiana,181.5,182.5,182.375
2014,05,19,Oklahoma City,San Antonio,208.5,210.5,209.5
2014,05,20,Miami,Indiana,184.5,186.5,184.75
2014,05,21,Oklahoma City,San Antonio,209.5,210.5,210.25
2014,05,24,Indiana,Miami,181.5,183.5,182.25
2014,05,25,San Antonio,Oklahoma City,208.5,209.5,208.625
2014,05,26,Indiana,Miami,182.5,183.5,182.75
2014,05,27,San Antonio,Oklahoma City,207.5,208.5,208.125
2014,05,28,Miami,Indiana,183.5,183.5,183.5
2014,05,29,Oklahoma City,San Antonio,206.5,207.5,207.375
2014,05,30,Indiana,Miami,181.5,183.5,182.625
2014,05,31,San Antonio,Oklahoma City,206.5,207.5,206.625
2014,01,01,Dallas,Washington,203.5,203.5,203.5
2014,01,01,Indiana,Toronto,189.5,190.5,190.375
2014,01,01,New Orleans,Minnesota,211.5,211.5,211.5
2014,01,01,Philadelphia,Denver,213.5,213.5,213.5
2014,01,01,Charlotte,L.A. Clippers,192.5,194.5,193.375
2014,01,02,Orlando,Cleveland,193.5,195.5,194.25
2014,01,02,Golden State,Miami,204.5,206.5,205.5
2014,01,02,Boston,Chicago,182.5,182.5,182.5
2014,01,02,Brooklyn,Oklahoma City,201.5,202.5,202.5
2014,01,02,New York,San Antonio,201.5,202.5,202.5
2014,01,02,Memphis,Phoenix,196.5,197.5,197.125
2014,01,02,Milwaukee,Utah,188.5,190.5,189.625
2014,01,02,Charlotte,Portland,200.5,201.5,200.625
2014,01,02,Philadelphia,Sacramento,220.5,220.5,220.5
2014,01,03,Toronto,Washington,193.5,194.5,194.375
2014,01,03,Golden State,Atlanta,208.5,209.5,209.375
2014,01,03,New Orleans,Boston,200.5,201.5,201.25
2014,01,03,New York,Houston,205.5,206.5,205.625
2014,01,03,L.A. Clippers,Dallas,205.5,207.5,206.75
2014,01,03,Memphis,Denver,192.5,193.5,192.625
2014,01,03,Utah,L.A. Lakers,195.5,195.5,195.5
2014,01,04,New Orleans,Indiana,191.5,192.5,192.375
2014,01,04,Miami,Orlando,199.5,200.5,199.75
2014,01,04,Cleveland,Brooklyn,192.5,192.5,192.5
2014,01,04,Atlanta,Chicago,189.5,190.5,190.0
2014,01,04,Oklahoma City,Minnesota,206.5,207.5,207.125
2014,01,04,L.A. Clippers,San Antonio,204.5,204.5,204.5
2014,01,04,Milwaukee,Phoenix,196.5,197.5,197.5
2014,01,04,Philadelphia,Portland,223.5,223.5,223.5
2014,01,04,Charlotte,Sacramento,199.5,199.5,199.5
2014,01,05,Memphis,Detroit,194.5,195.5,195.25
2014,01,05,Indiana,Cleveland,181.5,181.5,181.5
2014,01,05,Toronto,Miami,201.5,201.5,201.5
2014,01,05,Golden State,Washington,200.5,201.5,200.75
2014,01,05,Boston,Oklahoma City,194.5,194.5,194.5
2014,01,05,New York,Dallas,201.5,202.5,202.375
2014,01,05,Denver,L.A. Lakers,205.5,205.5,205.5
2014,01,06,Minnesota,Philadelphia,221.5,221.5,221.5
2014,01,06,Atlanta,Brooklyn,195.5,196.5,196.0
2014,01,06,Orlando,L.A. Clippers,195.5,197.5,196.375
2014,01,07,Washington,Charlotte,190.5,191.5,190.75
2014,01,07,Philadelphia,Cleveland,207.5,208.5,208.125
2014,01,07,Toronto,Indiana,187.5,187.5,187.5
2014,01,07,New Orleans,Miami,204.5,204.5,204.5
2014,01,07,Detroit,New York,199.5,199.5,199.5
2014,01,07,San Antonio,Memphis,196.5,196.5,196.5
2014,01,07,Golden State,Milwaukee,200.5,201.5,200.75
2014,01,07,Phoenix,Chicago,189.5,190.5,190.375
2014,01,07,L.A. Lakers,Dallas,208.5,209.5,209.375
2014,01,07,Boston,Denver,202.5,203.5,203.375
2014,01,07,Oklahoma City,Utah,195.5,196.5,195.625
2014,01,07,Portland,Sacramento,214.5,215.5,215.0
2014,01,08,Dallas,San Antonio,205.5,206.5,206.25
2014,01,08,Detroit,Toronto,198.5,199.5,199.125
2014,01,08,Indiana,Atlanta,187.5,188.5,187.625
2014,01,08,Golden State,Brooklyn,197.5,197.5,197.5
2014,01,08,L.A. Lakers,Houston,211.5,212.5,212.5
2014,01,08,Washington,New Orleans,191.5,192.5,192.375
2014,01,08,Phoenix,Minnesota,217.5,217.5,217.5
2014,01,08,Orlando,Portland,206.5,207.5,206.875
2014,01,08,Boston,L.A. Clippers,197.5,198.5,197.5
2014,01,09,Miami,New York,196.5,197.5,197.25
2014,01,09,Oklahoma City,Denver,210.5,211.5,211.375
2014,01,10,Washington,Indiana,185.5,185.5,185.5
2014,01,10,Detroit,Philadelphia,215.5,216.5,216.375
2014,01,10,Houston,Atlanta,207.5,207.5,207.5
2014,01,10,Phoenix,Memphis,194.5,195.5,194.75
2014,01,10,Charlotte,Minnesota,204.5,205.5,205.5
2014,01,10,Dallas,New Orleans,199.5,204.5,201.875
2014,01,10,Miami,Brooklyn,193.5,194.5,194.125
2014,01,10,Chicago,Milwaukee,177.5,178.5,177.625
2014,01,10,Cleveland,Utah,189.5,190.5,189.625
2014,01,10,Orlando,Sacramento,205.5,206.5,206.375
2014,01,10,Boston,Golden State,204.5,205.5,204.875
2014,01,10,L.A. Lakers,L.A. Clippers,210.5,211.5,210.875
2014,01,11,Brooklyn,Toronto,188.5,189.5,189.0
2014,01,11,Houston,Washington,199.5,199.5,199.5
2014,01,11,Phoenix,Detroit,205.5,207.5,206.0
2014,01,11,New York,Philadelphia,206.5,206.5,206.5
2014,01,11,Charlotte,Chicago,176.5,177.5,177.375
2014,01,11,Milwaukee,Oklahoma City,194.5,196.5,195.25
2014,01,11,New Orleans,Dallas,196.5,198.5,197.25
2014,01,11,Orlando,Denver,200.5,200.5,200.5
2014,01,11,Boston,Portland,210.5,210.5,210.5
2014,01,12,Atlanta,Memphis,191.5,191.5,191.5
2014,01,12,Cleveland,Sacramento,206.5,206.5,206.5
2014,01,12,Minnesota,San Antonio,212.5,213.5,213.25
2014,01,13,Milwaukee,Toronto,188.5,188.5,188.5
2014,01,13,Houston,Boston,207.5,208.5,208.375
2014,01,13,Phoenix,New York,197.5,198.5,198.375
2014,01,13,Washington,Chicago,180.5,181.5,181.375
2014,01,13,San Antonio,New Orleans,197.5,198.5,197.625
2014,01,13,Orlando,Dallas,196.5,197.5,197.125
2014,01,13,Denver,Utah,204.5,205.5,205.125
2014,01,14,New York,Charlotte,186.5,187.5,187.0
2014,01,14,Sacramento,Indiana,195.5,196.5,195.625
2014,01,14,Oklahoma City,Memphis,195.5,196.5,196.25
2014,01,14,Cleveland,L.A. Lakers,205.5,205.5,205.5
2014,01,15,Chicago,Orlando,180.5,181.5,181.25
2014,01,15,Charlotte,Philadelphia,208.5,208.5,208.5
2014,01,15,Miami,Washington,196.5,196.5,196.5
2014,01,15,Toronto,Boston,192.5,196.5,193.375
2014,01,15,Memphis,Milwaukee,185.5,186.5,185.625
2014,01,15,Sacramento,Minnesota,217.5,218.5,218.0
2014,01,15,Houston,New Orleans,203.5,204.5,203.75
2014,01,15,Utah,San Antonio,199.5,201.5,199.625
2014,01,15,L.A. Lakers,Phoenix,212.5,214.5,214.5
2014,01,15,Cleveland,Portland,211.5,212.5,212.375
2014,01,15,Denver,Golden State,212.5,213.5,213.5
2014,01,15,Dallas,L.A. Clippers,206.5,209.5,209.375
2014,01,16,Brooklyn,Atlanta,194.5,194.5,194.5
2014,01,16,New York,Indiana,183.5,184.5,184.25
2014,01,16,Oklahoma City,Houston,208.5,208.5,208.5
2014,01,17,L.A. Clippers,New York,201.5,202.5,202.375
2014,01,17,Charlotte,Orlando,188.5,189.5,189.5
2014,01,17,Miami,Philadelphia,211.5,212.5,212.21428571428572
2014,01,17,Minnesota,Toronto,205.5,205.5,205.5
2014,01,17,Chicago,Washington,186.5,186.5,186.5
2014,01,17,L.A. Lakers,Boston,204.5,205.5,205.25
2014,01,17,Utah,Detroit,203.5,204.5,203.875
2014,01,17,Sacramento,Memphis,197.5,198.5,198.0
2014,01,17,Portland,San Antonio,213.5,213.5,213.5
2014,01,17,Cleveland,Denver,211.5,212.5,212.25
2014,01,17,Dallas,Phoenix,210.5,211.5,211.0
2014,01,17,Golden State,Oklahoma City,205.5,208.5,206.75
2014,01,18,L.A. Clippers,Indiana,195.5,196.5,196.0
2014,01,18,Detroit,Washington,203.5,203.5,203.5
2014,01,18,Miami,Charlotte,192.5,193.5,192.875
2014,01,18,Philadelphia,Chicago,197.5,197.5,197.5
2014,01,18,Milwaukee,Houston,199.5,200.5,199.625
2014,01,18,Utah,Minnesota,205.5,206.5,206.125
2014,01,18,Golden State,New Orleans,204.5,205.5,205.25
2014,01,18,Portland,Dallas,214.5,216.5,215.625
2014,01,19,L.A. Lakers,Toronto,204.5,205.5,204.75
2014,01,19,Boston,Orlando,195.5,196.5,195.75
2014,01,19,Sacramento,Oklahoma City,213.5,214.5,213.75
2014,01,19,Milwaukee,San Antonio,197.5,198.5,197.625
2014,01,19,Denver,Phoenix,217.5,218.5,217.625
2014,01,20,Dallas,Cleveland,205.5,207.5,206.625
2014,01,20,L.A. Clippers,Detroit,208.5,208.5,208.5
2014,01,20,Toronto,Charlotte,185.5,186.5,186.125
2014,01,20,Philadelphia,Washington,208.5,208.5,208.5
2014,01,20,Brooklyn,New York,193.5,194.5,193.625
2014,01,20,New Orleans,Memphis,187.5,188.5,188.375
2014,01,20,Miami,Atlanta,200.5,200.5,200.5
2014,01,20,L.A. Lakers,Chicago,198.5,198.5,198.5
2014,01,20,Portland,Houston,218.5,219.5,219.0
2014,01,20,Indiana,Golden State,196.5,197.5,196.625
2014,01,21,Orlando,Brooklyn,193.5,194.5,194.375
2014,01,21,Boston,Miami,196.5,197.5,197.5
2014,01,21,Sacramento,New Orleans,205.5,205.5,205.5
2014,01,21,Portland,Oklahoma City,214.5,215.5,215.375
2014,01,21,Minnesota,Utah,202.5,202.5,202.5
2014,01,22,L.A. Clippers,Charlotte,198.5,199.5,198.75
2014,01,22,Chicago,Cleveland,185.5,186.5,186.125
2014,01,22,Atlanta,Orlando,201.5,202.5,202.375
2014,01,22,Dallas,Toronto,199.5,200.5,199.875
2014,01,22,Boston,Washington,191.5,192.5,191.625
2014,01,22,Philadelphia,New York,205.5,206.5,206.0
2014,01,22,Sacramento,Houston,217.5,218.5,217.875
2014,01,22,Detroit,Milwaukee,194.5,196.5,195.75
2014,01,22,Oklahoma City,San Antonio,205.5,205.5,205.5
2014,01,22,Indiana,Phoenix,196.5,196.5,196.5
2014,01,23,L.A. Lakers,Miami,209.5,210.5,209.625
2014,01,23,Denver,Portland,220.5,221.5,221.25
2014,01,24,L.A. Lakers,Orlando,210.5,210.5,210.5
2014,01,24,Toronto,Philadelphia,203.5,204.5,203.875
2014,01,24,San Antonio,Atlanta,210.5,211.5,211.125
2014,01,24,Oklahoma City,Boston,191.5,192.5,191.875
2014,01,24,Dallas,Brooklyn,200.5,200.5,200.5
2014,01,24,Milwaukee,Cleveland,194.5,195.5,194.875
2014,01,24,New Orleans,Detroit,202.5,203.5,203.375
2014,01,24,Charlotte,New York,189.5,190.5,189.5
2014,01,24,L.A. Clippers,Chicago,189.5,190.5,190.0
2014,01,24,Memphis,Houston,196.5,196.5,196.5
2014,01,24,Washington,Phoenix,207.5,208.5,207.75
2014,01,24,Indiana,Sacramento,197.5,198.5,198.375
2014,01,24,Minnesota,Golden State,210.5,211.5,211.375
2014,01,25,Chicago,Charlotte,181.5,182.5,182.125
2014,01,25,L.A. Clippers,Toronto,198.5,198.5,198.5
2014,01,25,Oklahoma City,Philadelphia,207.5,208.5,208.375
2014,01,25,Houston,Memphis,194.5,194.5,194.5
