GAME_ID,SEASON,DAY_OF_WEEK,MONTH,DAY,YEAR,HOUR,VISITOR_TEAM,VISITOR_POINTS,HOME_TEAM,HOME_POINTS,OT,OTHER
201411080HOU,2015,Sat,11,8,2014,8:00 pm,Golden State,98,Houston,87,"18,312"
201411080IND,2015,Sat,11,8,2014,7:00 pm,Washington,97,Indiana,90,"17,302"
201411080LAC,2015,Sat,11,8,2014,3:30 pm,Portland,102,L.A. Clippers,106,"19,060"
201411080MIA,2015,Sat,11,8,2014,7:30 pm,Minnesota,92,Miami,102,"19,735"
201411080MIL,2015,Sat,11,8,2014,8:30 pm,Memphis,92,Milwaukee,93,"13,841"
201411080SAS,2015,Sat,11,8,2014,8:30 pm,New Orleans Pelicans,100,San Antonio,99,"18,581"
201411090BRK,2015,Sun,11,9,2014,3:30 pm,Orlando,96,Brooklyn Nets,104,"16,127"
201411090DAL,2015,Sun,11,9,2014,7:30 pm,Miami,105,Dallas,96,"20,195"
201411090DET,2015,Sun,11,9,2014,6:00 pm,Utah,97,Detroit,96,"12,888"
201411090LAL,2015,Sun,11,9,2014,9:30 pm,Charlotte Hornets,92,L.A. Lakers,107,"18,997"
201411090OKC,2015,Sun,11,9,2014,7:00 pm,Sacramento,93,Oklahoma City Thunder,101,"18,203"
201411090PHO,2015,Sun,11,9,2014,8:00 pm,Golden State,95,Phoenix,107,"16,046"
201411090POR,2015,Sun,11,9,2014,9:00 pm,Denver,100,Portland,116,"16,046"
201411090TOR,2015,Sun,11,9,2014,7:00 pm,Philadelphia,88,Toronto,120,"18,470"
201411100CHI,2015,Mon,11,10,2014,8:00 pm,Detroit,91,Chicago,102,"21,431"
201411100CLE,2015,Mon,11,10,2014,7:00 pm,New Orleans Pelicans,111,Cleveland,118,"20,562"
201411100IND,2015,Mon,11,10,2014,7:00 pm,Utah,86,Indiana,97,"12,513"
201411100LAC,2015,Mon,11,10,2014,10:30 pm,San Antonio,89,L.A. Clippers,85,"19,313"
201411100NYK,2015,Mon,11,10,2014,7:30 pm,Atlanta,91,New York,85,"19,812"
201411110DAL,2015,Tue,11,11,2014,8:30 pm,Sacramento,98,Dallas,106,"19,663"
201411110GSW,2015,Tue,11,11,2014,10:30 pm,San Antonio,113,Golden State,100,"19,596"
201411110MEM,2015,Tue,11,11,2014,8:00 pm,L.A. Lakers,102,Memphis,107,"17,618"
201411110MIL,2015,Tue,11,11,2014,8:00 pm,Oklahoma City Thunder,78,Milwaukee,85,"12,390"
201411110POR,2015,Tue,11,11,2014,10:00 pm,Charlotte Hornets,100,Portland,102,"18,495"
201411110TOR,2015,Tue,11,11,2014,7:30 pm,Orlando,100,Toronto,104,"19,800"
201411120ATL,2015,Wed,11,12,2014,7:30 pm,Utah,97,Atlanta,100,"12,595"
201411120BOS,2015,Wed,11,12,2014,7:30 pm,Oklahoma City Thunder,109,Boston,94,"17,043"
201411120DEN,2015,Wed,11,12,2014,9:00 pm,Portland,130,Denver,113,"12,611"
201411120MIA,2015,Wed,11,12,2014,7:30 pm,Indiana,81,Miami,75,"19,658"
201411120MIN,2015,Wed,11,12,2014,10:00 pm,Houston,113,Minnesota,101,"18,996","at Mexico City, Mexico"
201411120NOP,2015,Wed,11,12,2014,8:00 pm,L.A. Lakers,102,New Orleans Pelicans,109,"17,359"
201411120NYK,2015,Wed,11,12,2014,7:30 pm,Orlando,97,New York,95,"19,812"
201411120PHO,2015,Wed,11,12,2014,9:00 pm,Brooklyn Nets,104,Phoenix,112,"15,184"
201411120WAS,2015,Wed,11,12,2014,7:00 pm,Detroit,103,Washington,107,"14,708"
201411130DAL,2015,Thu,11,13,2014,8:30 pm,Philadelphia,70,Dallas,123,"19,604"
201411130GSW,2015,Thu,11,13,2014,10:30 pm,Brooklyn Nets,99,Golden State,107,"19,596"
201411130MEM,2015,Thu,11,13,2014,8:00 pm,Sacramento,110,Memphis,111,"15,666"
201411130TOR,2015,Thu,11,13,2014,8:00 pm,Chicago,100,Toronto,93,"19,800"
201411140ATL,2015,Fri,11,14,2014,7:30 pm,Miami,103,Atlanta,114,"17,090"
201411140BOS,2015,Fri,11,14,2014,7:30 pm,Cleveland,122,Boston,121,"18,624"
201411140HOU,2015,Fri,11,14,2014,8:00 pm,Philadelphia,87,Houston,88,"18,138"
201411140IND,2015,Fri,11,14,2014,7:00 pm,Denver,108,Indiana,87,"16,286"
201411140LAL,2015,Fri,11,14,2014,10:00 pm,San Antonio,93,L.A. Lakers,80,"18,997"
201411140NOP,2015,Fri,11,14,2014,8:00 pm,Minnesota,91,New Orleans Pelicans,139,"14,775"
201411140NYK,2015,Fri,11,14,2014,7:30 pm,Utah,102,New York,100,"19,812"
201411140OKC,2015,Fri,11,14,2014,8:00 pm,Detroit,96,Oklahoma City Thunder,89,OT,"18,203"
201411140ORL,2015,Fri,11,14,2014,7:00 pm,Milwaukee,85,Orlando,101,"15,947"
201411140PHO,2015,Fri,11,14,2014,9:00 pm,Charlotte Hornets,103,Phoenix,95,"16,291"
201411150CHI,2015,Sat,11,15,2014,8:00 pm,Indiana,99,Chicago,90,"22,248"
201411150CLE,2015,Sat,11,15,2014,7:30 pm,Atlanta,94,Cleveland,127,"20,562"
201411150DAL,2015,Sat,11,15,2014,8:30 pm,Minnesota,117,Dallas,131,"19,730"
201411150GSW,2015,Sat,11,15,2014,10:30 pm,Charlotte Hornets,87,Golden State,112,"19,596"
201411150LAC,2015,Sat,11,15,2014,10:30 pm,Phoenix,107,L.A. Clippers,120,"19,060"
201411150MEM,2015,Sat,11,15,2014,8:00 pm,Detroit,88,Memphis,95,"17,215"
201411150POR,2015,Sat,11,15,2014,10:00 pm,Brooklyn Nets,87,Portland,97,"19,441"
201411150SAC,2015,Sat,11,15,2014,10:00 pm,San Antonio,91,Sacramento,94,"17,317"
201411150TOR,2015,Sat,11,15,2014,7:30 pm,Utah,93,Toronto,111,"19,800"
201411150WAS,2015,Sat,11,15,2014,7:00 pm,Orlando,93,Washington,98,"19,110"
201411160LAL,2015,Sun,11,16,2014,9:30 pm,Golden State,136,L.A. Lakers,115,"18,997"
201411160MIA,2015,Sun,11,16,2014,6:00 pm,Milwaukee,91,Miami,84,"19,680"
201411160NYK,2015,Sun,11,16,2014,1:00 pm,Denver,93,New York,109,"19,812"
201411160OKC,2015,Sun,11,16,2014,7:00 pm,Houston,69,Oklahoma City Thunder,65,"18,203"
201411170BOS,2015,Mon,11,17,2014,7:30 pm,Phoenix,118,Boston,114,"16,726"
201411170BRK,2015,Mon,11,17,2014,7:30 pm,Miami,95,Brooklyn Nets,83,"17,732"
201411170CHO,2015,Mon,11,17,2014,7:00 pm,Dallas,107,Charlotte Hornets,80,"15,345"
201411170CLE,2015,Mon,11,17,2014,7:00 pm,Denver,106,Cleveland,97,"20,562"
201411170DET,2015,Mon,11,17,2014,7:30 pm,Orlando,107,Detroit,93,"11,619"
201411170LAC,2015,Mon,11,17,2014,10:30 pm,Chicago,105,L.A. Clippers,89,"19,319"
201411170MEM,2015,Mon,11,17,2014,8:00 pm,Houston,93,Memphis,119,"17,012"
201411170POR,2015,Mon,11,17,2014,10:00 pm,New Orleans Pelicans,93,Portland,102,"19,441"
201411170SAS,2015,Mon,11,17,2014,8:30 pm,Philadelphia,75,San Antonio,100,"18,581"
201411180ATL,2015,Tue,11,18,2014,7:30 pm,L.A. Lakers,114,Atlanta,109,"17,848"
201411180MIL,2015,Tue,11,18,2014,8:00 pm,New York,113,Milwaukee,117,"12,190"
201411180SAC,2015,Tue,11,18,2014,10:00 pm,New Orleans Pelicans,106,Sacramento,100,"16,526"
201411180UTA,2015,Tue,11,18,2014,9:00 pm,Oklahoma City Thunder,81,Utah,98,"17,190"
201411190BRK,2015,Wed,11,19,2014,7:30 pm,Milwaukee,122,Brooklyn Nets,118,3OT,"15,694"
201411190CLE,2015,Wed,11,19,2014,7:00 pm,San Antonio,92,Cleveland,90,"20,562"
201411190DEN,2015,Wed,11,19,2014,9:00 pm,Oklahoma City Thunder,100,Denver,107,"14,140"
201411190DET,2015,Wed,11,19,2014,7:30 pm,Phoenix,88,Detroit,86,"10,686"
201411190HOU,2015,Wed,11,19,2014,9:30 pm,L.A. Lakers,98,Houston,92,"18,245"
201411190IND,2015,Wed,11,19,2014,7:00 pm,Charlotte Hornets,86,Indiana,88,"14,748"
201411190MIN,2015,Wed,11,19,2014,8:00 pm,New York,99,Minnesota,115,"15,304"
201411190ORL,2015,Wed,11,19,2014,7:00 pm,L.A. Clippers,114,Orlando,90,"16,034"
201411190PHI,2015,Wed,11,19,2014,7:00 pm,Boston,101,Philadelphia,90,"12,701"
201411190TOR,2015,Wed,11,19,2014,7:30 pm,Memphis,92,Toronto,96,"19,800"
201411190WAS,2015,Wed,11,19,2014,7:00 pm,Dallas,105,Washington,102,"16,374"
201411200MIA,2015,Thu,11,20,2014,8:00 pm,L.A. Clippers,110,Miami,93,"19,685"
201411200SAC,2015,Thu,11,20,2014,10:30 pm,Chicago,88,Sacramento,103,"17,317"
201411210ATL,2015,Fri,11,21,2014,7:30 pm,Detroit,89,Atlanta,99,"16,517"
201411210CHO,2015,Fri,11,21,2014,7:00 pm,Orlando,105,Charlotte Hornets,100,"18,126"
201411210DAL,2015,Fri,11,21,2014,8:30 pm,L.A. Lakers,106,Dallas,140,"20,353"
201411210DEN,2015,Fri,11,21,2014,9:00 pm,New Orleans Pelicans,97,Denver,117,"15,232"
201411210GSW,2015,Fri,11,21,2014,10:30 pm,Utah,88,Golden State,101,"19,596"
201411210MEM,2015,Fri,11,21,2014,8:00 pm,Boston,100,Memphis,117,"17,712"
201411210MIN,2015,Fri,11,21,2014,8:00 pm,San Antonio,121,Minnesota,92,"12,414"
201411210OKC,2015,Fri,11,21,2014,8:00 pm,Brooklyn Nets,94,Oklahoma City Thunder,92,"18,203"
201411210PHI,2015,Fri,11,21,2014,7:00 pm,Phoenix,122,Philadelphia,96,"16,789"
201411210POR,2015,Fri,11,21,2014,10:30 pm,Chicago,87,Portland,105,"19,866"
201411210TOR,2015,Fri,11,21,2014,7:30 pm,Milwaukee,82,Toronto,124,"19,800"
201411210WAS,2015,Fri,11,21,2014,8:00 pm,Cleveland,78,Washington,91,"20,356"
201411220CLE,2015,Sat,11,22,2014,7:30 pm,Toronto,110,Cleveland,93,"20,562"
201411220HOU,2015,Sat,11,22,2014,8:00 pm,Dallas,92,Houston,95,"18,244"
201411220IND,2015,Sat,11,22,2014,7:00 pm,Phoenix,106,Indiana,83,"16,870"
201411220MIL,2015,Sat,11,22,2014,8:30 pm,Washington,111,Milwaukee,100,"14,254"
201411220MIN,2015,Sat,11,22,2014,8:00 pm,Sacramento,113,Minnesota,101,"13,191"
201411220NYK,2015,Sat,11,22,2014,7:30 pm,Philadelphia,83,New York,91,"19,812"
201411220ORL,2015,Sat,11,22,2014,7:00 pm,Miami,99,Orlando,92,"18,846"
201411220SAS,2015,Sat,11,22,2014,8:30 pm,Brooklyn Nets,87,San Antonio,99,"18,581"
201411220UTA,2015,Sat,11,22,2014,9:00 pm,New Orleans Pelicans,106,Utah,94,"18,452"
201411230BOS,2015,Sun,11,23,2014,6:00 pm,Portland,94,Boston,88,"16,692"
201411230LAL,2015,Sun,11,23,2014,9:30 pm,Denver,101,L.A. Lakers,94,OT,"18,997"
201411230MEM,2015,Sun,11,23,2014,6:00 pm,L.A. Clippers,91,Memphis,107,"18,119"
201411230MIA,2015,Sun,11,23,2014,6:00 pm,Charlotte Hornets,93,Miami,94,"19,639"
201411230OKC,2015,Sun,11,23,2014,7:00 pm,Golden State,91,Oklahoma City Thunder,86,"18,203"
201411240CHO,2015,Mon,11,24,2014,7:00 pm,L.A. Clippers,113,Charlotte Hornets,92,"17,180"
201411240CLE,2015,Mon,11,24,2014,7:00 pm,Orlando,74,Cleveland,106,"20,562"
201411240DAL,2015,Mon,11,24,2014,8:30 pm,Indiana,111,Dallas,100,"19,850"
201411240HOU,2015,Mon,11,24,2014,8:00 pm,New York,86,Houston,91,"18,133"
201411240PHI,2015,Mon,11,24,2014,7:00 pm,Portland,114,Philadelphia,104,"11,094"
201411240TOR,2015,Mon,11,24,2014,7:30 pm,Phoenix,100,Toronto,104,"19,800"
201411240UTA,2015,Mon,11,24,2014,9:00 pm,Chicago,97,Utah,95,"18,904"
201411250DEN,2015,Tue,11,25,2014,9:00 pm,Chicago,109,Denver,114,"17,033"
201411250MIA,2015,Tue,11,25,2014,7:30 pm,Golden State,114,Miami,97,"19,647"
201411250MIL,2015,Tue,11,25,2014,8:00 pm,Detroit,86,Milwaukee,98,"15,265"
201411250NOP,2015,Tue,11,25,2014,8:00 pm,Sacramento,99,New Orleans Pelicans,89,"17,037"
201411250WAS,2015,Tue,11,25,2014,7:00 pm,Atlanta,106,Washington,102,"15,440"
201411260ATL,2015,Wed,11,26,2014,7:30 pm,Toronto,126,Atlanta,115,"16,253"
201411260CHO,2015,Wed,11,26,2014,7:00 pm,Portland,105,Charlotte Hornets,97,"16,972"
201411260CLE,2015,Wed,11,26,2014,7:00 pm,Washington,87,Cleveland,113,"20,562"
201411260DAL,2015,Wed,11,26,2014,7:30 pm,New York,102,Dallas,109,OT,"20,352"
201411260DET,2015,Wed,11,26,2014,7:30 pm,L.A. Clippers,104,Detroit,98,"13,461"
201411260HOU,2015,Wed,11,26,2014,8:00 pm,Sacramento,89,Houston,102,"18,058"
201411260LAL,2015,Wed,11,26,2014,10:30 pm,Memphis,99,L.A. Lakers,93,"18,997"
201411260MIN,2015,Wed,11,26,2014,8:00 pm,Milwaukee,103,Minnesota,86,"14,710"
201411260OKC,2015,Wed,11,26,2014,8:00 pm,Utah,82,Oklahoma City Thunder,97,"18,203"
201411260ORL,2015,Wed,11,26,2014,7:00 pm,Golden State,111,Orlando,96,"17,702"
201411260PHI,2015,Wed,11,26,2014,7:00 pm,Brooklyn Nets,99,Philadelphia,91,"11,223"
201411260PHO,2015,Wed,11,26,2014,9:00 pm,Denver,112,Phoenix,120,"16,099"
201411260SAS,2015,Wed,11,26,2014,8:30 pm,Indiana,100,San Antonio,106,"18,581"
201411280ATL,2015,Fri,11,28,2014,7:30 pm,New Orleans Pelicans,91,Atlanta,100,"17,079"
201411280BOS,2015,Fri,11,28,2014,1:00 pm,Chicago,109,Boston,102,"18,203"
201411280CHO,2015,Fri,11,28,2014,7:00 pm,Golden State,106,Charlotte Hornets,101,"19,381"
201411280DEN,2015,Fri,11,28,2014,9:00 pm,Phoenix,97,Denver,122,"15,509"
201411280DET,2015,Fri,11,28,2014,7:30 pm,Milwaukee,104,Detroit,88,"13,127"
201411280HOU,2015,Fri,11,28,2014,8:00 pm,L.A. Clippers,102,Houston,85,"18,226"
201411280IND,2015,Fri,11,28,2014,8:00 pm,Orlando,83,Indiana,98,"18,165"
201411280LAL,2015,Fri,11,28,2014,10:30 pm,Minnesota,120,L.A. Lakers,119,"18,997"
201411280OKC,2015,Fri,11,28,2014,8:00 pm,New York,78,Oklahoma City Thunder,105,"18,203"
201411280POR,2015,Fri,11,28,2014,10:00 pm,Memphis,112,Portland,99,"19,459"
201411280SAS,2015,Fri,11,28,2014,8:30 pm,Sacramento,104,San Antonio,112,"18,581"
201411280TOR,2015,Fri,11,28,2014,7:30 pm,Dallas,106,Toronto,102,"19,800"
201411290ATL,2015,Sat,11,29,2014,7:30 pm,Charlotte Hornets,75,Atlanta,105,"14,185"
201411290CLE,2015,Sat,11,29,2014,7:30 pm,Indiana,97,Cleveland,109,"20,562"
201411290MIL,2015,Sat,11,29,2014,9:00 pm,Houston,117,Milwaukee,103,"16,119"
201411290PHI,2015,Sat,11,29,2014,7:00 pm,Dallas,110,Philadelphia,103,"16,145"
201411290UTA,2015,Sat,11,29,2014,9:00 pm,L.A. Clippers,112,Utah,96,"18,479"
201411290WAS,2015,Sat,11,29,2014,7:00 pm,New Orleans Pelicans,80,Washington,83,"17,581"
201411300BOS,2015,Sun,11,30,2014,1:00 pm,San Antonio,111,Boston,89,"17,121"
201411300BRK,2015,Sun,11,30,2014,3:00 pm,Chicago,102,Brooklyn Nets,84,"17,732"
201411300DET,2015,Sun,11,30,2014,3:30 pm,Golden State,104,Detroit,93,"12,737"
201411300LAL,2015,Sun,11,30,2014,9:30 pm,Toronto,122,L.A. Lakers,129,OT,"18,997"
201411300NYK,2015,Sun,11,30,2014,7:30 pm,Miami,86,New York,79,"19,812"
201411300PHO,2015,Sun,11,30,2014,8:00 pm,Orlando,93,Phoenix,90,"15,558"
201411300POR,2015,Sun,11,30,2014,9:00 pm,Minnesota,93,Portland,107,"18,843"
201411300SAC,2015,Sun,11,30,2014,6:00 pm,Memphis,97,Sacramento,85,"16,240"
201506040GSW,2015,Thu,06,4,2015,9:00 pm,Cleveland,100,Golden State,108,OT,"19,596"
201506070GSW,2015,Sun,06,7,2015,8:00 pm,Cleveland,95,Golden State,93,OT,"19,596"
201506090CLE,2015,Tue,06,9,2015,9:00 pm,Golden State,91,Cleveland,96,"20,562"
201506110CLE,2015,Thu,06,11,2015,9:00 pm,Golden State,103,Cleveland,82,"20,562"
201506140GSW,2015,Sun,06,14,2015,8:00 pm,Cleveland,91,Golden State,104,"19,596"
201506160CLE,2015,Tue,06,16,2015,9:00 pm,Golden State,105,Cleveland,97,"20,562"
201505010BRK,2015,Fri,05,1,2015,8:00 pm,Atlanta,111,Brooklyn Nets,87,"17,732"
201505020LAC,2015,Sat,05,2,2015,8:00 pm,San Antonio,109,L.A. Clippers,111,"19,588"
201505030ATL,2015,Sun,05,3,2015,1:00 pm,Washington,104,Atlanta,98,"18,148"
201505030GSW,2015,Sun,05,3,2015,3:30 pm,Memphis,86,Golden State,101,"19,596"
201505040CLE,2015,Mon,05,4,2015,7:00 pm,Chicago,99,Cleveland,92,"20,562"
201505040HOU,2015,Mon,05,4,2015,9:30 pm,L.A. Clippers,117,Houston,101,"18,231"
201505050ATL,2015,Tue,05,5,2015,8:00 pm,Washington,90,Atlanta,106,"18,131"
201505050GSW,2015,Tue,05,5,2015,10:30 pm,Memphis,97,Golden State,90,"19,596"
201505060CLE,2015,Wed,05,6,2015,7:00 pm,Chicago,91,Cleveland,106,"20,562"
201505060HOU,2015,Wed,05,6,2015,9:30 pm,L.A. Clippers,109,Houston,115,"18,310"
201505080CHI,2015,Fri,05,8,2015,8:00 pm,Cleveland,96,Chicago,99,"22,246"
201505080LAC,2015,Fri,05,8,2015,10:30 pm,Houston,99,L.A. Clippers,124,"19,367"
201505090MEM,2015,Sat,05,9,2015,8:00 pm,Golden State,89,Memphis,99,"18,119"
201505090WAS,2015,Sat,05,9,2015,5:00 pm,Atlanta,101,Washington,103,"20,356"
201505100CHI,2015,Sun,05,10,2015,3:30 pm,Cleveland,86,Chicago,84,"22,256"
201505100LAC,2015,Sun,05,10,2015,8:30 pm,Houston,95,L.A. Clippers,128,"19,490"
201505110MEM,2015,Mon,05,11,2015,9:30 pm,Golden State,101,Memphis,84,"18,119"
201505110WAS,2015,Mon,05,11,2015,7:00 pm,Atlanta,106,Washington,101,"20,356"
201505120CLE,2015,Tue,05,12,2015,7:00 pm,Chicago,101,Cleveland,106,"20,562"
201505120HOU,2015,Tue,05,12,2015,9:30 pm,L.A. Clippers,103,Houston,124,"18,142"
201505130ATL,2015,Wed,05,13,2015,8:00 pm,Washington,81,Atlanta,82,"18,854"
201505130GSW,2015,Wed,05,13,2015,10:30 pm,Memphis,78,Golden State,98,"19,596"
201505140CHI,2015,Thu,05,14,2015,8:00 pm,Cleveland,94,Chicago,73,"22,695"
201505140LAC,2015,Thu,05,14,2015,10:30 pm,Houston,119,L.A. Clippers,107,"19,417"
201505150MEM,2015,Fri,05,15,2015,9:30 pm,Golden State,108,Memphis,95,"18,119"
201505150WAS,2015,Fri,05,15,2015,7:00 pm,Atlanta,94,Washington,91,"20,356"
201505170HOU,2015,Sun,05,17,2015,3:30 pm,L.A. Clippers,100,Houston,113,"18,463"
201505190GSW,2015,Tue,05,19,2015,9:00 pm,Houston,106,Golden State,110,"19,596"
201505200ATL,2015,Wed,05,20,2015,8:30 pm,Cleveland,97,Atlanta,89,"18,489"
201505210GSW,2015,Thu,05,21,2015,9:00 pm,Houston,98,Golden State,99,"19,596"
201505220ATL,2015,Fri,05,22,2015,8:30 pm,Cleveland,94,Atlanta,82,"18,670"
201505230HOU,2015,Sat,05,23,2015,9:00 pm,Golden State,115,Houston,80,"18,282"
201505240CLE,2015,Sun,05,24,2015,8:30 pm,Atlanta,111,Cleveland,114,OT,"20,562"
201505250HOU,2015,Mon,05,25,2015,9:00 pm,Golden State,115,Houston,128,"18,239"
201505260CLE,2015,Tue,05,26,2015,8:30 pm,Atlanta,88,Cleveland,118,"20,562"
201505270GSW,2015,Wed,05,27,2015,9:00 pm,Houston,90,Golden State,104,"19,596"
201501010CHI,2015,Thu,01,1,2015,8:00 pm,Denver,101,Chicago,106,"21,794"
201501010MIN,2015,Thu,01,1,2015,8:00 pm,Sacramento,110,Minnesota,107,"13,337"
201501020BOS,2015,Fri,01,2,2015,7:30 pm,Dallas,119,Boston,101,"18,624"
201501020CHO,2015,Fri,01,2,2015,7:00 pm,Cleveland,91,Charlotte Hornets,87,"19,307"
201501020GSW,2015,Fri,01,2,2015,10:30 pm,Toronto,105,Golden State,126,"19,596"
201501020LAL,2015,Fri,01,2,2015,10:30 pm,Memphis,109,L.A. Lakers,106,"18,997"
201501020MIL,2015,Fri,01,2,2015,8:30 pm,Indiana,94,Milwaukee,91,"16,238"
201501020NOP,2015,Fri,01,2,2015,8:00 pm,Houston,83,New Orleans Pelicans,111,"17,705"
201501020NYK,2015,Fri,01,2,2015,7:30 pm,Detroit,97,New York,81,"19,812"
201501020OKC,2015,Fri,01,2,2015,8:00 pm,Washington,102,Oklahoma City Thunder,109,"18,203"
201501020ORL,2015,Fri,01,2,2015,7:00 pm,Brooklyn Nets,100,Orlando,98,"17,008"
201501020PHO,2015,Fri,01,2,2015,9:00 pm,Philadelphia,96,Phoenix,112,"16,514"
