GAME_ID,SEASON,DAY_OF_WEEK,MONTH,DAY,YEAR,HOUR,VISITOR_TEAM,VISITOR_POINTS,HOME_TEAM,HOME_POINTS,OT,OTHER
200701080DEN,2007,Mon,01,8,2007,7:00 pm,Milwaukee,92,Denver,104
200701080NOK,2007,Mon,01,8,2007,7:00 pm,L.A. Clippers,100,New Orleans,90
200701090IND,2007,Tue,01,9,2007,7:00 pm,Atlanta,72,Indiana,91
200701090MEM,2007,Tue,01,9,2007,7:00 pm,L.A. Lakers,118,Memphis,128
200701090NJN,2007,Tue,01,9,2007,7:30 pm,Toronto,86,Brooklyn,101
200701090PHI,2007,Tue,01,9,2007,7:00 pm,Detroit,98,Philadelphia,89
200701090PHO,2007,Tue,01,9,2007,7:00 pm,Seattle,102,Phoenix,113
200701090SAC,2007,Tue,01,9,2007,7:00 pm,Cleveland,108,Sacramento,98
200701090SAS,2007,Tue,01,9,2007,7:00 pm,Portland,84,San Antonio,98
200701090UTA,2007,Tue,01,9,2007,7:00 pm,Dallas,108,Utah,105
200701100ATL,2007,Wed,01,10,2007,7:00 pm,New Orleans,96,Atlanta,77
200701100BOS,2007,Wed,01,10,2007,7:30 pm,Indiana,97,Boston,84
200701100DAL,2007,Wed,01,10,2007,7:30 pm,Portland,74,Dallas,99
200701100DEN,2007,Wed,01,10,2007,7:00 pm,San Antonio,92,Denver,83
200701100DET,2007,Wed,01,10,2007,7:30 pm,Charlotte,103,Detroit,96
200701100GSW,2007,Wed,01,10,2007,7:30 pm,Orlando,91,Golden State,76
200701100HOU,2007,Wed,01,10,2007,7:30 pm,L.A. Lakers,77,Houston,102
200701100MIL,2007,Wed,01,10,2007,7:00 pm,Toronto,90,Milwaukee,77
200701100MIN,2007,Wed,01,10,2007,7:00 pm,L.A. Clippers,92,Minnesota,91
200701100NYK,2007,Wed,01,10,2007,7:30 pm,Philadelphia,99,New York,106
200701100SEA,2007,Wed,01,10,2007,7:00 pm,Miami,107,Seattle,103
200701100WAS,2007,Wed,01,10,2007,7:00 pm,Chicago,103,Washington,113
200701110CHI,2007,Thu,01,11,2007,7:00 pm,Brooklyn,86,Chicago,83
200701110PHO,2007,Thu,01,11,2007,8:30 pm,Cleveland,90,Phoenix,109
200701120ATL,2007,Fri,01,12,2007,7:30 pm,Detroit,93,Atlanta,99
200701120BOS,2007,Fri,01,12,2007,7:30 pm,Toronto,95,Boston,86
200701120DEN,2007,Fri,01,12,2007,8:30 pm,Houston,90,Denver,86
200701120GSW,2007,Fri,01,12,2007,7:30 pm,Miami,118,Golden State,96
200701120IND,2007,Fri,01,12,2007,7:00 pm,Dallas,115,Indiana,113,OT
200701120LAL,2007,Fri,01,12,2007,7:30 pm,Orlando,106,L.A. Lakers,109
200701120MEM,2007,Fri,01,12,2007,7:00 pm,Minnesota,116,Memphis,110
200701120NOK,2007,Fri,01,12,2007,7:00 pm,Washington,97,New Orleans,104
200701120NYK,2007,Fri,01,12,2007,7:30 pm,Charlotte,126,New York,110
200701120PHI,2007,Fri,01,12,2007,7:00 pm,Milwaukee,97,Philadelphia,110
200701120POR,2007,Fri,01,12,2007,7:00 pm,Sacramento,87,Portland,95
200701120SEA,2007,Fri,01,12,2007,7:30 pm,Utah,114,Seattle,122,OT
200701130CHA,2007,Sat,01,13,2007,7:00 pm,Philadelphia,83,Charlotte,89
200701130CHI,2007,Sat,01,13,2007,7:30 pm,Memphis,66,Chicago,111
200701130DET,2007,Sat,01,13,2007,7:30 pm,Boston,73,Detroit,81
200701130LAC,2007,Sat,01,13,2007,7:30 pm,Cleveland,104,L.A. Clippers,92
200701130MIN,2007,Sat,01,13,2007,7:00 pm,Brooklyn,98,Minnesota,109
200701130PHO,2007,Sat,01,13,2007,7:00 pm,Orlando,101,Phoenix,107
200701130SAC,2007,Sat,01,13,2007,7:00 pm,Houston,115,Sacramento,111,OT
200701130SAS,2007,Sat,01,13,2007,7:00 pm,Washington,80,San Antonio,93
200701130UTA,2007,Sat,01,13,2007,7:00 pm,Miami,119,Utah,110
200701140POR,2007,Sun,01,14,2007,6:00 pm,Denver,109,Portland,93
200701140TOR,2007,Sun,01,14,2007,1:00 pm,Dallas,97,Toronto,96
200701150ATL,2007,Mon,01,15,2007,2:00 pm,Boston,96,Atlanta,100
200701150CHA,2007,Mon,01,15,2007,1:00 pm,Milwaukee,99,Charlotte,91
200701150CHI,2007,Mon,01,15,2007,1:00 pm,San Antonio,87,Chicago,99
200701150DET,2007,Mon,01,15,2007,3:30 pm,Minnesota,94,Detroit,90,OT
200701150GSW,2007,Mon,01,15,2007,1:00 pm,L.A. Clippers,93,Golden State,108
200701150LAL,2007,Mon,01,15,2007,7:00 pm,Miami,118,L.A. Lakers,124,OT
200701150MEM,2007,Mon,01,15,2007,6:30 pm,Phoenix,137,Memphis,122
200701150NJN,2007,Mon,01,15,2007,3:30 pm,Indiana,95,Brooklyn,105
200701150NYK,2007,Mon,01,15,2007,1:00 pm,Sacramento,97,New York,102
200701150PHI,2007,Mon,01,15,2007,2:00 pm,Toronto,104,Philadelphia,86
200701150WAS,2007,Mon,01,15,2007,1:00 pm,Utah,111,Washington,114
200701160DAL,2007,Tue,01,16,2007,7:30 pm,Houston,96,Dallas,109
200701160NOK,2007,Tue,01,16,2007,7:00 pm,Orlando,78,New Orleans,84,OT
200701160SEA,2007,Tue,01,16,2007,7:00 pm,Cleveland,96,Seattle,101
200701170CHA,2007,Wed,01,17,2007,7:00 pm,Brooklyn,92,Charlotte,85
200701170DET,2007,Wed,01,17,2007,7:30 pm,Utah,100,Detroit,99
200701170HOU,2007,Wed,01,17,2007,7:30 pm,Phoenix,100,Houston,91
200701170LAC,2007,Wed,01,17,2007,7:30 pm,Golden State,109,L.A. Clippers,115
200701170MEM,2007,Wed,01,17,2007,7:00 pm,Philadelphia,102,Memphis,118
200701170MIL,2007,Wed,01,17,2007,7:00 pm,Chicago,99,Milwaukee,90
200701170MIN,2007,Wed,01,17,2007,7:00 pm,Atlanta,105,Minnesota,88
200701170POR,2007,Wed,01,17,2007,7:00 pm,Cleveland,76,Portland,94
200701170SAS,2007,Wed,01,17,2007,8:00 pm,L.A. Lakers,100,San Antonio,96
200701170TOR,2007,Wed,01,17,2007,7:00 pm,Sacramento,85,Toronto,101
200701170WAS,2007,Wed,01,17,2007,7:00 pm,New York,98,Washington,99
200701180DAL,2007,Thu,01,18,2007,8:30 pm,L.A. Lakers,95,Dallas,114
200701180MIA,2007,Thu,01,18,2007,7:00 pm,Indiana,101,Miami,104
200701190ATL,2007,Fri,01,19,2007,7:30 pm,Charlotte,96,Atlanta,75
200701190BOS,2007,Fri,01,19,2007,7:30 pm,Sacramento,96,Boston,91
200701190DEN,2007,Fri,01,19,2007,8:30 pm,Cleveland,99,Denver,110
200701190MIN,2007,Fri,01,19,2007,7:00 pm,Detroit,104,Minnesota,98,2OT
200701190NYK,2007,Fri,01,19,2007,7:30 pm,Brooklyn,101,New York,100
200701190ORL,2007,Fri,01,19,2007,7:00 pm,Washington,114,Orlando,93
200701190PHI,2007,Fri,01,19,2007,7:00 pm,Miami,95,Philadelphia,98,OT
200701190PHO,2007,Fri,01,19,2007,7:00 pm,Portland,101,Phoenix,106
200701190SAS,2007,Fri,01,19,2007,7:00 pm,New Orleans,86,San Antonio,99
200701190SEA,2007,Fri,01,19,2007,7:30 pm,Milwaukee,72,Seattle,99
200701190TOR,2007,Fri,01,19,2007,7:00 pm,Utah,102,Toronto,94
200701200CHA,2007,Sat,01,20,2007,7:00 pm,Atlanta,85,Charlotte,104
200701200CHI,2007,Sat,01,20,2007,7:30 pm,Utah,95,Chicago,85
200701200DET,2007,Sat,01,20,2007,7:30 pm,Sacramento,74,Detroit,91
200701200GSW,2007,Sat,01,20,2007,7:30 pm,Cleveland,106,Golden State,104,OT
200701200HOU,2007,Sat,01,20,2007,7:30 pm,Denver,121,Houston,113,OT
200701200IND,2007,Sat,01,20,2007,7:00 pm,New York,108,Indiana,106
200701200LAC,2007,Sat,01,20,2007,12:30 pm,Memphis,91,L.A. Clippers,112
200701200NJN,2007,Sat,01,20,2007,8:00 pm,Orlando,94,Brooklyn,101
200701200NOK,2007,Sat,01,20,2007,7:00 pm,L.A. Lakers,103,New Orleans,113
200701200WAS,2007,Sat,01,20,2007,8:00 pm,Boston,110,Washington,115,OT
200701210MIA,2007,Sun,01,21,2007,1:00 pm,Dallas,99,Miami,93
200701210PHI,2007,Sun,01,21,2007,6:00 pm,San Antonio,99,Philadelphia,85
200701210PHO,2007,Sun,01,21,2007,6:00 pm,Minnesota,102,Phoenix,131
200701210POR,2007,Sun,01,21,2007,6:00 pm,Milwaukee,95,Portland,99
200701220BOS,2007,Mon,01,22,2007,7:30 pm,San Antonio,93,Boston,89
200701220CLE,2007,Mon,01,22,2007,7:00 pm,Orlando,90,Cleveland,79
200701220DEN,2007,Mon,01,22,2007,7:00 pm,Memphis,98,Denver,115
200701220IND,2007,Mon,01,22,2007,7:00 pm,Chicago,91,Indiana,98
200701220LAL,2007,Mon,01,22,2007,7:30 pm,Golden State,103,L.A. Lakers,108
200701220MIA,2007,Mon,01,22,2007,7:30 pm,New York,83,Miami,101
200701220SAC,2007,Mon,01,22,2007,7:00 pm,Brooklyn,87,Sacramento,88
200701220TOR,2007,Mon,01,22,2007,7:00 pm,Charlotte,84,Toronto,105
200701220UTA,2007,Mon,01,22,2007,7:00 pm,Minnesota,91,Utah,106
200701230CHI,2007,Tue,01,23,2007,7:30 pm,Atlanta,86,Chicago,94
200701230LAC,2007,Tue,01,23,2007,7:30 pm,Milwaukee,96,L.A. Clippers,115
200701230ORL,2007,Tue,01,23,2007,7:00 pm,Dallas,111,Orlando,95
200701230PHI,2007,Tue,01,23,2007,7:00 pm,New Orleans,96,Philadelphia,102
200701230SEA,2007,Tue,01,23,2007,7:00 pm,Denver,117,Seattle,112
200701230WAS,2007,Tue,01,23,2007,7:00 pm,Phoenix,127,Washington,105
200701240BOS,2007,Wed,01,24,2007,7:30 pm,Atlanta,82,Boston,76
200701240CHA,2007,Wed,01,24,2007,7:00 pm,Detroit,103,Charlotte,92
200701240CLE,2007,Wed,01,24,2007,7:00 pm,Philadelphia,118,Cleveland,115,2OT
200701240GSW,2007,Wed,01,24,2007,7:30 pm,Brooklyn,109,Golden State,110
200701240IND,2007,Wed,01,24,2007,7:00 pm,Miami,94,Indiana,96,OT
200701240NYK,2007,Wed,01,24,2007,7:30 pm,Phoenix,112,New York,107
200701240POR,2007,Wed,01,24,2007,7:00 pm,Minnesota,98,Portland,101,OT
200701240SAC,2007,Wed,01,24,2007,7:00 pm,Milwaukee,106,Sacramento,114
200701240SAS,2007,Wed,01,24,2007,8:00 pm,Houston,90,San Antonio,85
200701240TOR,2007,Wed,01,24,2007,7:00 pm,New Orleans,88,Toronto,90
200701240UTA,2007,Wed,01,24,2007,7:00 pm,Memphis,132,Utah,130,OT
200701250CHI,2007,Thu,01,25,2007,7:00 pm,Dallas,85,Chicago,96
200701250LAC,2007,Thu,01,25,2007,7:30 pm,Brooklyn,101,L.A. Clippers,102
200701260DET,2007,Fri,01,26,2007,7:00 pm,Washington,99,Detroit,96
200701260HOU,2007,Fri,01,26,2007,7:30 pm,Portland,69,Houston,99
200701260LAL,2007,Fri,01,26,2007,7:30 pm,Charlotte,106,L.A. Lakers,97,OT
200701260MIL,2007,Fri,01,26,2007,7:30 pm,Phoenix,98,Milwaukee,90
200701260NOK,2007,Fri,01,26,2007,7:00 pm,Sacramento,84,New Orleans,88,"at New Orleans, LA"
200701260NYK,2007,Fri,01,26,2007,7:30 pm,Miami,96,New York,116
200701260ORL,2007,Fri,01,26,2007,7:00 pm,Atlanta,93,Orlando,90
200701260PHI,2007,Fri,01,26,2007,7:00 pm,Cleveland,105,Philadelphia,97
200701260SAS,2007,Fri,01,26,2007,7:00 pm,Memphis,96,San Antonio,112
200701260SEA,2007,Fri,01,26,2007,7:30 pm,Minnesota,100,Seattle,102
200701260TOR,2007,Fri,01,26,2007,7:00 pm,Boston,90,Toronto,96
200701260UTA,2007,Fri,01,26,2007,7:00 pm,Denver,111,Utah,116
200701270ATL,2007,Sat,01,27,2007,7:00 pm,Philadelphia,104,Atlanta,89
200701270CHI,2007,Sat,01,27,2007,7:30 pm,Miami,97,Chicago,100
200701270DAL,2007,Sat,01,27,2007,7:30 pm,Sacramento,104,Dallas,106
200701270DEN,2007,Sat,01,27,2007,7:00 pm,Brooklyn,112,Denver,102
200701270GSW,2007,Sat,01,27,2007,7:30 pm,Charlotte,105,Golden State,131
200701270IND,2007,Sat,01,27,2007,7:00 pm,Toronto,84,Indiana,102
200701270LAC,2007,Sat,01,27,2007,7:30 pm,Minnesota,101,L.A. Clippers,87
200701270MEM,2007,Sat,01,27,2007,7:00 pm,Portland,135,Memphis,132,2OT
200701270NOK,2007,Sat,01,27,2007,7:00 pm,Utah,83,New Orleans,94
200701280BOS,2007,Sun,01,28,2007,6:00 pm,Washington,105,Boston,91
200701280CLE,2007,Sun,01,28,2007,1:00 pm,Phoenix,115,Cleveland,100
200701280DET,2007,Sun,01,28,2007,6:30 pm,Indiana,87,Detroit,95
200701280LAL,2007,Sun,01,28,2007,12:30 pm,San Antonio,96,L.A. Lakers,94,OT
200701280MIL,2007,Sun,01,28,2007,2:30 pm,New York,105,Milwaukee,107
200701280SEA,2007,Sun,01,28,2007,7:00 pm,L.A. Clippers,98,Seattle,76
200701290ATL,2007,Mon,01,29,2007,7:00 pm,Orlando,83,Atlanta,93
200701290DEN,2007,Mon,01,29,2007,7:00 pm,Charlotte,105,Denver,101
200701290HOU,2007,Mon,01,29,2007,7:30 pm,Philadelphia,84,Houston,105
200701290MEM,2007,Mon,01,29,2007,7:00 pm,Sacramento,117,Memphis,124
200701290MIN,2007,Mon,01,29,2007,7:00 pm,Phoenix,112,Minnesota,121
200701290NOK,2007,Mon,01,29,2007,7:00 pm,Portland,91,New Orleans,103
200701290UTA,2007,Mon,01,29,2007,7:00 pm,Brooklyn,116,Utah,115
200701300CLE,2007,Tue,01,30,2007,7:00 pm,Golden State,97,Cleveland,124
200701300DAL,2007,Tue,01,30,2007,7:30 pm,Seattle,102,Dallas,122
200701300IND,2007,Tue,01,30,2007,7:00 pm,Boston,96,Indiana,103
200701300MIA,2007,Tue,01,30,2007,7:30 pm,Milwaukee,80,Miami,110
200701300NYK,2007,Tue,01,30,2007,7:30 pm,L.A. Lakers,94,New York,99
200701300WAS,2007,Tue,01,30,2007,7:00 pm,Detroit,99,Washington,104
200701310ATL,2007,Wed,01,31,2007,7:00 pm,Golden State,94,Atlanta,115
200701310BOS,2007,Wed,01,31,2007,7:30 pm,L.A. Lakers,111,Boston,98
200701310CHA,2007,Wed,01,31,2007,7:00 pm,New York,87,Charlotte,104
200701310HOU,2007,Wed,01,31,2007,7:30 pm,Seattle,102,Houston,112
200701310LAC,2007,Wed,01,31,2007,7:30 pm,Chicago,98,L.A. Clippers,110
200701310MEM,2007,Wed,01,31,2007,7:00 pm,Dallas,95,Memphis,94
200701310MIN,2007,Wed,01,31,2007,7:00 pm,Sacramento,100,Minnesota,98
200701310NJN,2007,Wed,01,31,2007,7:30 pm,Detroit,113,Brooklyn,89
200701310NOK,2007,Wed,01,31,2007,7:00 pm,Philadelphia,89,New Orleans,78
200701310ORL,2007,Wed,01,31,2007,7:00 pm,Milwaukee,73,Orlando,98
200701310POR,2007,Wed,01,31,2007,7:00 pm,Denver,91,Portland,100
200701310TOR,2007,Wed,01,31,2007,7:00 pm,Washington,109,Toronto,119
200701310UTA,2007,Wed,01,31,2007,7:00 pm,San Antonio,93,Utah,97
200702010MIA,2007,Thu,02,1,2007,8:00 pm,Cleveland,89,Miami,92
200702010PHO,2007,Thu,02,1,2007,8:30 pm,San Antonio,87,Phoenix,103
200702020ATL,2007,Fri,02,2,2007,7:30 pm,Toronto,103,Atlanta,91
200702020BOS,2007,Fri,02,2,2007,7:30 pm,L.A. Clippers,100,Boston,89
200702020CLE,2007,Fri,02,2,2007,7:30 pm,Charlotte,81,Cleveland,101
200702020DEN,2007,Fri,02,2,2007,7:00 pm,Portland,107,Denver,114,OT
200702020DET,2007,Fri,02,2,2007,8:00 pm,Milwaukee,86,Detroit,96
200702020IND,2007,Fri,02,2,2007,7:00 pm,L.A. Lakers,84,Indiana,95
200702020NOK,2007,Fri,02,2,2007,7:00 pm,Minnesota,83,New Orleans,90
200702020ORL,2007,Fri,02,2,2007,8:00 pm,Brooklyn,86,Orlando,119
200702020PHI,2007,Fri,02,2,2007,7:00 pm,Golden State,102,Philadelphia,101
200702020SEA,2007,Fri,02,2,2007,7:30 pm,Chicago,107,Seattle,101
200702030CHA,2007,Sat,02,3,2007,7:00 pm,Golden State,90,Charlotte,98
200702030DAL,2007,Sat,02,3,2007,7:30 pm,Minnesota,93,Dallas,94
200702030HOU,2007,Sat,02,3,2007,7:30 pm,New Orleans,87,Houston,74
200702030MEM,2007,Sat,02,3,2007,7:00 pm,Indiana,116,Memphis,110
200702030MIL,2007,Sat,02,3,2007,7:30 pm,Miami,117,Milwaukee,98
200702030ORL,2007,Sat,02,3,2007,7:00 pm,New York,94,Orlando,86
200702030PHO,2007,Sat,02,3,2007,7:00 pm,Utah,108,Phoenix,105
200702030POR,2007,Sat,02,3,2007,7:00 pm,Chicago,88,Portland,86
200702030SAC,2007,Sat,02,3,2007,7:00 pm,Denver,87,Sacramento,94
200702030WAS,2007,Sat,02,3,2007,7:00 pm,L.A. Lakers,118,Washington,102
200702040CLE,2007,Sun,02,4,2007,2:30 pm,Detroit,90,Cleveland,78
200702040NJN,2007,Sun,02,4,2007,12:00 pm,Atlanta,101,Brooklyn,99,OT
200702040TOR,2007,Sun,02,4,2007,12:00 pm,L.A. Clippers,110,Toronto,122
200702050ATL,2007,Mon,02,5,2007,7:00 pm,L.A. Lakers,90,Atlanta,83
200702050DEN,2007,Mon,02,5,2007,7:00 pm,Phoenix,113,Denver,108
200702050HOU,2007,Mon,02,5,2007,7:30 pm,Minnesota,77,Houston,105
200702050IND,2007,Mon,02,5,2007,7:00 pm,Golden State,113,Indiana,98
200702050MIA,2007,Mon,02,5,2007,7:30 pm,Charlotte,93,Miami,113
200702050PHI,2007,Mon,02,5,2007,7:00 pm,Brooklyn,98,Philadelphia,100,OT
200702050SAC,2007,Mon,02,5,2007,7:00 pm,New Orleans,99,Sacramento,105
200702050UTA,2007,Mon,02,5,2007,7:00 pm,Chicago,95,Utah,100
200702050WAS,2007,Mon,02,5,2007,7:00 pm,Seattle,108,Washington,118
200702060DET,2007,Tue,02,6,2007,7:30 pm,Boston,102,Detroit,109
200702060MEM,2007,Tue,02,6,2007,7:00 pm,Houston,98,Memphis,90
200702060MIL,2007,Tue,02,6,2007,7:00 pm,Orlando,111,Milwaukee,116
200702060NYK,2007,Tue,02,6,2007,7:30 pm,L.A. Clippers,90,New York,102
200702060POR,2007,Tue,02,6,2007,7:00 pm,Phoenix,109,Portland,102,OT
200702070ATL,2007,Wed,02,7,2007,7:00 pm,Brooklyn,87,Atlanta,85
200702070BOS,2007,Wed,02,7,2007,7:30 pm,Miami,91,Boston,79
200702070CLE,2007,Wed,02,7,2007,7:00 pm,L.A. Clippers,77,Cleveland,94
200702070DAL,2007,Wed,02,7,2007,7:30 pm,Memphis,97,Dallas,113
200702070DEN,2007,Wed,02,7,2007,7:00 pm,New Orleans,114,Denver,112,OT
200702070IND,2007,Wed,02,7,2007,7:00 pm,Seattle,103,Indiana,102
200702070MIN,2007,Wed,02,7,2007,7:00 pm,Golden State,93,Minnesota,121
200702070PHI,2007,Wed,02,7,2007,7:00 pm,Charlotte,83,Philadelphia,92
200702070TOR,2007,Wed,02,7,2007,7:00 pm,Orlando,103,Toronto,113
200702070WAS,2007,Wed,02,7,2007,7:00 pm,San Antonio,110,Washington,83
200702080DET,2007,Thu,02,8,2007,8:00 pm,L.A. Lakers,78,Detroit,93
200702080NOK,2007,Thu,02,8,2007,7:00 pm,Milwaukee,101,New Orleans,109,2OT
200702080SAC,2007,Thu,02,8,2007,7:30 pm,Chicago,77,Sacramento,86
200702090BOS,2007,Fri,02,9,2007,7:30 pm,Brooklyn,92,Boston,78
200702090CHA,2007,Fri,02,9,2007,7:00 pm,Portland,108,Charlotte,100,OT
200702090CLE,2007,Fri,02,9,2007,8:00 pm,Miami,79,Cleveland,103
200702090DAL,2007,Fri,02,9,2007,7:30 pm,Houston,74,Dallas,95
200702090GSW,2007,Fri,02,9,2007,7:30 pm,Chicago,121,Golden State,123,OT
200702090IND,2007,Fri,02,9,2007,7:00 pm,Denver,102,Indiana,95
200702090MEM,2007,Fri,02,9,2007,7:00 pm,Minnesota,97,Memphis,105,OT
200702090ORL,2007,Fri,02,9,2007,7:00 pm,San Antonio,104,Orlando,106
200702090PHI,2007,Fri,02,9,2007,7:00 pm,L.A. Clippers,90,Philadelphia,89
200702090PHO,2007,Fri,02,9,2007,7:00 pm,Atlanta,120,Phoenix,111
200702090TOR,2007,Fri,02,9,2007,7:00 pm,L.A. Lakers,92,Toronto,96
200702100DET,2007,Sat,02,10,2007,7:30 pm,Toronto,92,Detroit,98
200702100HOU,2007,Sat,02,10,2007,7:30 pm,Charlotte,83,Houston,104
200702100MIL,2007,Sat,02,10,2007,7:30 pm,Denver,109,Milwaukee,102
200702100NJN,2007,Sat,02,10,2007,7:30 pm,Orlando,78,Brooklyn,93
200702100NOK,2007,Sat,02,10,2007,7:00 pm,Memphis,99,New Orleans,114
200702100SEA,2007,Sat,02,10,2007,7:00 pm,Sacramento,114,Seattle,93
200702100UTA,2007,Sat,02,10,2007,7:00 pm,New York,102,Utah,104,OT
200702110CLE,2007,Sun,02,11,2007,3:30 pm,L.A. Lakers,90,Cleveland,99
200702110GSW,2007,Sun,02,11,2007,6:00 pm,Atlanta,106,Golden State,105
200702110IND,2007,Sun,02,11,2007,2:30 pm,L.A. Clippers,80,Indiana,94
200702110MIA,2007,Sun,02,11,2007,1:00 pm,San Antonio,85,Miami,100
200702110MIN,2007,Sun,02,11,2007,5:00 pm,Boston,107,Minnesota,109
200702110PHI,2007,Sun,02,11,2007,6:00 pm,Dallas,106,Philadelphia,89
200702110PHO,2007,Sun,02,11,2007,6:00 pm,Chicago,116,Phoenix,103
200702110SAC,2007,Sun,02,11,2007,6:00 pm,Seattle,114,Sacramento,103
200702110WAS,2007,Sun,02,11,2007,1:00 pm,Portland,94,Washington,73
200702120DEN,2007,Mon,02,12,2007,7:00 pm,Golden State,111,Denver,123
200702120DET,2007,Mon,02,12,2007,7:30 pm,L.A. Clippers,74,Detroit,92
200702120UTA,2007,Mon,02,12,2007,7:00 pm,Atlanta,76,Utah,102
200702130CHI,2007,Tue,02,13,2007,7:30 pm,Toronto,112,Chicago,111
200702130HOU,2007,Tue,02,13,2007,7:30 pm,Sacramento,104,Houston,109,OT
200702130LAL,2007,Tue,02,13,2007,7:30 pm,New York,107,L.A. Lakers,106
200702130MEM,2007,Tue,02,13,2007,7:00 pm,New Orleans,104,Memphis,108
200702130MIA,2007,Tue,02,13,2007,7:30 pm,Portland,85,Miami,104
200702130MIL,2007,Tue,02,13,2007,7:00 pm,Dallas,99,Milwaukee,93
200702130NJN,2007,Tue,02,13,2007,7:30 pm,San Antonio,107,Brooklyn,82
200702140BOS,2007,Wed,02,14,2007,7:30 pm,Milwaukee,97,Boston,117
200702140CHA,2007,Wed,02,14,2007,7:00 pm,Chicago,85,Charlotte,100
200702140DET,2007,Wed,02,14,2007,7:30 pm,San Antonio,90,Detroit,81
200702140GSW,2007,Wed,02,14,2007,7:30 pm,New York,101,Golden State,120
200702140IND,2007,Wed,02,14,2007,7:00 pm,Memphis,104,Indiana,114
200702140LAC,2007,Wed,02,14,2007,7:30 pm,Atlanta,96,L.A. Clippers,93
200702140MIN,2007,Wed,02,14,2007,7:00 pm,Denver,94,Minnesota,99
200702140NOK,2007,Wed,02,14,2007,7:00 pm,Sacramento,93,New Orleans,110
200702140ORL,2007,Wed,02,14,2007,7:00 pm,Portland,91,Orlando,103
200702140PHI,2007,Wed,02,14,2007,7:00 pm,Washington,92,Philadelphia,85
200702140SEA,2007,Wed,02,14,2007,7:00 pm,Phoenix,90,Seattle,114
200702140TOR,2007,Wed,02,14,2007,7:00 pm,Brooklyn,109,Toronto,120
200702140UTA,2007,Wed,02,14,2007,7:00 pm,Cleveland,98,Utah,99
200702150HOU,2007,Thu,02,15,2007,7:00 pm,Dallas,80,Houston,77
200702150LAL,2007,Thu,02,15,2007,7:30 pm,Cleveland,114,L.A. Lakers,108
200702200CHA,2007,Tue,02,20,2007,7:00 pm,New Orleans,100,Charlotte,104
200702200CHI,2007,Tue,02,20,2007,7:30 pm,Atlanta,81,Chicago,106
200702200LAC,2007,Tue,02,20,2007,7:30 pm,Phoenix,115,L.A. Clippers,90
200702200MIL,2007,Tue,02,20,2007,7:00 pm,Detroit,84,Milwaukee,83
200702200NYK,2007,Tue,02,20,2007,7:30 pm,Orlando,94,New York,100
200702200POR,2007,Tue,02,20,2007,7:00 pm,Utah,100,Portland,103
200702200SAC,2007,Tue,02,20,2007,7:00 pm,Boston,101,Sacramento,104
200702200SAS,2007,Tue,02,20,2007,7:00 pm,Denver,80,San Antonio,95
200702200SEA,2007,Tue,02,20,2007,7:00 pm,Memphis,105,Seattle,121
200702200WAS,2007,Tue,02,20,2007,7:00 pm,Minnesota,100,Washington,112
200702210ATL,2007,Wed,02,21,2007,7:00 pm,San Antonio,103,Atlanta,96
200702210DET,2007,Wed,02,21,2007,7:30 pm,Orlando,88,Detroit,110
200702210GSW,2007,Wed,02,21,2007,7:30 pm,Memphis,115,Golden State,118,OT
200702210HOU,2007,Wed,02,21,2007,8:00 pm,Miami,102,Houston,112
200702210IND,2007,Wed,02,21,2007,7:00 pm,Milwaukee,129,Indiana,136,2OT
200702210LAL,2007,Wed,02,21,2007,7:30 pm,Portland,112,L.A. Lakers,108
200702210MIN,2007,Wed,02,21,2007,7:00 pm,Charlotte,100,Minnesota,95
200702210NJN,2007,Wed,02,21,2007,7:30 pm,New Orleans,111,Brooklyn,107
200702210PHI,2007,Wed,02,21,2007,7:00 pm,New York,84,Philadelphia,104
200702210PHO,2007,Wed,02,21,2007,7:00 pm,Boston,108,Phoenix,118
200702210TOR,2007,Wed,02,21,2007,7:00 pm,Cleveland,86,Toronto,85
200702220CLE,2007,Thu,02,22,2007,7:00 pm,Chicago,84,Cleveland,78
200702220DAL,2007,Thu,02,22,2007,8:30 pm,Miami,100,Dallas,112
200702220WAS,2007,Thu,02,22,2007,7:00 pm,Sacramento,106,Washington,109
200702230ATL,2007,Fri,02,23,2007,7:30 pm,Houston,99,Atlanta,105
200702230CHA,2007,Fri,02,23,2007,7:00 pm,Philadelphia,87,Charlotte,102
200702230CHI,2007,Fri,02,23,2007,7:00 pm,Washington,90,Chicago,105
200702230DEN,2007,Fri,02,23,2007,8:30 pm,Utah,114,Denver,104
200702230LAL,2007,Fri,02,23,2007,7:30 pm,Boston,96,L.A. Lakers,122
200702230MIN,2007,Fri,02,23,2007,7:00 pm,Phoenix,116,Minnesota,104
200702230NJN,2007,Fri,02,23,2007,7:30 pm,Sacramento,96,Brooklyn,109
200702230NOK,2007,Fri,02,23,2007,7:00 pm,Seattle,97,New Orleans,98,"at New Orleans, LA"
200702230NYK,2007,Fri,02,23,2007,7:30 pm,Milwaukee,93,New York,95
200702230ORL,2007,Fri,02,23,2007,7:00 pm,Detroit,94,Orlando,89
200702230POR,2007,Fri,02,23,2007,7:00 pm,Memphis,103,Portland,102
200702230TOR,2007,Fri,02,23,2007,7:00 pm,Indiana,88,Toronto,110
200702240CHA,2007,Sat,02,24,2007,7:00 pm,Toronto,93,Charlotte,76
200702240DAL,2007,Sat,02,24,2007,8:00 pm,Denver,95,Dallas,115
