YEAR,MONTH,DAY,VISITOR_TEAM,HOME_TEAM,MIN_LINE,MAX_LINE,AVERAGE_LINE
2015,11,05,Memphis,Portland,192.5,194.5,193.25
2015,11,06,Toronto,Orlando,196.5,196.5,196.5
2015,11,06,Milwaukee,New York,196.5,197.5,196.64285714285714
2015,11,06,Philadelphia,Cleveland,195.5,196.5,196.35714285714286
2015,11,06,Washington,Boston,209.5,210.5,210.07142857142858
2015,11,06,L.A. Lakers,Brooklyn,207.5,208.5,207.64285714285714
2015,11,06,Atlanta,New Orleans,205.5,206.5,206.35714285714286
2015,11,06,Miami,Indiana,194.5,195.5,195.07142857142858
2015,11,06,Detroit,Phoenix,198.5,199.5,198.64285714285714
2015,11,06,Houston,Sacramento,214.5,219.5,218.5
2015,11,06,Denver,Golden State,211.5,211.5,211.5
2015,11,07,Minnesota,Chicago,201.5,201.5,201.5
2015,11,07,Orlando,Philadelphia,191.5,191.5,191.5
2015,11,07,Washington,Atlanta,205.5,206.5,206.375
2015,11,07,New Orleans,Dallas,211.5,212.5,211.5
2015,11,07,Brooklyn,Milwaukee,192.5,193.5,192.625
2015,11,07,Charlotte,San Antonio,193.5,194.5,193.625
2015,11,07,Memphis,Utah,179.5,180.5,180.0
2015,11,07,Golden State,Sacramento,220.5,221.5,220.875
2015,11,07,Houston,L.A. Clippers,211.5,213.5,212.5
2015,11,08,L.A. Lakers,New York,209.5,212.5,211.5
2015,11,08,Indiana,Cleveland,196.5,197.5,197.125
2015,11,08,Toronto,Miami,190.5,191.5,191.125
2015,11,08,Phoenix,Oklahoma City,212.5,212.5,212.5
2015,11,08,Detroit,Portland,199.5,200.5,200.0
2015,11,09,Chicago,Philadelphia,196.5,198.5,198.25
2015,11,09,Orlando,Indiana,194.5,195.5,195.375
2015,11,09,Minnesota,Atlanta,204.5,204.5,204.5
2015,11,09,Portland,Denver,206.5,207.5,206.625
2015,11,09,San Antonio,Sacramento,202.5,203.5,203.0
2015,11,09,Memphis,L.A. Clippers,199.5,200.5,200.125
2015,11,09,Detroit,Golden State,208.5,210.5,209.5
2015,11,10,Oklahoma City,Washington,215.5,216.5,215.75
2015,11,10,Utah,Cleveland,186.5,187.5,187.125
2015,11,10,L.A. Lakers,Miami,199.5,200.5,200.125
2015,11,10,New York,Toronto,196.5,197.5,196.625
2015,11,10,Boston,Milwaukee,202.5,203.5,202.625
2015,11,10,Charlotte,Minnesota,201.5,202.5,202.0
2015,11,10,Dallas,New Orleans,210.5,211.5,211.0
2015,11,11,Toronto,Philadelphia,195.5,197.5,196.75
2015,11,11,New York,Charlotte,200.5,201.5,200.875
2015,11,11,L.A. Lakers,Orlando,201.5,202.5,201.75
2015,11,11,Indiana,Boston,202.5,203.5,203.125
2015,11,11,Brooklyn,Houston,208.5,208.5,208.5
2015,11,11,New Orleans,Atlanta,208.5,208.5,208.5
2015,11,11,Golden State,Memphis,199.5,200.5,200.25
2015,11,11,L.A. Clippers,Dallas,211.5,211.5,211.5
2015,11,11,Milwaukee,Denver,193.5,195.5,193.75
2015,11,11,Detroit,Sacramento,205.5,205.5,205.5
2015,11,11,San Antonio,Portland,205.5,205.5,205.5
2015,11,12,Utah,Miami,184.5,184.5,184.5
2015,11,12,Golden State,Minnesota,210.5,211.5,211.5
2015,11,12,L.A. Clippers,Phoenix,205.5,206.5,205.625
2015,11,13,Minnesota,Indiana,200.5,200.5,200.5
2015,11,13,Utah,Orlando,188.5,189.5,189.375
2015,11,13,New Orleans,Toronto,205.5,205.5,205.5
2015,11,13,Cleveland,New York,203.5,203.5,203.5
2015,11,13,Atlanta,Boston,206.5,206.5,206.5
2015,11,13,Charlotte,Chicago,199.5,200.5,199.875
2015,11,13,Philadelphia,Oklahoma City,206.5,207.5,207.125
2015,11,13,Portland,Memphis,193.5,194.5,193.625
2015,11,13,L.A. Lakers,Dallas,210.5,211.5,210.625
2015,11,13,Houston,Denver,210.5,211.5,210.5
2015,11,13,Brooklyn,Sacramento,204.5,204.5,204.5
2015,11,14,Detroit,L.A. Clippers,196.5,196.5,196.5
2015,11,14,Orlando,Washington,203.5,204.5,204.0
2015,11,14,Dallas,Houston,207.5,209.5,208.25
2015,11,14,Philadelphia,San Antonio,193.5,195.5,193.875
2015,11,14,Cleveland,Milwaukee,194.5,195.5,195.375
2015,11,14,Denver,Phoenix,204.5,206.5,205.625
2015,11,14,Brooklyn,Golden State,207.5,208.5,207.625
2015,11,15,New Orleans,New York,203.5,204.5,203.625
2015,11,15,Memphis,Minnesota,192.5,193.5,192.75
2015,11,15,Portland,Charlotte,205.5,206.5,206.125
2015,11,15,Utah,Atlanta,191.5,192.5,192.0
2015,11,15,Boston,Oklahoma City,210.5,212.5,211.625
2015,11,15,Toronto,Sacramento,208.5,208.5,208.5
2015,11,15,Detroit,L.A. Lakers,200.5,201.5,200.625
2015,11,16,Dallas,Philadelphia,203.5,203.5,203.5
2015,11,16,Boston,Houston,206.5,207.5,206.75
2015,11,16,Indiana,Chicago,197.5,197.5,197.5
2015,11,16,Oklahoma City,Memphis,197.5,197.5,197.5
2015,11,16,Portland,San Antonio,200.5,201.5,200.75
2015,11,16,L.A. Lakers,Phoenix,204.5,205.5,205.375
2015,11,17,Milwaukee,Washington,197.5,198.5,197.75
2015,11,17,Charlotte,New York,195.5,196.5,196.0
2015,11,17,Atlanta,Brooklyn,197.5,198.5,198.5
2015,11,17,Cleveland,Detroit,195.5,195.5,195.5
2015,11,17,Minnesota,Miami,198.5,199.5,199.375
2015,11,17,Denver,New Orleans,206.5,207.5,207.0
2015,11,17,Toronto,Golden State,208.5,209.5,208.75
2015,11,18,Minnesota,Orlando,202.5,204.5,204.0
2015,11,18,Indiana,Philadelphia,190.5,190.5,190.5
2015,11,18,Brooklyn,Charlotte,193.5,194.5,194.25
2015,11,18,Dallas,Boston,207.5,208.5,207.625
2015,11,18,Sacramento,Atlanta,208.5,209.5,209.375
2015,11,18,Portland,Houston,210.5,211.5,210.625
2015,11,18,New Orleans,Oklahoma City,212.5,213.5,212.5
2015,11,18,Denver,San Antonio,197.5,198.5,198.25
2015,11,18,Toronto,Utah,190.5,191.5,191.5
2015,11,18,Chicago,Phoenix,202.5,203.5,203.375
2015,11,19,Sacramento,Miami,202.5,203.5,203.375
2015,11,19,Milwaukee,Cleveland,192.5,193.5,192.75
2015,11,19,Golden State,L.A. Clippers,213.5,213.5,213.5
2015,11,20,Philadelphia,Charlotte,198.5,198.5,198.5
2015,11,20,Brooklyn,Boston,204.5,204.5,204.5
2015,11,20,San Antonio,New Orleans,200.5,201.5,201.35714285714286
2015,11,20,Houston,Memphis,199.5,200.5,200.35714285714286
2015,11,20,New York,Oklahoma City,206.5,206.5,206.5
2015,11,20,Detroit,Minnesota,201.5,202.5,202.5
2015,11,20,Utah,Dallas,196.5,196.5,196.5
2015,11,20,Phoenix,Denver,206.5,207.5,207.07142857142858
2015,11,20,L.A. Clippers,Portland,210.5,210.5,210.5
2015,11,20,Toronto,L.A. Lakers,203.5,204.5,204.07142857142858
2015,11,20,Chicago,Golden State,207.5,208.5,207.92857142857142
2015,11,21,Sacramento,Orlando,209.5,210.5,210.0
2015,11,21,Milwaukee,Indiana,192.5,193.5,193.25
2015,11,21,Washington,Detroit,205.5,206.5,206.375
2015,11,21,Atlanta,Cleveland,198.5,199.5,198.5
2015,11,21,Philadelphia,Miami,194.5,194.5,194.5
2015,11,21,New York,Houston,201.5,202.5,202.25
2015,11,21,Memphis,San Antonio,190.5,190.5,190.5
2015,11,22,Toronto,L.A. Clippers,202.5,203.5,203.375
2015,11,22,Boston,Brooklyn,200.5,201.5,200.875
2015,11,22,Phoenix,New Orleans,210.5,210.5,210.5
2015,11,22,Dallas,Oklahoma City,208.5,209.5,209.125
2015,11,22,Golden State,Denver,208.5,210.5,209.5
2015,11,22,Portland,L.A. Lakers,204.5,205.5,204.875
2015,11,23,Orlando,Cleveland,199.5,200.5,200.125
2015,11,23,Sacramento,Charlotte,210.5,212.5,211.625
2015,11,23,New York,Miami,188.5,190.5,189.25
2015,11,23,Philadelphia,Minnesota,200.5,201.5,200.75
2015,11,23,Detroit,Milwaukee,190.5,191.5,190.875
2015,11,23,Phoenix,San Antonio,196.5,197.5,196.5
2015,11,23,Oklahoma City,Utah,201.5,202.5,202.0
2015,11,24,Indiana,Washington,206.5,207.5,207.375
2015,11,24,Boston,Atlanta,204.5,205.5,204.625
2015,11,24,Dallas,Memphis,195.5,196.5,196.25
2015,11,24,L.A. Clippers,Denver,204.5,207.5,205.625
2015,11,24,Chicago,Portland,200.5,202.5,201.5
2015,11,24,L.A. Lakers,Golden State,214.5,216.5,215.0
2015,11,25,New York,Orlando,194.5,196.5,195.5
2015,11,25,Washington,Charlotte,209.5,210.5,210.25
2015,11,25,Cleveland,Toronto,200.5,201.5,201.125
2015,11,25,Miami,Detroit,187.5,189.5,189.125
2015,11,25,Philadelphia,Boston,201.5,202.5,201.75
2015,11,25,Sacramento,Milwaukee,209.5,211.5,210.5
2015,11,25,Brooklyn,Oklahoma City,209.5,210.5,210.375
2015,11,25,Memphis,Houston,198.5,199.5,198.625
2015,11,25,Atlanta,Minnesota,205.5,206.5,206.25
2015,11,25,Dallas,San Antonio,197.5,198.5,198.25
2015,11,25,New Orleans,Phoenix,211.5,211.5,211.5
2015,11,25,Utah,L.A. Clippers,197.5,197.5,197.5
2015,11,27,Milwaukee,Orlando,199.5,199.5,199.5
2015,11,27,Cleveland,Charlotte,204.5,205.5,204.64285714285714
2015,11,27,Washington,Boston,209.5,211.5,210.21428571428572
2015,11,27,Miami,New York,187.5,188.5,187.64285714285714
2015,11,27,Atlanta,Memphis,196.5,197.5,197.07142857142858
2015,11,27,Philadelphia,Houston,199.5,200.5,200.35714285714286
2015,11,27,Detroit,Oklahoma City,209.5,209.5,209.5
2015,11,27,Chicago,Indiana,199.5,200.5,199.64285714285714
2015,11,27,San Antonio,Denver,194.5,195.5,194.78571428571428
2015,11,27,Golden State,Phoenix,216.5,217.5,217.35714285714286
2015,11,27,Minnesota,Sacramento,215.5,217.5,216.35714285714286
2015,11,27,New Orleans,L.A. Clippers,212.5,213.5,212.78571428571428
2015,11,28,Toronto,Washington,200.5,202.5,201.07142857142858
2015,11,28,Brooklyn,Cleveland,200.5,202.5,200.92857142857142
2015,11,28,Denver,Dallas,204.5,205.5,205.35714285714286
2015,11,28,Atlanta,San Antonio,192.5,193.5,193.21428571428572
2015,11,28,New Orleans,Utah,195.5,196.5,195.64285714285714
2015,11,28,L.A. Lakers,Portland,201.5,205.5,202.21428571428572
2015,11,28,Sacramento,Golden State,218.5,220.5,219.35714285714286
2015,11,29,Milwaukee,Charlotte,201.5,202.5,201.78571428571428
2015,11,29,Minnesota,L.A. Clippers,205.5,206.5,205.78571428571428
2015,11,29,Philadelphia,Memphis,193.5,194.5,194.35714285714286
2015,11,29,Boston,Orlando,201.5,202.5,201.78571428571428
2015,11,29,Detroit,Brooklyn,194.5,194.5,194.5
2015,11,29,Phoenix,Toronto,202.5,203.5,203.07142857142858
2015,11,29,Houston,New York,197.5,198.5,198.07142857142858
2015,11,29,Indiana,L.A. Lakers,201.5,202.5,202.5
2015,11,30,Boston,Miami,192.5,192.5,192.5
2015,11,30,Houston,Detroit,197.5,198.5,198.35714285714286
2015,11,30,San Antonio,Chicago,189.5,189.5,189.5
2015,11,30,Oklahoma City,Atlanta,213.5,213.5,213.5
2015,11,30,Denver,Milwaukee,198.5,199.5,199.35714285714286
2015,11,30,Golden State,Utah,201.5,202.5,202.07142857142858
2015,11,30,Dallas,Sacramento,214.5,214.5,214.5
2015,11,30,Portland,L.A. Clippers,205.5,206.5,205.78571428571428
2016,06,02,Cleveland,Golden State,210.5,211.5,211.375
2016,06,05,Cleveland,Golden State,209.5,209.5,209.5
2016,06,08,Golden State,Cleveland,205.5,206.5,206.375
2016,06,10,Golden State,Cleveland,207.5,207.5,207.5
2016,06,13,Cleveland,Golden State,208.5,209.5,209.375
2016,06,16,Golden State,Cleveland,207.5,208.5,208.25
2016,06,19,Cleveland,Golden State,204.5,207.5,204.875
2016,05,01,Charlotte,Miami,190.5,191.5,190.625
2016,05,01,Portland,Golden State,210.5,210.5,210.5
2016,05,01,Indiana,Toronto,189.5,190.5,190.375
2016,05,02,Atlanta,Cleveland,199.5,200.5,199.875
2016,05,02,Oklahoma City,San Antonio,199.5,201.5,200.25
2016,05,03,Miami,Toronto,191.5,192.5,191.875
2016,05,03,Portland,Golden State,211.5,212.5,212.0
2016,05,04,Atlanta,Cleveland,196.5,196.5,196.5
2016,05,05,Miami,Toronto,189.5,190.5,190.0
2016,05,06,Cleveland,Atlanta,196.5,197.5,196.75
2016,05,06,San Antonio,Oklahoma City,200.5,201.5,200.625
2016,05,07,Toronto,Miami,186.5,189.5,188.625
2016,05,07,Golden State,Portland,212.5,213.5,212.625
2016,05,08,Cleveland,Atlanta,202.5,205.5,203.0
2016,05,08,San Antonio,Oklahoma City,199.5,199.5,199.5
2016,05,09,Toronto,Miami,194.5,194.5,194.5
2016,05,09,Golden State,Portland,214.5,216.5,215.625
2016,05,10,Oklahoma City,San Antonio,198.5,199.5,199.5
2016,05,11,Miami,Toronto,188.5,189.5,189.375
2016,05,11,Portland,Golden State,217.5,217.5,217.5
2016,05,12,San Antonio,Oklahoma City,197.5,198.5,198.375
2016,05,13,Toronto,Miami,187.5,188.5,188.375
2016,05,15,Miami,Toronto,188.5,188.5,188.5
2016,05,16,Oklahoma City,Golden State,224.5,225.5,225.375
2016,05,17,Toronto,Cleveland,197.5,198.5,197.75
2016,05,18,Oklahoma City,Golden State,222.5,223.5,223.125
2016,05,19,Toronto,Cleveland,197.5,198.5,197.75
2016,05,21,Cleveland,Toronto,199.5,200.5,199.75
2016,05,22,Golden State,Oklahoma City,219.5,219.5,219.5
2016,05,23,Cleveland,Toronto,197.5,197.5,197.5
2016,05,24,Golden State,Oklahoma City,221.5,222.5,222.25
2016,05,25,Toronto,Cleveland,195.5,197.5,196.625
2016,05,26,Oklahoma City,Golden State,219.5,219.5,219.5
2016,05,27,Cleveland,Toronto,198.5,198.5,198.5
2016,05,28,Golden State,Oklahoma City,221.5,221.5,221.5
2016,05,30,Oklahoma City,Golden State,219.5,219.5,219.5
2016,01,01,Orlando,Washington,202.5,203.5,203.07142857142858
2016,01,01,Charlotte,Toronto,196.5,196.5,196.5
2016,01,01,Dallas,Miami,195.5,196.5,196.21428571428572
2016,01,01,New York,Chicago,198.5,199.5,199.35714285714286
2016,01,01,Philadelphia,L.A. Lakers,207.5,207.5,207.5
2016,01,02,Brooklyn,Boston,203.5,204.5,203.64285714285714
2016,01,02,Phoenix,Sacramento,212.5,213.5,213.35714285714286
2016,01,02,Oklahoma City,Charlotte,210.5,210.5,210.5
2016,01,02,Detroit,Indiana,204.5,204.5,204.5
2016,01,02,Orlando,Cleveland,192.5,192.5,192.5
2016,01,02,Milwaukee,Minnesota,203.5,204.5,204.21428571428572
2016,01,02,Houston,San Antonio,201.5,202.5,201.64285714285714
2016,01,02,New Orleans,Dallas,205.5,206.5,206.07142857142858
2016,01,02,Memphis,Utah,184.5,184.5,184.5
2016,01,02,Denver,Golden State,215.5,216.5,216.5
2016,01,02,Philadelphia,L.A. Clippers,203.5,204.5,203.64285714285714
2016,01,03,Atlanta,New York,200.5,200.5,200.5
2016,01,03,Chicago,Toronto,195.5,195.5,195.5
2016,01,03,Miami,Washington,196.5,197.5,197.35714285714286
2016,01,03,Portland,Denver,203.5,204.5,203.5
2016,01,03,Phoenix,L.A. Lakers,209.5,209.5,209.5
2016,01,04,Minnesota,Philadelphia,203.5,204.5,203.78571428571428
2016,01,04,Toronto,Cleveland,194.5,194.5,194.5
2016,01,04,Indiana,Miami,193.5,194.5,193.64285714285714
2016,01,04,Boston,Brooklyn,201.5,201.5,201.5
2016,01,04,Orlando,Detroit,198.5,198.5,198.5
2016,01,04,Sacramento,Oklahoma City,213.5,214.5,214.35714285714286
2016,01,04,San Antonio,Milwaukee,192.5,192.5,192.5
2016,01,04,Houston,Utah,198.5,198.5,198.5
2016,01,04,Memphis,Portland,195.5,195.5,195.5
2016,01,04,Charlotte,Golden State,211.5,212.5,212.35714285714286
2016,01,05,New York,Atlanta,202.5,203.5,202.92857142857142
2016,01,05,Milwaukee,Chicago,200.5,201.5,201.07142857142858
2016,01,05,Sacramento,Dallas,212.5,213.5,213.35714285714286
2016,01,05,Golden State,L.A. Lakers,211.5,212.5,211.64285714285714
2016,01,06,New York,Miami,193.5,193.5,193.5
2016,01,06,Cleveland,Washington,202.5,203.5,202.64285714285714
2016,01,06,Indiana,Orlando,198.5,198.5,198.5
2016,01,06,Detroit,Boston,202.5,203.5,202.64285714285714
2016,01,06,Toronto,Brooklyn,195.5,195.5,195.5
2016,01,06,Dallas,New Orleans,203.5,204.5,204.35714285714286
2016,01,06,Denver,Minnesota,201.5,202.5,201.64285714285714
2016,01,06,Utah,San Antonio,183.5,183.5,183.5
2016,01,06,Charlotte,Phoenix,203.5,203.5,203.5
2016,01,06,Memphis,Oklahoma City,198.5,199.5,198.64285714285714
2016,01,06,L.A. Clippers,Portland,205.5,206.5,205.5
2016,01,07,Atlanta,Philadelphia,207.5,208.5,207.64285714285714
2016,01,07,Utah,Houston,196.5,196.5,196.5
2016,01,07,Boston,Chicago,204.5,205.5,204.64285714285714
2016,01,07,L.A. Lakers,Sacramento,213.5,214.5,214.07142857142858
2016,01,08,Toronto,Washington,202.5,202.5,202.5
2016,01,08,Orlando,Brooklyn,191.5,191.5,191.5
2016,01,08,Denver,Memphis,188.5,189.5,189.35714285714286
2016,01,08,Indiana,New Orleans,205.5,205.5,205.5
2016,01,08,Dallas,Milwaukee,204.5,205.5,204.64285714285714
2016,01,08,Cleveland,Minnesota,195.5,196.5,195.64285714285714
2016,01,08,New York,San Antonio,195.5,196.5,196.07142857142858
2016,01,08,Miami,Phoenix,196.5,198.5,197.5
2016,01,08,Golden State,Portland,214.5,215.5,215.07142857142858
2016,01,08,Oklahoma City,L.A. Lakers,212.5,212.5,212.5
2016,01,09,Charlotte,L.A. Clippers,203.5,203.5,203.5
2016,01,09,Chicago,Atlanta,208.5,209.5,208.64285714285714
2016,01,09,Washington,Orlando,199.5,199.5,199.5
2016,01,09,Toronto,Philadelphia,202.5,202.5,202.5
2016,01,09,Brooklyn,Detroit,194.5,195.5,194.78571428571428
2016,01,09,Miami,Utah,182.5,183.5,182.64285714285714
2016,01,09,Golden State,Sacramento,224.5,225.5,225.07142857142858
2016,01,10,New Orleans,L.A. Clippers,204.5,204.5,204.5
2016,01,10,Dallas,Minnesota,198.5,199.5,199.35714285714286
2016,01,10,Boston,Memphis,191.5,192.5,191.78571428571428
2016,01,10,Cleveland,Philadelphia,205.5,206.5,206.07142857142858
2016,01,10,Indiana,Houston,206.5,207.5,207.35714285714286
2016,01,10,Milwaukee,New York,197.5,197.5,197.5
2016,01,10,Charlotte,Denver,198.5,198.5,198.5
2016,01,10,Oklahoma City,Portland,215.5,215.5,215.5
2016,01,10,Utah,L.A. Lakers,190.5,191.5,191.21428571428572
2016,01,11,San Antonio,Brooklyn,194.5,195.5,195.35714285714286
2016,01,11,Washington,Chicago,207.5,208.5,208.21428571428572
2016,01,11,Miami,Golden State,209.5,209.5,209.5
2016,01,12,Phoenix,Indiana,204.5,205.5,205.07142857142858
2016,01,12,San Antonio,Detroit,196.5,197.5,196.92857142857142
2016,01,12,Boston,New York,200.5,201.5,200.64285714285714
2016,01,12,Oklahoma City,Minnesota,208.5,210.5,209.78571428571428
2016,01,12,Houston,Memphis,196.5,196.5,196.5
2016,01,12,Chicago,Milwaukee,202.5,203.5,203.35714285714286
2016,01,12,Cleveland,Dallas,198.5,200.5,199.92857142857142
2016,01,12,New Orleans,L.A. Lakers,203.5,204.5,203.64285714285714
2016,01,13,Milwaukee,Washington,206.5,207.5,207.35714285714286
2016,01,13,Atlanta,Charlotte,206.5,207.5,206.78571428571428
2016,01,13,New York,Brooklyn,191.5,191.5,191.5
2016,01,13,Minnesota,Houston,207.5,208.5,208.07142857142858
2016,01,13,Indiana,Boston,204.5,204.5,204.5
2016,01,13,Dallas,Oklahoma City,207.5,208.5,207.64285714285714
2016,01,13,Golden State,Denver,215.5,216.5,215.78571428571428
2016,01,13,New Orleans,Sacramento,215.5,218.5,217.21428571428572
2016,01,13,Utah,Portland,192.5,193.5,193.35714285714286
2016,01,13,Miami,L.A. Clippers,196.5,197.5,197.35714285714286
2016,01,14,Toronto,Orlando,192.5,193.5,193.35714285714286
2016,01,14,Chicago,Philadelphia,202.5,204.5,203.5
2016,01,14,Detroit,Memphis,192.5,192.5,192.5
2016,01,14,Cleveland,San Antonio,195.5,197.5,195.92857142857142
2016,01,14,Sacramento,Utah,200.5,200.5,200.5
2016,01,14,L.A. Lakers,Golden State,215.5,216.5,216.07142857142858
2016,01,15,Minnesota,Oklahoma City,209.5,210.5,209.64285714285714
2016,01,15,Washington,Indiana,208.5,209.5,209.35714285714286
2016,01,15,Phoenix,Boston,209.5,210.5,209.64285714285714
2016,01,15,Portland,Brooklyn,204.5,205.5,204.92857142857142
2016,01,15,Atlanta,Milwaukee,206.5,207.5,206.64285714285714
2016,01,15,Dallas,Chicago,201.5,201.5,201.5
2016,01,15,Charlotte,New Orleans,201.5,202.5,202.21428571428572
2016,01,15,Miami,Denver,189.5,189.5,189.5
2016,01,15,Cleveland,Houston,204.5,205.5,204.78571428571428
2016,01,16,Milwaukee,Charlotte,196.5,198.5,197.35714285714286
2016,01,16,Boston,Washington,210.5,211.5,211.35714285714286
2016,01,16,Brooklyn,Atlanta,206.5,207.5,206.92857142857142
2016,01,16,Golden State,Detroit,216.5,216.5,216.5
2016,01,16,Portland,Philadelphia,206.5,207.5,207.07142857142858
2016,01,16,New York,Memphis,186.5,188.5,187.5
2016,01,16,L.A. Lakers,Utah,190.5,191.5,191.21428571428572
2016,01,16,Sacramento,L.A. Clippers,217.5,218.5,218.21428571428572
2016,01,17,Phoenix,Minnesota,206.5,206.5,206.5
2016,01,17,Miami,Oklahoma City,201.5,201.5,201.5
2016,01,17,Dallas,San Antonio,195.5,196.5,195.78571428571428
2016,01,17,Indiana,Denver,199.5,200.5,200.21428571428572
2016,01,17,Houston,L.A. Lakers,205.5,205.5,205.5
2016,01,18,Philadelphia,New York,200.5,201.5,200.64285714285714
2016,01,18,Portland,Washington,208.5,209.5,209.07142857142858
2016,01,18,Utah,Charlotte,185.5,186.5,186.07142857142858
2016,01,18,New Orleans,Memphis,192.5,193.5,193.35714285714286
2016,01,18,Chicago,Detroit,200.5,201.5,200.92857142857142
2016,01,18,Orlando,Atlanta,198.5,199.5,198.64285714285714
2016,01,18,Brooklyn,Toronto,195.5,196.5,195.64285714285714
2016,01,18,Golden State,Cleveland,209.5,210.5,210.35714285714286
2016,01,18,Boston,Dallas,202.5,203.5,202.78571428571428
2016,01,18,Houston,L.A. Clippers,209.5,209.5,209.5
2016,01,19,Milwaukee,Miami,191.5,191.5,191.5
2016,01,19,Minnesota,New Orleans,203.5,204.5,204.35714285714286
2016,01,19,Indiana,Phoenix,207.5,207.5,207.5
2016,01,19,Oklahoma City,Denver,212.5,213.5,213.35714285714286
2016,01,20,Miami,Washington,193.5,194.5,193.78571428571428
2016,01,20,Philadelphia,Orlando,195.5,195.5,195.5
2016,01,20,Boston,Toronto,201.5,202.5,201.64285714285714
2016,01,20,Utah,New York,187.5,188.5,187.92857142857142
2016,01,20,Cleveland,Brooklyn,196.5,198.5,197.5
2016,01,20,Charlotte,Oklahoma City,206.5,207.5,207.07142857142858
2016,01,20,Detroit,Houston,209.5,210.5,209.64285714285714
2016,01,20,Golden State,Chicago,216.5,216.5,216.5
2016,01,20,Minnesota,Dallas,200.5,200.5,200.5
2016,01,20,Sacramento,L.A. Lakers,214.5,215.5,215.07142857142858
2016,01,20,Atlanta,Portland,210.5,212.5,211.5
2016,01,21,L.A. Clippers,Cleveland,202.5,203.5,202.64285714285714
2016,01,21,Detroit,New Orleans,205.5,206.5,206.35714285714286
2016,01,21,Memphis,Denver,195.5,197.5,196.5
2016,01,21,Atlanta,Sacramento,216.5,217.5,216.64285714285714
2016,01,21,San Antonio,Phoenix,199.5,201.5,200.5
2016,01,22,Charlotte,Orlando,194.5,196.5,196.21428571428572
2016,01,22,Utah,Brooklyn,188.5,188.5,188.5
2016,01,22,L.A. Clippers,New York,206.5,207.5,207.35714285714286
2016,01,22,Chicago,Boston,206.5,209.5,209.07142857142858
2016,01,22,Miami,Toronto,187.5,190.5,190.07142857142858
2016,01,22,Milwaukee,Houston,208.5,211.5,210.5
2016,01,22,Oklahoma City,Dallas,207.5,208.5,208.07142857142858
2016,01,22,San Antonio,L.A. Lakers,198.5,200.5,200.21428571428572
2016,01,22,Indiana,Golden State,216.5,217.5,216.64285714285714
2016,01,23,Milwaukee,New Orleans,202.5,203.5,202.64285714285714
2016,01,23,New York,Charlotte,200.5,201.5,200.64285714285714
2016,01,23,Memphis,Minnesota,192.5,192.5,192.5
2016,01,23,Chicago,Cleveland,202.5,202.5,202.5
2016,01,23,Atlanta,Phoenix,202.5,203.5,203.5
2016,01,23,Detroit,Denver,205.5,206.5,205.64285714285714
2016,01,23,Indiana,Sacramento,214.5,214.5,214.5
2016,01,23,L.A. Lakers,Portland,209.5,209.5,209.5
2016,01,23,Boston,Philadelphia,205.5,205.5,205.5
2016,01,24,Dallas,Houston,204.5,205.5,205.35714285714286
2016,01,24,L.A. Clippers,Toronto,205.5,206.5,205.92857142857142
