YEAR,MONTH,DAY,VISITOR_TEAM,HOME_TEAM,MIN_LINE,MAX_LINE,AVERAGE_LINE
2007,01,05,Charlotte,Orlando,185.5,187.5,187.36666666666667
2007,01,05,Chicago,Brooklyn,193.5,194.5,193.63333333333333
2007,01,05,Boston,Memphis,213.5,215.5,214.56666666666666
2007,01,05,Dallas,San Antonio,185.5,186.5,186.03333333333333
2007,01,05,Philadelphia,Minnesota,187.5,188.5,188.43333333333334
2007,01,05,Cleveland,Milwaukee,204.5,205.5,204.56666666666666
2007,01,05,Utah,Houston,184.5,185.5,184.56666666666666
2007,01,05,Miami,Phoenix,203.5,205.5,205.36666666666667
2007,01,05,Denver,L.A. Lakers,214.5,217.5,217.16666666666666
2007,01,06,L.A. Clippers,Atlanta,188.5,191.5,188.83333333333334
2007,01,06,Brooklyn,Cleveland,186.5,186.5,186.5
2007,01,06,Indiana,New Orleans,178.5,179.5,178.7
2007,01,06,Detroit,Chicago,188.5,190.5,189.03333333333333
2007,01,06,Utah,Denver,207.5,210.5,209.76666666666668
2007,01,06,Portland,Sacramento,194.5,195.5,195.16666666666666
2007,01,07,Washington,Toronto,220.5,221.5,220.56666666666666
2007,01,07,Houston,Minnesota,180.5,181.5,180.56666666666666
2007,01,07,San Antonio,Memphis,212.5,214.5,212.9
2007,01,07,Boston,Orlando,190.5,191.5,191.43333333333334
2007,01,07,Golden State,Phoenix,226.5,228.5,228.23333333333332
2007,01,07,Miami,Portland,180.5,184.5,183.7
2007,01,07,Dallas,L.A. Lakers,202.5,204.5,204.34615384615384
2007,01,08,L.A. Clippers,New Orleans,179.5,181.5,179.9
2007,01,08,Houston,Chicago,183.5,184.5,183.56666666666666
2007,01,08,Milwaukee,Denver,210.5,212.5,210.63333333333333
2007,01,09,Detroit,Philadelphia,184.5,184.5,184.5
2007,01,09,Atlanta,Indiana,188.5,190.5,190.36666666666667
2007,01,09,Toronto,Brooklyn,193.5,194.5,194.36666666666667
2007,01,09,L.A. Lakers,Memphis,224.5,228.5,227.7
2007,01,09,Portland,San Antonio,185.5,186.5,185.76666666666668
2007,01,09,Dallas,Utah,188.5,189.5,188.56666666666666
