GAME_ID,SEASON,DAY_OF_WEEK,MONTH,DAY,YEAR,HOUR,VISITOR_TEAM,VISITOR_POINTS,HOME_TEAM,HOME_POINTS,OT,OTHER
201511070PHI,2016,Sat,11,7,2015,7:00 pm,Orlando,105,Philadelphia,97,"15,207"
201511070SAC,2016,Sat,11,7,2015,10:00 pm,Golden State,103,Sacramento,94,"17,317"
201511070SAS,2016,Sat,11,7,2015,8:30 pm,Charlotte Hornets,94,San Antonio,114,"18,418"
201511070UTA,2016,Sat,11,7,2015,9:00 pm,Memphis,79,Utah,89,"19,456"
201511080CLE,2016,Sun,11,8,2015,3:30 pm,Indiana,97,Cleveland,101,"20,562"
201511080MIA,2016,Sun,11,8,2015,6:00 pm,Toronto,76,Miami,96,"19,600"
201511080NYK,2016,Sun,11,8,2015,3:30 pm,L.A. Lakers,95,New York,99,"19,812"
201511080OKC,2016,Sun,11,8,2015,7:00 pm,Phoenix,103,Oklahoma City Thunder,124,"18,203"
201511080POR,2016,Sun,11,8,2015,9:00 pm,Detroit,120,Portland,103,"19,393"
201511090ATL,2016,Mon,11,9,2015,8:00 pm,Minnesota,117,Atlanta,107,"12,016"
201511090DEN,2016,Mon,11,9,2015,9:00 pm,Portland,104,Denver,108,"9,153"
201511090GSW,2016,Mon,11,9,2015,10:30 pm,Detroit,95,Golden State,109,"19,596"
201511090IND,2016,Mon,11,9,2015,7:00 pm,Orlando,84,Indiana,97,"13,104"
201511090LAC,2016,Mon,11,9,2015,10:30 pm,Memphis,92,L.A. Clippers,94,"19,060"
201511090PHI,2016,Mon,11,9,2015,7:00 pm,Chicago,111,Philadelphia,88,"13,879"
201511090SAC,2016,Mon,11,9,2015,10:00 pm,San Antonio,106,Sacramento,88,"17,317"
201511100CLE,2016,Tue,11,10,2015,7:00 pm,Utah,114,Cleveland,118,"20,562"
201511100MIA,2016,Tue,11,10,2015,7:30 pm,L.A. Lakers,88,Miami,101,"19,825"
201511100MIL,2016,Tue,11,10,2015,8:00 pm,Boston,99,Milwaukee,83,"11,822"
201511100MIN,2016,Tue,11,10,2015,8:00 pm,Charlotte Hornets,104,Minnesota,95,"14,722"
201511100NOP,2016,Tue,11,10,2015,8:00 pm,Dallas,105,New Orleans Pelicans,120,"17,128"
201511100TOR,2016,Tue,11,10,2015,7:30 pm,New York,111,Toronto,109,"19,800"
201511100WAS,2016,Tue,11,10,2015,7:00 pm,Oklahoma City Thunder,125,Washington,101,"20,356"
201511110ATL,2016,Wed,11,11,2015,8:00 pm,New Orleans Pelicans,98,Atlanta,106,"15,597"
201511110BOS,2016,Wed,11,11,2015,7:30 pm,Indiana,102,Boston,91,"17,879"
201511110CHO,2016,Wed,11,11,2015,7:00 pm,New York,93,Charlotte Hornets,95,"16,643"
201511110DAL,2016,Wed,11,11,2015,8:00 pm,L.A. Clippers,108,Dallas,118,"19,805"
201511110DEN,2016,Wed,11,11,2015,9:00 pm,Milwaukee,102,Denver,103,"9,403"
201511110HOU,2016,Wed,11,11,2015,8:00 pm,Brooklyn Nets,106,Houston,98,"18,155"
201511110MEM,2016,Wed,11,11,2015,8:00 pm,Golden State,100,Memphis,84,"18,119"
201511110ORL,2016,Wed,11,11,2015,7:00 pm,L.A. Lakers,99,Orlando,101,"18,846"
201511110PHI,2016,Wed,11,11,2015,7:00 pm,Toronto,119,Philadelphia,103,"12,744"
201511110POR,2016,Wed,11,11,2015,10:30 pm,San Antonio,113,Portland,101,"19,393"
201511110SAC,2016,Wed,11,11,2015,10:00 pm,Detroit,92,Sacramento,101,"17,317"
201511120MIA,2016,Thu,11,12,2015,7:30 pm,Utah,91,Miami,92,"19,600"
201511120MIN,2016,Thu,11,12,2015,8:00 pm,Golden State,129,Minnesota,116,"16,130"
201511120PHO,2016,Thu,11,12,2015,10:30 pm,L.A. Clippers,104,Phoenix,118,"17,204"
201511130BOS,2016,Fri,11,13,2015,7:30 pm,Atlanta,93,Boston,106,"17,138"
201511130CHI,2016,Fri,11,13,2015,8:00 pm,Charlotte Hornets,97,Chicago,102,"21,749"
201511130DAL,2016,Fri,11,13,2015,8:30 pm,L.A. Lakers,82,Dallas,90,"20,260"
201511130DEN,2016,Fri,11,13,2015,9:00 pm,Houston,98,Denver,107,"16,113"
201511130IND,2016,Fri,11,13,2015,7:00 pm,Minnesota,103,Indiana,107,"16,797"
201511130MEM,2016,Fri,11,13,2015,8:00 pm,Portland,100,Memphis,101,"16,919"
201511130NYK,2016,Fri,11,13,2015,7:30 pm,Cleveland,90,New York,84,"19,812"
201511130OKC,2016,Fri,11,13,2015,8:00 pm,Philadelphia,85,Oklahoma City Thunder,102,"18,203"
201511130ORL,2016,Fri,11,13,2015,7:00 pm,Utah,93,Orlando,102,"16,709"
201511130SAC,2016,Fri,11,13,2015,10:00 pm,Brooklyn Nets,109,Sacramento,111,"17,131"
201511130TOR,2016,Fri,11,13,2015,7:30 pm,New Orleans Pelicans,81,Toronto,100,"19,800"
201511140GSW,2016,Sat,11,14,2015,10:30 pm,Brooklyn Nets,99,Golden State,107,OT,"19,596"
201511140HOU,2016,Sat,11,14,2015,8:00 pm,Dallas,110,Houston,98,"18,231"
201511140LAC,2016,Sat,11,14,2015,3:30 pm,Detroit,96,L.A. Clippers,101,"19,060"
201511140MIL,2016,Sat,11,14,2015,8:30 pm,Cleveland,105,Milwaukee,108,2OT,"18,717"
201511140PHO,2016,Sat,11,14,2015,9:00 pm,Denver,81,Phoenix,105,"16,722"
201511140SAS,2016,Sat,11,14,2015,8:30 pm,Philadelphia,83,San Antonio,92,"18,418"
201511140WAS,2016,Sat,11,14,2015,7:00 pm,Orlando,99,Washington,108,"18,311"
201511150ATL,2016,Sun,11,15,2015,6:00 pm,Utah,97,Atlanta,96,"14,436"
201511150CHO,2016,Sun,11,15,2015,5:00 pm,Portland,94,Charlotte Hornets,106,"15,317"
201511150LAL,2016,Sun,11,15,2015,9:30 pm,Detroit,85,L.A. Lakers,97,"18,997"
201511150MIN,2016,Sun,11,15,2015,3:30 pm,Memphis,114,Minnesota,106,"12,086"
201511150NYK,2016,Sun,11,15,2015,12:00 pm,New Orleans Pelicans,87,New York,95,"19,812"
201511150OKC,2016,Sun,11,15,2015,7:00 pm,Boston,100,Oklahoma City Thunder,85,"18,203"
201511150SAC,2016,Sun,11,15,2015,9:00 pm,Toronto,101,Sacramento,107,"17,006"
201511160CHI,2016,Mon,11,16,2015,8:00 pm,Indiana,95,Chicago,96,"21,660"
201511160HOU,2016,Mon,11,16,2015,8:00 pm,Boston,111,Houston,95,"17,005"
201511160MEM,2016,Mon,11,16,2015,8:00 pm,Oklahoma City Thunder,114,Memphis,122,"17,270"
201511160PHI,2016,Mon,11,16,2015,7:00 pm,Dallas,92,Philadelphia,86,"11,555"
201511160PHO,2016,Mon,11,16,2015,9:00 pm,L.A. Lakers,101,Phoenix,120,"18,055"
201511160SAS,2016,Mon,11,16,2015,8:30 pm,Portland,80,San Antonio,93,"18,418"
201511170BRK,2016,Tue,11,17,2015,7:30 pm,Atlanta,88,Brooklyn Nets,90,"12,241"
201511170DET,2016,Tue,11,17,2015,7:30 pm,Cleveland,99,Detroit,104,"18,442"
201511170GSW,2016,Tue,11,17,2015,10:30 pm,Toronto,110,Golden State,115,"19,596"
201511170MIA,2016,Tue,11,17,2015,7:30 pm,Minnesota,103,Miami,91,"19,600"
201511170NOP,2016,Tue,11,17,2015,8:00 pm,Denver,115,New Orleans Pelicans,98,"17,269"
201511170NYK,2016,Tue,11,17,2015,7:30 pm,Charlotte Hornets,94,New York,102,"19,812"
201511170WAS,2016,Tue,11,17,2015,7:00 pm,Milwaukee,86,Washington,115,"15,485"
201511180ATL,2016,Wed,11,18,2015,8:00 pm,Sacramento,97,Atlanta,103,"13,008"
201511180BOS,2016,Wed,11,18,2015,7:30 pm,Dallas,106,Boston,102,"17,262"
201511180CHO,2016,Wed,11,18,2015,7:00 pm,Brooklyn Nets,111,Charlotte Hornets,116,"14,040"
201511180HOU,2016,Wed,11,18,2015,8:00 pm,Portland,103,Houston,108,OT,"17,107"
201511180OKC,2016,Wed,11,18,2015,8:00 pm,New Orleans Pelicans,103,Oklahoma City Thunder,110,"18,203"
201511180ORL,2016,Wed,11,18,2015,7:00 pm,Minnesota,101,Orlando,104,OT,"16,048"
201511180PHI,2016,Wed,11,18,2015,7:00 pm,Indiana,112,Philadelphia,85,"11,080"
201511180PHO,2016,Wed,11,18,2015,10:30 pm,Chicago,103,Phoenix,97,"17,377"
201511180SAS,2016,Wed,11,18,2015,8:30 pm,Denver,98,San Antonio,109,"18,418"
201511180UTA,2016,Wed,11,18,2015,9:00 pm,Toronto,89,Utah,93,"18,741"
201511190CLE,2016,Thu,11,19,2015,8:00 pm,Milwaukee,100,Cleveland,115,"20,562"
201511190LAC,2016,Thu,11,19,2015,10:30 pm,Golden State,124,L.A. Clippers,117,"19,528"
201511190MIA,2016,Thu,11,19,2015,7:30 pm,Sacramento,109,Miami,116,"19,600"
201511200BOS,2016,Fri,11,20,2015,7:30 pm,Brooklyn Nets,95,Boston,120,"18,361"
201511200CHO,2016,Fri,11,20,2015,7:00 pm,Philadelphia,88,Charlotte Hornets,113,"17,926"
201511200DAL,2016,Fri,11,20,2015,8:30 pm,Utah,93,Dallas,102,"20,028"
201511200DEN,2016,Fri,11,20,2015,9:00 pm,Phoenix,114,Denver,107,"12,264"
201511200GSW,2016,Fri,11,20,2015,10:30 pm,Chicago,94,Golden State,106,"19,596"
201511200LAL,2016,Fri,11,20,2015,10:30 pm,Toronto,102,L.A. Lakers,91,"18,997"
201511200MEM,2016,Fri,11,20,2015,8:00 pm,Houston,84,Memphis,96,"17,555"
201511200MIN,2016,Fri,11,20,2015,8:00 pm,Detroit,96,Minnesota,86,"13,445"
201511200NOP,2016,Fri,11,20,2015,8:00 pm,San Antonio,90,New Orleans Pelicans,104,"16,698"
201511200OKC,2016,Fri,11,20,2015,8:00 pm,New York,93,Oklahoma City Thunder,90,"18,203"
201511200POR,2016,Fri,11,20,2015,10:00 pm,L.A. Clippers,91,Portland,102,"19,393"
201511210CLE,2016,Sat,11,21,2015,7:30 pm,Atlanta,97,Cleveland,109,"20,562"
201511210DET,2016,Sat,11,21,2015,7:30 pm,Washington,97,Detroit,95,"15,890"
201511210HOU,2016,Sat,11,21,2015,8:00 pm,New York,107,Houston,102,"18,226"
201511210IND,2016,Sat,11,21,2015,7:00 pm,Milwaukee,86,Indiana,123,"17,137"
201511210MIA,2016,Sat,11,21,2015,8:00 pm,Philadelphia,91,Miami,96,"19,673"
201511210ORL,2016,Sat,11,21,2015,5:00 pm,Sacramento,97,Orlando,91,"16,104"
201511210SAS,2016,Sat,11,21,2015,8:30 pm,Memphis,82,San Antonio,92,"18,418"
201511220BRK,2016,Sun,11,22,2015,6:00 pm,Boston,101,Brooklyn Nets,111,"14,866"
201511220DEN,2016,Sun,11,22,2015,8:00 pm,Golden State,118,Denver,105,"17,689"
201511220LAC,2016,Sun,11,22,2015,3:30 pm,Toronto,91,L.A. Clippers,80,"19,060"
201511220LAL,2016,Sun,11,22,2015,9:30 pm,Portland,107,L.A. Lakers,93,"18,997"
201511220NOP,2016,Sun,11,22,2015,6:00 pm,Phoenix,116,New Orleans Pelicans,122,"16,680"
201511220OKC,2016,Sun,11,22,2015,7:00 pm,Dallas,114,Oklahoma City Thunder,117,"18,203"
201511230CHO,2016,Mon,11,23,2015,7:00 pm,Sacramento,122,Charlotte Hornets,127,OT,"14,163"
201511230CLE,2016,Mon,11,23,2015,7:00 pm,Orlando,103,Cleveland,117,"20,562"
201511230MIA,2016,Mon,11,23,2015,7:30 pm,New York,78,Miami,95,"19,777"
201511230MIL,2016,Mon,11,23,2015,8:00 pm,Detroit,88,Milwaukee,109,"12,319"
201511230MIN,2016,Mon,11,23,2015,8:00 pm,Philadelphia,95,Minnesota,100,"11,382"
201511230SAS,2016,Mon,11,23,2015,8:30 pm,Phoenix,84,San Antonio,98,"18,418"
201511230UTA,2016,Mon,11,23,2015,9:00 pm,Oklahoma City Thunder,111,Utah,89,"19,911"
201511240ATL,2016,Tue,11,24,2015,8:00 pm,Boston,97,Atlanta,121,"18,968"
201511240DEN,2016,Tue,11,24,2015,9:00 pm,L.A. Clippers,111,Denver,94,"13,257"
201511240GSW,2016,Tue,11,24,2015,10:30 pm,L.A. Lakers,77,Golden State,111,"19,596"
201511240MEM,2016,Tue,11,24,2015,8:00 pm,Dallas,96,Memphis,110,"17,381"
201511240POR,2016,Tue,11,24,2015,10:00 pm,Chicago,93,Portland,88,"19,393"
201511240WAS,2016,Tue,11,24,2015,7:00 pm,Indiana,123,Washington,106,"15,486"
201511250BOS,2016,Wed,11,25,2015,7:30 pm,Philadelphia,80,Boston,84,"17,588"
201511250CHO,2016,Wed,11,25,2015,7:00 pm,Washington,87,Charlotte Hornets,101,"17,064"
201511250DET,2016,Wed,11,25,2015,7:30 pm,Miami,81,Detroit,104,"15,119"
201511250HOU,2016,Wed,11,25,2015,8:00 pm,Memphis,102,Houston,93,"18,143"
201511250LAC,2016,Wed,11,25,2015,10:30 pm,Utah,102,L.A. Clippers,91,"19,060"
201511250MIL,2016,Wed,11,25,2015,8:00 pm,Sacramento,129,Milwaukee,118,"14,120"
201511250MIN,2016,Wed,11,25,2015,8:00 pm,Atlanta,95,Minnesota,99,"14,289"
201511250OKC,2016,Wed,11,25,2015,8:00 pm,Brooklyn Nets,99,Oklahoma City Thunder,110,"18,203"
201511250ORL,2016,Wed,11,25,2015,7:00 pm,New York,91,Orlando,100,"18,846"
201511250PHO,2016,Wed,11,25,2015,9:00 pm,New Orleans Pelicans,120,Phoenix,114,"16,338"
201511250SAS,2016,Wed,11,25,2015,8:30 pm,Dallas,83,San Antonio,88,"18,418"
201511250TOR,2016,Wed,11,25,2015,7:30 pm,Cleveland,99,Toronto,103,"20,140"
201511270BOS,2016,Fri,11,27,2015,7:30 pm,Washington,78,Boston,111,"18,624"
201511270CHO,2016,Fri,11,27,2015,7:00 pm,Cleveland,95,Charlotte Hornets,90,"19,093"
201511270DEN,2016,Fri,11,27,2015,9:00 pm,San Antonio,91,Denver,80,"17,121"
201511270HOU,2016,Fri,11,27,2015,8:00 pm,Philadelphia,114,Houston,116,"17,306"
201511270IND,2016,Fri,11,27,2015,8:00 pm,Chicago,92,Indiana,104,"18,165"
201511270LAC,2016,Fri,11,27,2015,10:30 pm,New Orleans Pelicans,90,L.A. Clippers,111,"19,162"
201511270MEM,2016,Fri,11,27,2015,8:00 pm,Atlanta,116,Memphis,101,"17,684"
201511270NYK,2016,Fri,11,27,2015,7:30 pm,Miami,97,New York,78,"19,812"
201511270OKC,2016,Fri,11,27,2015,8:00 pm,Detroit,87,Oklahoma City Thunder,103,"18,203"
201511270ORL,2016,Fri,11,27,2015,7:00 pm,Milwaukee,90,Orlando,114,"16,317"
201511270PHO,2016,Fri,11,27,2015,9:30 pm,Golden State,135,Phoenix,116,"18,055"
201511270SAC,2016,Fri,11,27,2015,10:00 pm,Minnesota,101,Sacramento,91,"17,317"
201511280CLE,2016,Sat,11,28,2015,7:30 pm,Brooklyn Nets,88,Cleveland,90,"20,562"
201511280DAL,2016,Sat,11,28,2015,8:30 pm,Denver,81,Dallas,92,"20,339"
201511280GSW,2016,Sat,11,28,2015,10:30 pm,Sacramento,101,Golden State,120,"19,596"
201511280POR,2016,Sat,11,28,2015,10:00 pm,L.A. Lakers,96,Portland,108,"20,019"
201511280SAS,2016,Sat,11,28,2015,8:30 pm,Atlanta,88,San Antonio,108,"18,418"
201511280UTA,2016,Sat,11,28,2015,9:00 pm,New Orleans Pelicans,87,Utah,101,"19,911"
201511280WAS,2016,Sat,11,28,2015,7:00 pm,Toronto,84,Washington,82,"16,841"
201511290BRK,2016,Sun,11,29,2015,6:00 pm,Detroit,83,Brooklyn Nets,87,"12,823"
201511290CHO,2016,Sun,11,29,2015,2:00 pm,Milwaukee,82,Charlotte Hornets,87,"14,224"
201511290LAC,2016,Sun,11,29,2015,3:30 pm,Minnesota,99,L.A. Clippers,107,"19,060"
201511290LAL,2016,Sun,11,29,2015,9:30 pm,Indiana,107,L.A. Lakers,103,"18,997"
201511290MEM,2016,Sun,11,29,2015,6:00 pm,Philadelphia,84,Memphis,92,"15,322"
201511290NYK,2016,Sun,11,29,2015,7:30 pm,Houston,116,New York,111,OT,"19,812"
201511290ORL,2016,Sun,11,29,2015,6:00 pm,Boston,91,Orlando,110,"16,209"
201511290TOR,2016,Sun,11,29,2015,6:00 pm,Phoenix,107,Toronto,102,"19,800"
201511300ATL,2016,Mon,11,30,2015,8:00 pm,Oklahoma City Thunder,100,Atlanta,106,"17,768"
201511300CHI,2016,Mon,11,30,2015,8:00 pm,San Antonio,89,Chicago,92,"21,909"
201511300DET,2016,Mon,11,30,2015,7:30 pm,Houston,105,Detroit,116,"14,818"
201511300LAC,2016,Mon,11,30,2015,10:30 pm,Portland,87,L.A. Clippers,102,"19,060"
201511300MIA,2016,Mon,11,30,2015,7:30 pm,Boston,105,Miami,95,"19,600"
201511300MIL,2016,Mon,11,30,2015,8:00 pm,Denver,74,Milwaukee,92,"10,187"
201511300SAC,2016,Mon,11,30,2015,10:00 pm,Dallas,98,Sacramento,112,"16,937"
201511300UTA,2016,Mon,11,30,2015,9:00 pm,Golden State,106,Utah,103,"19,911"
201606020GSW,2016,Thu,06,2,2016,9:00 pm,Cleveland,89,Golden State,104,"19,596"
201606050GSW,2016,Sun,06,5,2016,8:00 pm,Cleveland,77,Golden State,110,"19,596"
201606080CLE,2016,Wed,06,8,2016,9:00 pm,Golden State,90,Cleveland,120,"20,562"
201606100CLE,2016,Fri,06,10,2016,9:00 pm,Golden State,108,Cleveland,97,"20,562"
201606130GSW,2016,Mon,06,13,2016,9:00 pm,Cleveland,112,Golden State,97,"19,596"
201606160CLE,2016,Thu,06,16,2016,9:00 pm,Golden State,101,Cleveland,115,"20,562"
201606190GSW,2016,Sun,06,19,2016,8:00 pm,Cleveland,93,Golden State,89,"19,596"
201605010GSW,2016,Sun,05,1,2016,3:30 pm,Portland,106,Golden State,118,"19,596"
201605010MIA,2016,Sun,05,1,2016,1:00 pm,Charlotte Hornets,73,Miami,106,"19,868"
201605010TOR,2016,Sun,05,1,2016,8:00 pm,Indiana,84,Toronto,89,"20,669"
201605020CLE,2016,Mon,05,2,2016,7:00 pm,Atlanta,93,Cleveland,104,"20,562"
201605020SAS,2016,Mon,05,2,2016,9:30 pm,Oklahoma City Thunder,98,San Antonio,97,"18,418"
201605030GSW,2016,Tue,05,3,2016,10:30 pm,Portland,99,Golden State,110,"19,596"
201605030TOR,2016,Tue,05,3,2016,8:00 pm,Miami,102,Toronto,96,OT,"19,800"
201605040CLE,2016,Wed,05,4,2016,8:00 pm,Atlanta,98,Cleveland,123,"20,562"
201605050TOR,2016,Thu,05,5,2016,8:00 pm,Miami,92,Toronto,96,OT,"20,906"
201605060ATL,2016,Fri,05,6,2016,7:00 pm,Cleveland,121,Atlanta,108,"19,089"
201605060OKC,2016,Fri,05,6,2016,9:30 pm,San Antonio,100,Oklahoma City Thunder,96,"18,203"
201605070MIA,2016,Sat,05,7,2016,5:00 pm,Toronto,95,Miami,91,"19,675"
201605070POR,2016,Sat,05,7,2016,8:30 pm,Golden State,108,Portland,120,"19,673"
201605080ATL,2016,Sun,05,8,2016,3:30 pm,Cleveland,100,Atlanta,99,"19,031"
201605080OKC,2016,Sun,05,8,2016,8:00 pm,San Antonio,97,Oklahoma City Thunder,111,"18,203"
201605090MIA,2016,Mon,05,9,2016,8:00 pm,Toronto,87,Miami,94,OT,"19,600"
201605090POR,2016,Mon,05,9,2016,10:30 pm,Golden State,132,Portland,125,OT,"19,583"
201605100SAS,2016,Tue,05,10,2016,8:00 pm,Oklahoma City Thunder,95,San Antonio,91,"18,418"
201605110GSW,2016,Wed,05,11,2016,10:30 pm,Portland,121,Golden State,125,"19,596"
201605110TOR,2016,Wed,05,11,2016,8:00 pm,Miami,91,Toronto,99,"20,155"
201605120OKC,2016,Thu,05,12,2016,8:30 pm,San Antonio,99,Oklahoma City Thunder,113,"18,203"
201605130MIA,2016,Fri,05,13,2016,8:00 pm,Toronto,91,Miami,103,"19,757"
201605150TOR,2016,Sun,05,15,2016,3:30 pm,Miami,89,Toronto,116,"20,257"
201605160GSW,2016,Mon,05,16,2016,9:00 pm,Oklahoma City Thunder,108,Golden State,102,"19,596"
201605170CLE,2016,Tue,05,17,2016,8:30 pm,Toronto,84,Cleveland,115,"20,562"
201605180GSW,2016,Wed,05,18,2016,9:00 pm,Oklahoma City Thunder,91,Golden State,118,"19,596"
201605190CLE,2016,Thu,05,19,2016,8:30 pm,Toronto,89,Cleveland,108,"20,562"
201605210TOR,2016,Sat,05,21,2016,8:30 pm,Cleveland,84,Toronto,99,"20,207"
201605220OKC,2016,Sun,05,22,2016,8:00 pm,Golden State,105,Oklahoma City Thunder,133,"18,203"
201605230TOR,2016,Mon,05,23,2016,8:30 pm,Cleveland,99,Toronto,105,"20,367"
201605240OKC,2016,Tue,05,24,2016,9:00 pm,Golden State,94,Oklahoma City Thunder,118,"18,203"
201605250CLE,2016,Wed,05,25,2016,8:30 pm,Toronto,78,Cleveland,116,"20,562"
201605260GSW,2016,Thu,05,26,2016,9:00 pm,Oklahoma City Thunder,111,Golden State,120,"19,596"
201605270TOR,2016,Fri,05,27,2016,8:30 pm,Cleveland,113,Toronto,87,"20,605"
201605280OKC,2016,Sat,05,28,2016,9:00 pm,Golden State,108,Oklahoma City Thunder,101,"18,203"
201605300GSW,2016,Mon,05,30,2016,9:00 pm,Oklahoma City Thunder,88,Golden State,96,"19,596"
201601010CHI,2016,Fri,01,1,2016,8:00 pm,New York,81,Chicago,108,"22,443"
201601010LAL,2016,Fri,01,1,2016,10:30 pm,Philadelphia,84,L.A. Lakers,93,"18,997"
201601010MIA,2016,Fri,01,1,2016,7:30 pm,Dallas,82,Miami,106,"19,748"
201601010TOR,2016,Fri,01,1,2016,7:30 pm,Charlotte Hornets,94,Toronto,104,"19,800"
201601010WAS,2016,Fri,01,1,2016,7:00 pm,Orlando,91,Washington,103,"16,986"
201601020BOS,2016,Sat,01,2,2016,3:00 pm,Brooklyn Nets,100,Boston,97,"18,624"
201601020CHO,2016,Sat,01,2,2016,7:00 pm,Oklahoma City Thunder,109,Charlotte Hornets,90,"19,387"
201601020CLE,2016,Sat,01,2,2016,7:30 pm,Orlando,79,Cleveland,104,"20,562"
