GAME_ID,SEASON,DAY_OF_WEEK,MONTH,DAY,YEAR,HOUR,VISITOR_TEAM,VISITOR_POINTS,HOME_TEAM,HOME_POINTS,OT,OTHER
201201240IND,2012,Tue,01,24,2012,7:00 pm,Orlando,102,Indiana,83,"12,760"
201201240MIA,2012,Tue,01,24,2012,7:30 pm,Cleveland,85,Miami,92,"19,600"
201201240PHO,2012,Tue,01,24,2012,7:00 pm,Toronto,99,Phoenix,96,"15,404"
201201240POR,2012,Tue,01,24,2012,7:00 pm,Memphis,84,Portland,97,"20,602"
201201250CHI,2012,Wed,01,25,2012,7:00 pm,Indiana,95,Chicago,90,"21,755"
201201250CLE,2012,Wed,01,25,2012,7:00 pm,New York,81,Cleveland,91,"16,760"
201201250DAL,2012,Wed,01,25,2012,7:30 pm,Minnesota,105,Dallas,90,"20,150"
201201250DET,2012,Wed,01,25,2012,7:30 pm,Miami,101,Detroit,98,"18,058"
201201250GSW,2012,Wed,01,25,2012,7:30 pm,Portland,93,Golden State,101,"17,923"
201201250HOU,2012,Wed,01,25,2012,7:00 pm,Milwaukee,105,Houston,99,"10,573"
201201250LAL,2012,Wed,01,25,2012,7:30 pm,L.A. Clippers,91,L.A. Lakers,96,"18,997"
201201250OKC,2012,Wed,01,25,2012,7:00 pm,New Orleans Hornets,91,Oklahoma City Thunder,101,"18,203"
201201250PHI,2012,Wed,01,25,2012,7:00 pm,Brooklyn,97,Philadelphia,90,OT,"13,138"
201201250SAC,2012,Wed,01,25,2012,7:00 pm,Denver,122,Sacramento,93,"12,097"
201201250SAS,2012,Wed,01,25,2012,7:30 pm,Atlanta,83,San Antonio,105,"17,888"
201201250UTA,2012,Wed,01,25,2012,7:00 pm,Toronto,111,Utah,106,2OT,"19,802"
201201250WAS,2012,Wed,01,25,2012,7:00 pm,Charlotte,75,Washington,92,"15,286"
201201260LAC,2012,Thu,01,26,2012,7:30 pm,Memphis,91,L.A. Clippers,98,"19,275"
201201260ORL,2012,Thu,01,26,2012,8:00 pm,Boston,91,Orlando,83,"18,952"
201201270BOS,2012,Fri,01,27,2012,7:30 pm,Indiana,87,Boston,94,"18,624"
201201270CHI,2012,Fri,01,27,2012,7:00 pm,Milwaukee,100,Chicago,107,"22,368"
201201270CLE,2012,Fri,01,27,2012,7:30 pm,Brooklyn,99,Cleveland,96,"13,121"
201201270DAL,2012,Fri,01,27,2012,7:30 pm,Utah,101,Dallas,116,"20,096"
201201270DEN,2012,Fri,01,27,2012,7:00 pm,Toronto,81,Denver,96,"18,855"
201201270DET,2012,Fri,01,27,2012,7:30 pm,Atlanta,107,Detroit,101,OT,"14,010"
201201270GSW,2012,Fri,01,27,2012,7:30 pm,Oklahoma City Thunder,120,Golden State,109,"19,596"
201201270HOU,2012,Fri,01,27,2012,7:00 pm,Washington,76,Houston,103,"13,894"
201201270MIA,2012,Fri,01,27,2012,8:00 pm,New York,89,Miami,99,"19,707"
201201270MIN,2012,Fri,01,27,2012,7:00 pm,San Antonio,79,Minnesota,87,"16,699"
201201270NOH,2012,Fri,01,27,2012,7:00 pm,Orlando,67,New Orleans Hornets,93,"16,176"
201201270PHI,2012,Fri,01,27,2012,7:00 pm,Charlotte,72,Philadelphia,89,"16,199"
201201270POR,2012,Fri,01,27,2012,7:00 pm,Phoenix,71,Portland,109,"20,664"
201201280CHA,2012,Sat,01,28,2012,7:00 pm,Washington,102,Charlotte,99,"17,761"
201201280HOU,2012,Sat,01,28,2012,7:00 pm,New York,84,Houston,97,"18,051"
201201280MIL,2012,Sat,01,28,2012,7:30 pm,L.A. Lakers,89,Milwaukee,100,"18,027"
201201280PHI,2012,Sat,01,28,2012,7:00 pm,Detroit,74,Philadelphia,95,"18,710"
201201280PHO,2012,Sat,01,28,2012,7:00 pm,Memphis,84,Phoenix,86,"14,903"
201201280UTA,2012,Sat,01,28,2012,7:00 pm,Sacramento,93,Utah,96,"19,911"
201201290BOS,2012,Sun,01,29,2012,6:00 pm,Cleveland,88,Boston,87,"18,624"
201201290DAL,2012,Sun,01,29,2012,5:30 pm,San Antonio,100,Dallas,101,OT,"20,262"
201201290DEN,2012,Sun,01,29,2012,6:00 pm,L.A. Clippers,109,Denver,105,"19,495"
201201290MIA,2012,Sun,01,29,2012,3:30 pm,Chicago,93,Miami,97,"20,054"
201201290MIN,2012,Sun,01,29,2012,6:00 pm,L.A. Lakers,106,Minnesota,101,"17,551"
201201290NJN,2012,Sun,01,29,2012,6:00 pm,Toronto,94,Brooklyn,73,"14,319"
201201290NOH,2012,Sun,01,29,2012,6:00 pm,Atlanta,94,New Orleans Hornets,72,"14,962"
201201290ORL,2012,Sun,01,29,2012,6:00 pm,Indiana,106,Orlando,85,"18,846"
201201300HOU,2012,Mon,01,30,2012,7:00 pm,Minnesota,120,Houston,108,"14,264"
201201300LAC,2012,Mon,01,30,2012,7:30 pm,Oklahoma City Thunder,100,L.A. Clippers,112,"19,404"
201201300MEM,2012,Mon,01,30,2012,7:00 pm,San Antonio,83,Memphis,73,"15,118"
201201300MIA,2012,Mon,01,30,2012,7:30 pm,New Orleans Hornets,95,Miami,109,"19,804"
201201300MIL,2012,Mon,01,30,2012,7:00 pm,Detroit,82,Milwaukee,103,"13,103"
201201300PHI,2012,Mon,01,30,2012,7:00 pm,Orlando,69,Philadelphia,74,"16,299"
201201300PHO,2012,Mon,01,30,2012,7:00 pm,Dallas,122,Phoenix,99,"13,132"
201201300UTA,2012,Mon,01,30,2012,7:00 pm,Portland,89,Utah,93,"19,328"
201201300WAS,2012,Mon,01,30,2012,7:00 pm,Chicago,98,Washington,88,"18,357"
201201310CLE,2012,Tue,01,31,2012,7:00 pm,Boston,93,Cleveland,90,"14,798"
201201310GSW,2012,Tue,01,31,2012,7:30 pm,Sacramento,90,Golden State,93,"17,753"
201201310IND,2012,Tue,01,31,2012,7:00 pm,Brooklyn,99,Indiana,106,"11,408"
201201310LAL,2012,Tue,01,31,2012,7:30 pm,Charlotte,73,L.A. Lakers,106,"18,997"
201201310MEM,2012,Tue,01,31,2012,7:00 pm,Denver,97,Memphis,100,OT,"13,651"
201201310NYK,2012,Tue,01,31,2012,7:30 pm,Detroit,86,New York,113,"19,763"
201201310TOR,2012,Tue,01,31,2012,7:00 pm,Atlanta,100,Toronto,77,"16,117"
201202010BOS,2012,Wed,02,1,2012,7:30 pm,Toronto,64,Boston,100,"18,624"
201202010DAL,2012,Wed,02,1,2012,7:00 pm,Oklahoma City Thunder,95,Dallas,86,"20,316"
201202010MIL,2012,Wed,02,1,2012,7:00 pm,Miami,97,Milwaukee,105,"16,116"
201202010MIN,2012,Wed,02,1,2012,7:00 pm,Indiana,109,Minnesota,99,"15,017"
201202010NJN,2012,Wed,02,1,2012,7:30 pm,Detroit,96,Brooklyn,99,"10,504"
201202010NOH,2012,Wed,02,1,2012,7:00 pm,Phoenix,120,New Orleans Hornets,103,"13,598"
201202010ORL,2012,Wed,02,1,2012,7:00 pm,Washington,103,Orlando,109,"18,846"
201202010PHI,2012,Wed,02,1,2012,7:00 pm,Chicago,82,Philadelphia,98,"18,325"
201202010POR,2012,Wed,02,1,2012,7:00 pm,Charlotte,68,Portland,112,"20,608"
201202010SAS,2012,Wed,02,1,2012,7:30 pm,Houston,91,San Antonio,99,"18,581"
201202010UTA,2012,Wed,02,1,2012,8:30 pm,L.A. Clippers,107,Utah,105,"19,637"
201202020ATL,2012,Thu,02,2,2012,7:30 pm,Memphis,96,Atlanta,77,"14,211"
201202020GSW,2012,Thu,02,2,2012,7:30 pm,Utah,101,Golden State,119,"18,123"
201202020LAC,2012,Thu,02,2,2012,7:30 pm,Denver,112,L.A. Clippers,91,"19,223"
201202020NYK,2012,Thu,02,2,2012,8:00 pm,Chicago,105,New York,102,"19,763"
201202020SAC,2012,Thu,02,2,2012,7:00 pm,Portland,92,Sacramento,95,"11,740"
201202020SAS,2012,Thu,02,2,2012,7:30 pm,New Orleans Hornets,81,San Antonio,93,"18,082"
201202030BOS,2012,Fri,02,3,2012,8:00 pm,New York,89,Boston,91,"18,624"
201202030DAL,2012,Fri,02,3,2012,7:30 pm,Indiana,98,Dallas,87,"20,146"
201202030DEN,2012,Fri,02,3,2012,8:30 pm,L.A. Lakers,93,Denver,89,"19,155"
201202030DET,2012,Fri,02,3,2012,7:30 pm,Milwaukee,80,Detroit,88,"13,181"
201202030HOU,2012,Fri,02,3,2012,7:00 pm,Phoenix,81,Houston,99,"15,941"
201202030NJN,2012,Fri,02,3,2012,7:30 pm,Minnesota,108,Brooklyn,105,"15,069"
201202030OKC,2012,Fri,02,3,2012,7:00 pm,Memphis,94,Oklahoma City Thunder,101,"18,203"
201202030ORL,2012,Fri,02,3,2012,7:00 pm,Cleveland,94,Orlando,102,"18,933"
201202030PHI,2012,Fri,02,3,2012,7:00 pm,Miami,99,Philadelphia,79,"20,694"
201202030TOR,2012,Fri,02,3,2012,7:00 pm,Washington,89,Toronto,106,"16,382"
201202040ATL,2012,Sat,02,4,2012,7:00 pm,Philadelphia,98,Atlanta,87,"18,012"
201202040CLE,2012,Sat,02,4,2012,7:30 pm,Dallas,88,Cleveland,91,"17,443"
201202040DET,2012,Sat,02,4,2012,7:30 pm,New Orleans Hornets,87,Detroit,89,"13,174"
201202040IND,2012,Sat,02,4,2012,7:00 pm,Orlando,85,Indiana,81,"18,165"
201202040MIL,2012,Sat,02,4,2012,7:30 pm,Chicago,113,Milwaukee,90,"18,717"
201202040MIN,2012,Sat,02,4,2012,7:00 pm,Houston,91,Minnesota,100,"19,356"
201202040NYK,2012,Sat,02,4,2012,7:30 pm,Brooklyn,92,New York,99,"19,763"
201202040PHO,2012,Sat,02,4,2012,7:00 pm,Charlotte,89,Phoenix,95,"14,928"
201202040POR,2012,Sat,02,4,2012,7:00 pm,Denver,97,Portland,117,"20,583"
201202040SAC,2012,Sat,02,4,2012,7:00 pm,Golden State,106,Sacramento,114,OT,"16,411"
201202040SAS,2012,Sat,02,4,2012,7:30 pm,Oklahoma City Thunder,96,San Antonio,107,"18,581"
201202040UTA,2012,Sat,02,4,2012,7:00 pm,L.A. Lakers,87,Utah,96,"19,642"
201202040WAS,2012,Sat,02,4,2012,7:00 pm,L.A. Clippers,107,Washington,81,"19,419"
201202050BOS,2012,Sun,02,5,2012,12:00 pm,Memphis,80,Boston,98,"18,624"
201202050MIA,2012,Sun,02,5,2012,1:00 pm,Toronto,89,Miami,95,"19,802"
201202060ATL,2012,Mon,02,6,2012,7:30 pm,Phoenix,99,Atlanta,90,"11,823"
201202060DEN,2012,Mon,02,6,2012,7:00 pm,Houston,99,Denver,90,"14,501"
201202060MEM,2012,Mon,02,6,2012,7:00 pm,San Antonio,89,Memphis,84,"13,527"
201202060NJN,2012,Mon,02,6,2012,7:30 pm,Chicago,108,Brooklyn,87,"15,327"
201202060NOH,2012,Mon,02,6,2012,7:00 pm,Sacramento,100,New Orleans Hornets,92,"13,222"
201202060NYK,2012,Mon,02,6,2012,7:30 pm,Utah,88,New York,99,"19,763"
201202060ORL,2012,Mon,02,6,2012,7:00 pm,L.A. Clippers,107,Orlando,102,OT,"18,846"
201202060PHI,2012,Mon,02,6,2012,7:00 pm,L.A. Lakers,90,Philadelphia,95,"20,064"
201202060POR,2012,Mon,02,6,2012,7:00 pm,Oklahoma City Thunder,111,Portland,107,OT,"20,559"
201202060WAS,2012,Mon,02,6,2012,7:00 pm,Toronto,108,Washington,111,OT,"14,687"
201202070BOS,2012,Tue,02,7,2012,7:30 pm,Charlotte,84,Boston,94,"18,624"
201202070GSW,2012,Tue,02,7,2012,7:30 pm,Oklahoma City Thunder,119,Golden State,116,"17,971"
201202070IND,2012,Tue,02,7,2012,7:00 pm,Utah,99,Indiana,104,"11,006"
201202070MIA,2012,Tue,02,7,2012,7:30 pm,Cleveland,91,Miami,107,"20,078"
201202070MIL,2012,Tue,02,7,2012,7:00 pm,Phoenix,107,Milwaukee,105,"13,203"
201202070MIN,2012,Tue,02,7,2012,7:00 pm,Sacramento,84,Minnesota,86,"14,073"
201202080ATL,2012,Wed,02,8,2012,7:30 pm,Indiana,87,Atlanta,97,"16,288"
201202080CLE,2012,Wed,02,8,2012,7:00 pm,L.A. Clippers,92,Cleveland,99,"17,100"
201202080DEN,2012,Wed,02,8,2012,7:00 pm,Dallas,105,Denver,95,"15,970"
201202080MEM,2012,Wed,02,8,2012,7:00 pm,Minnesota,80,Memphis,85,"13,287"
201202080NJN,2012,Wed,02,8,2012,7:30 pm,Detroit,99,Brooklyn,92,"10,145"
201202080NOH,2012,Wed,02,8,2012,7:00 pm,Chicago,90,New Orleans Hornets,67,"15,456"
201202080ORL,2012,Wed,02,8,2012,7:00 pm,Miami,89,Orlando,102,"18,972"
201202080PHI,2012,Wed,02,8,2012,7:00 pm,San Antonio,100,Philadelphia,90,"18,070"
201202080POR,2012,Wed,02,8,2012,7:00 pm,Houston,103,Portland,96,"20,350"
201202080TOR,2012,Wed,02,8,2012,7:00 pm,Milwaukee,105,Toronto,99,"15,291"
201202080WAS,2012,Wed,02,8,2012,7:00 pm,New York,107,Washington,93,"17,376"
201202090BOS,2012,Thu,02,9,2012,8:00 pm,L.A. Lakers,88,Boston,87,OT,"18,624"
201202090DEN,2012,Thu,02,9,2012,7:00 pm,Golden State,109,Denver,101,"14,960"
201202090PHO,2012,Thu,02,9,2012,7:00 pm,Houston,96,Phoenix,89,"16,122"
201202090SAC,2012,Thu,02,9,2012,7:30 pm,Oklahoma City Thunder,101,Sacramento,106,"17,317"
201202100CHA,2012,Fri,02,10,2012,7:00 pm,Chicago,95,Charlotte,64,"19,379"
201202100CLE,2012,Fri,02,10,2012,7:30 pm,Milwaukee,113,Cleveland,112,OT,"15,195"
201202100DET,2012,Fri,02,10,2012,7:30 pm,Brooklyn,92,Detroit,109,"14,320"
201202100MEM,2012,Fri,02,10,2012,7:00 pm,Indiana,92,Memphis,98,"16,281"
201202100MIN,2012,Fri,02,10,2012,7:00 pm,Dallas,104,Minnesota,97,"17,119"
201202100NOH,2012,Fri,02,10,2012,7:00 pm,Portland,94,New Orleans Hornets,86,"14,421"
201202100NYK,2012,Fri,02,10,2012,8:00 pm,L.A. Lakers,85,New York,92,"19,763"
201202100ORL,2012,Fri,02,10,2012,7:00 pm,Atlanta,89,Orlando,87,OT,"18,846"
201202100PHI,2012,Fri,02,10,2012,7:00 pm,L.A. Clippers,78,Philadelphia,77,"20,539"
201202100TOR,2012,Fri,02,10,2012,7:00 pm,Boston,74,Toronto,86,"19,207"
201202100UTA,2012,Fri,02,10,2012,8:30 pm,Oklahoma City Thunder,101,Utah,87,"19,911"
201202100WAS,2012,Fri,02,10,2012,7:00 pm,Miami,106,Washington,89,"20,282"
201202110CHA,2012,Sat,02,11,2012,7:00 pm,L.A. Clippers,111,Charlotte,86,"19,110"
201202110CLE,2012,Sat,02,11,2012,7:30 pm,Philadelphia,99,Cleveland,84,"17,155"
201202110DAL,2012,Sat,02,11,2012,7:30 pm,Portland,94,Dallas,97,2OT,"20,457"
201202110IND,2012,Sat,02,11,2012,7:00 pm,Denver,113,Indiana,109,"15,313"
201202110MIL,2012,Sat,02,11,2012,8:00 pm,Orlando,99,Milwaukee,94,"17,723"
201202110MIN,2012,Sat,02,11,2012,7:00 pm,New York,100,Minnesota,98,"20,232"
201202110NJN,2012,Sat,02,11,2012,8:00 pm,San Antonio,103,Brooklyn,89,"15,272"
201202110SAC,2012,Sat,02,11,2012,7:00 pm,Phoenix,98,Sacramento,84,"16,964"
201202120ATL,2012,Sun,02,12,2012,7:00 pm,Miami,107,Atlanta,87,"18,371"
201202120BOS,2012,Sun,02,12,2012,3:30 pm,Chicago,91,Boston,95,"18,624"
201202120DET,2012,Sun,02,12,2012,6:00 pm,Washington,98,Detroit,77,"12,654"
201202120GSW,2012,Sun,02,12,2012,6:00 pm,Houston,97,Golden State,106,"19,596"
201202120MEM,2012,Sun,02,12,2012,8:30 pm,Utah,98,Memphis,88,"14,424"
201202120TOR,2012,Sun,02,12,2012,1:00 pm,L.A. Lakers,94,Toronto,92,"19,311"
201202130CHA,2012,Mon,02,13,2012,7:00 pm,Philadelphia,98,Charlotte,89,"13,773"
201202130DAL,2012,Mon,02,13,2012,7:30 pm,L.A. Clippers,92,Dallas,96,"20,436"
201202130GSW,2012,Mon,02,13,2012,7:30 pm,Phoenix,96,Golden State,102,"19,106"
201202130MIL,2012,Mon,02,13,2012,7:00 pm,Miami,114,Milwaukee,96,"16,749"
201202130NOH,2012,Mon,02,13,2012,7:00 pm,Utah,80,New Orleans Hornets,86,"13,562"
201202130ORL,2012,Mon,02,13,2012,7:00 pm,Minnesota,89,Orlando,102,"18,846"
201202140CHI,2012,Tue,02,14,2012,7:00 pm,Sacramento,115,Chicago,121,"21,936"
201202140DEN,2012,Tue,02,14,2012,7:00 pm,Phoenix,92,Denver,109,"17,873"
201202140DET,2012,Tue,02,14,2012,7:30 pm,San Antonio,99,Detroit,95,"11,533"
201202140IND,2012,Tue,02,14,2012,7:00 pm,Miami,105,Indiana,90,"18,165"
201202140LAL,2012,Tue,02,14,2012,7:30 pm,Atlanta,78,L.A. Lakers,86,"18,997"
201202140MEM,2012,Tue,02,14,2012,7:00 pm,Houston,83,Memphis,93,"13,042"
201202140OKC,2012,Tue,02,14,2012,7:00 pm,Utah,85,Oklahoma City Thunder,111,"18,203"
201202140POR,2012,Tue,02,14,2012,7:00 pm,Washington,124,Portland,109,"20,558"
201202140TOR,2012,Tue,02,14,2012,7:00 pm,New York,90,Toronto,87,"20,092"
201202150BOS,2012,Wed,02,15,2012,7:30 pm,Detroit,98,Boston,88,"18,624"
201202150CLE,2012,Wed,02,15,2012,7:30 pm,Indiana,87,Cleveland,98,"12,712"
201202150DAL,2012,Wed,02,15,2012,7:30 pm,Denver,84,Dallas,102,"20,075"
201202150GSW,2012,Wed,02,15,2012,7:00 pm,Portland,93,Golden State,91,"17,934"
201202150HOU,2012,Wed,02,15,2012,7:00 pm,Oklahoma City Thunder,95,Houston,96,"18,274"
201202150LAC,2012,Wed,02,15,2012,7:30 pm,Washington,84,L.A. Clippers,102,"19,135"
201202150MIL,2012,Wed,02,15,2012,7:00 pm,New Orleans Hornets,92,Milwaukee,89,"12,829"
201202150MIN,2012,Wed,02,15,2012,7:00 pm,Charlotte,90,Minnesota,102,"15,139"
201202150NJN,2012,Wed,02,15,2012,7:30 pm,Memphis,105,Brooklyn,100,"10,885"
201202150NYK,2012,Wed,02,15,2012,7:30 pm,Sacramento,85,New York,100,"19,763"
201202150ORL,2012,Wed,02,15,2012,7:00 pm,Philadelphia,87,Orlando,103,"18,846"
201202150PHO,2012,Wed,02,15,2012,7:00 pm,Atlanta,101,Phoenix,99,"15,392"
201202150TOR,2012,Wed,02,15,2012,7:00 pm,San Antonio,113,Toronto,106,"15,999"
201202160CHI,2012,Thu,02,16,2012,7:00 pm,Boston,80,Chicago,89,"22,592"
201202160IND,2012,Thu,02,16,2012,7:00 pm,Brooklyn,88,Indiana,93,"11,117"
201202160POR,2012,Thu,02,16,2012,7:30 pm,L.A. Clippers,74,Portland,71,"20,665"
201202170CLE,2012,Fri,02,17,2012,7:30 pm,Miami,111,Cleveland,87,"20,562"
201202170DET,2012,Fri,02,17,2012,7:30 pm,Sacramento,108,Detroit,114,"14,686"
201202170HOU,2012,Fri,02,17,2012,7:00 pm,Minnesota,111,Houston,98,"16,836"
201202170LAL,2012,Fri,02,17,2012,7:30 pm,Phoenix,99,L.A. Lakers,111,"18,997"
201202170MEM,2012,Fri,02,17,2012,7:00 pm,Denver,102,Memphis,103,"15,201"
201202170NYK,2012,Fri,02,17,2012,8:00 pm,New Orleans Hornets,89,New York,85,"19,763"
201202170OKC,2012,Fri,02,17,2012,7:00 pm,Golden State,87,Oklahoma City Thunder,110,"18,203"
201202170ORL,2012,Fri,02,17,2012,7:00 pm,Milwaukee,85,Orlando,94,"18,846"
201202170PHI,2012,Fri,02,17,2012,8:00 pm,Dallas,82,Philadelphia,75,"19,369"
201202170TOR,2012,Fri,02,17,2012,7:00 pm,Charlotte,98,Toronto,91,"15,575"
201202170UTA,2012,Fri,02,17,2012,7:00 pm,Washington,100,Utah,114,"18,719"
201202180CHI,2012,Sat,02,18,2012,3:00 pm,Brooklyn,97,Chicago,85,"22,300"
201202180LAC,2012,Sat,02,18,2012,12:30 pm,San Antonio,103,L.A. Clippers,100,OT,"19,217"
201202180MEM,2012,Sat,02,18,2012,7:00 pm,Golden State,103,Memphis,104,"17,151"
201202180POR,2012,Sat,02,18,2012,7:00 pm,Atlanta,77,Portland,97,"20,635"
201202190CLE,2012,Sun,02,19,2012,6:00 pm,Sacramento,92,Cleveland,93,"16,812"
201202190DET,2012,Sun,02,19,2012,6:00 pm,Boston,81,Detroit,96,"22,076"
201202190HOU,2012,Sun,02,19,2012,6:00 pm,Utah,85,Houston,101,"16,764"
201202190IND,2012,Sun,02,19,2012,6:00 pm,Charlotte,73,Indiana,108,"11,673"
201202190MIA,2012,Sun,02,19,2012,3:30 pm,Orlando,78,Miami,90,"20,185"
201202190MIN,2012,Sun,02,19,2012,6:00 pm,Philadelphia,91,Minnesota,92,"18,759"
201202190NJN,2012,Sun,02,19,2012,7:00 pm,Milwaukee,92,Brooklyn,85,"15,262"
201202190NYK,2012,Sun,02,19,2012,1:00 pm,Dallas,97,New York,104,"19,763"
201202190OKC,2012,Sun,02,19,2012,7:00 pm,Denver,118,Oklahoma City Thunder,124,OT,"18,203"
201202190PHO,2012,Sun,02,19,2012,6:00 pm,L.A. Lakers,90,Phoenix,102,"18,023"
201202200CHI,2012,Mon,02,20,2012,3:00 pm,Atlanta,79,Chicago,90,"22,033"
201202200DAL,2012,Mon,02,20,2012,7:00 pm,Boston,73,Dallas,89,"20,364"
201202200DEN,2012,Mon,02,20,2012,7:00 pm,Minnesota,101,Denver,103,OT,"17,263"
201202200GSW,2012,Mon,02,20,2012,7:30 pm,L.A. Clippers,97,Golden State,104,"19,596"
201202200HOU,2012,Mon,02,20,2012,7:00 pm,Memphis,93,Houston,97,"12,525"
201202200LAL,2012,Mon,02,20,2012,7:30 pm,Portland,92,L.A. Lakers,103,"18,997"
201202200MIL,2012,Mon,02,20,2012,7:00 pm,Orlando,93,Milwaukee,90,"13,143"
201202200NYK,2012,Mon,02,20,2012,7:30 pm,Brooklyn,100,New York,92,"19,763"
201202200OKC,2012,Mon,02,20,2012,7:00 pm,New Orleans Hornets,93,Oklahoma City Thunder,101,"18,203"
201202200PHO,2012,Mon,02,20,2012,7:00 pm,Washington,88,Phoenix,104,"13,921"
201202200UTA,2012,Mon,02,20,2012,7:00 pm,San Antonio,106,Utah,102,"19,105"
201202210CLE,2012,Tue,02,21,2012,7:00 pm,Detroit,100,Cleveland,101,"13,459"
201202210IND,2012,Tue,02,21,2012,7:00 pm,New Orleans Hornets,108,Indiana,117,OT,"10,508"
201202210MEM,2012,Tue,02,21,2012,7:00 pm,Philadelphia,76,Memphis,89,"14,258"
201202210MIA,2012,Tue,02,21,2012,7:30 pm,Sacramento,108,Miami,120,"20,068"
201202210POR,2012,Tue,02,21,2012,7:00 pm,San Antonio,97,Portland,137,"20,567"
201202220CHA,2012,Wed,02,22,2012,7:00 pm,Indiana,102,Charlotte,88,"13,458"
201202220CHI,2012,Wed,02,22,2012,7:00 pm,Milwaukee,91,Chicago,110,"21,507"
201202220CLE,2012,Wed,02,22,2012,7:00 pm,New Orleans Hornets,89,Cleveland,84,"13,529"
201202220DAL,2012,Wed,02,22,2012,8:30 pm,L.A. Lakers,96,Dallas,91,"20,577"
201202220HOU,2012,Wed,02,22,2012,7:00 pm,Philadelphia,87,Houston,93,"12,820"
201202220LAC,2012,Wed,02,22,2012,7:30 pm,Denver,95,L.A. Clippers,103,"19,163"
201202220MIN,2012,Wed,02,22,2012,7:00 pm,Utah,98,Minnesota,100,"18,776"
201202220NJN,2012,Wed,02,22,2012,7:30 pm,Orlando,108,Brooklyn,91,"15,364"
201202220NYK,2012,Wed,02,22,2012,7:30 pm,Atlanta,82,New York,99,"19,763"
201202220OKC,2012,Wed,02,22,2012,6:00 pm,Boston,104,Oklahoma City Thunder,119,"18,203"
201202220PHO,2012,Wed,02,22,2012,7:00 pm,Golden State,106,Phoenix,104,"14,558"
201202220TOR,2012,Wed,02,22,2012,7:00 pm,Detroit,93,Toronto,103,"17,125"
201202220WAS,2012,Wed,02,22,2012,7:00 pm,Sacramento,115,Washington,107,"17,085"
201202230ATL,2012,Thu,02,23,2012,7:30 pm,Orlando,78,Atlanta,83,"14,523"
201202230DEN,2012,Thu,02,23,2012,7:00 pm,San Antonio,114,Denver,99,"18,875"
201202230MIA,2012,Thu,02,23,2012,7:00 pm,New York,88,Miami,102,"20,197"
201202230OKC,2012,Thu,02,23,2012,8:30 pm,L.A. Lakers,85,Oklahoma City Thunder,100,"18,203"
201202280CHI,2012,Tue,02,28,2012,7:00 pm,New Orleans Hornets,95,Chicago,99,"21,919"
201202280CLE,2012,Tue,02,28,2012,7:00 pm,Boston,86,Cleveland,83,"15,971"
201202280DAL,2012,Tue,02,28,2012,7:30 pm,Brooklyn,93,Dallas,92,"20,170"
201202280DET,2012,Tue,02,28,2012,7:30 pm,Philadelphia,97,Detroit,68,"11,916"
201202280HOU,2012,Tue,02,28,2012,7:00 pm,Toronto,85,Houston,88,"13,337"
201202280IND,2012,Tue,02,28,2012,7:00 pm,Golden State,78,Indiana,102,"12,111"
201202280LAC,2012,Tue,02,28,2012,7:30 pm,Minnesota,109,L.A. Clippers,97,"19,243"
201202280MIL,2012,Tue,02,28,2012,7:00 pm,Washington,118,Milwaukee,119,"13,548"
201202280SAC,2012,Tue,02,28,2012,7:00 pm,Utah,96,Sacramento,103,"13,896"
201202290ATL,2012,Wed,02,29,2012,7:30 pm,Golden State,85,Atlanta,82,"13,049"
201202290BOS,2012,Wed,02,29,2012,7:30 pm,Milwaukee,96,Boston,102,"18,624"
201202290DEN,2012,Wed,02,29,2012,7:00 pm,Portland,95,Denver,104,"15,715"
201202290DET,2012,Wed,02,29,2012,7:30 pm,Charlotte,94,Detroit,109,"14,534"
201202290LAL,2012,Wed,02,29,2012,7:30 pm,Minnesota,85,L.A. Lakers,104,"18,997"
201202290MEM,2012,Wed,02,29,2012,7:00 pm,Dallas,85,Memphis,96,"17,023"
201202290NOH,2012,Wed,02,29,2012,7:00 pm,Toronto,95,New Orleans Hornets,84,"14,527"
201202290NYK,2012,Wed,02,29,2012,7:30 pm,Cleveland,103,New York,120,"19,763"
201202290PHI,2012,Wed,02,29,2012,7:00 pm,Oklahoma City Thunder,92,Philadelphia,88,"19,746"
201202290SAS,2012,Wed,02,29,2012,8:00 pm,Chicago,96,San Antonio,89,"18,581"
201202290UTA,2012,Wed,02,29,2012,7:00 pm,Houston,83,Utah,104,"18,816"
201202290WAS,2012,Wed,02,29,2012,7:00 pm,Orlando,102,Washington,95,"18,688"
201112250DAL,2012,Sun,12,25,2011,1:30 pm,Miami,105,Dallas,94,"20,421"
201112250GSW,2012,Sun,12,25,2011,7:30 pm,L.A. Clippers,105,Golden State,86,"19,596"
201112250LAL,2012,Sun,12,25,2011,2:00 pm,Chicago,88,L.A. Lakers,87,"18,997"
201112250NYK,2012,Sun,12,25,2011,12:00 pm,Boston,104,New York,106,"19,763"
201112250OKC,2012,Sun,12,25,2011,7:00 pm,Orlando,89,Oklahoma City Thunder,97,"18,203"
201112260CHA,2012,Mon,12,26,2011,7:00 pm,Milwaukee,95,Charlotte,96,"17,173"
201112260CLE,2012,Mon,12,26,2011,7:00 pm,Toronto,104,Cleveland,96,"20,562"
201112260DAL,2012,Mon,12,26,2011,7:30 pm,Denver,115,Dallas,93,"20,408"
201112260GSW,2012,Mon,12,26,2011,7:30 pm,Chicago,91,Golden State,99,"19,596"
